pair_id,label,perturbation_type,gt_similarity,snea_bert_similarity,paragraph_1,paragraph_2,gt_kg1_triples,gt_kg2_triples,our_kg1_triples,our_kg2_triples,perturbation_log
73,0,edge_replacement,0.9565217391304348,0.9997068149266432,"Salicylamide increases the activity of the hypertensive activities and has an effect on hypertension. It also decreases the efficacy of cyclopenthiazide. Imidazole salicylate decreases the efficacy of trimethaphan, indoramin, and epitizide. Zaltoprofen decreases the efficacy of luprostiol and vincamine. Candoxatril decreases the efficacy of zaltoprofen, salicylamide, and imidazole salicylate.","Salicylamide has an effect on hypertension by decreasing the activity of the hypertensive activities. Additionally, it reduces the efficacy of cyclopenthiazide. Imidazole salicylate decreases the efficacy of trimethaphan, indoramin, and epitizide. Zaltoprofen decreases the efficacy of luprostiol and vincamine. Candoxatril decreases the efficacy of zaltoprofen, salicylamide, and imidazole salicylate.","(salicylamide, increase_activity,  the hypertensive activities )
(salicylamide, has_effect,  hypertension )
(salicylamide, decrease_efficacy, cyclopenthiazide)
(imidazole salicylate, decrease_efficacy, trimethaphan)
(imidazole salicylate, decrease_efficacy, indoramin)
(imidazole salicylate, decrease_efficacy, epitizide)
(zaltoprofen, decrease_efficacy, luprostiol)
(zaltoprofen, decrease_efficacy, vincamine)
(candoxatril, decrease_efficacy, zaltoprofen)
(candoxatril, decrease_efficacy, salicylamide)
(candoxatril, decrease_efficacy, imidazole salicylate)","(salicylamide, has_effect,  hypertension )
(salicylamide, decrease_efficacy, cyclopenthiazide)
(salicylamide, decrease_activity,  the hypertensive activities )
(imidazole salicylate, decrease_efficacy, trimethaphan)
(imidazole salicylate, decrease_efficacy, indoramin)
(imidazole salicylate, decrease_efficacy, epitizide)
(zaltoprofen, decrease_efficacy, luprostiol)
(zaltoprofen, decrease_efficacy, vincamine)
(candoxatril, decrease_efficacy, zaltoprofen)
(candoxatril, decrease_efficacy, salicylamide)
(candoxatril, decrease_efficacy, imidazole salicylate)","(Salicylamide, increases, hypertensive_activities)
(Salicylamide, has_an_effect_on, hypertension)
(Salicylamide, decreases, efficacy_of_cyclopenthiazide)
(Imidazole_salicylate, decreases, efficacy_of_trimethaphan)
(Imidazole_salicylate, decreases, efficacy_of_indoramin)
(Imidazole_salicylate, decreases, efficacy_of_epitizide)
(Zaltoprofen, decreases, efficacy_of_luprostiol)
(Zaltoprofen, decreases, efficacy_of_vincamine)
(Candoxatril, decreases, efficacy_of_zaltoprofen)
(Candoxatril, decreases, efficacy_of_salicylamide)
(Candoxatril, decreases, efficacy_of_imidazole_salicylate)","(Salicylamide, decreases, hypertensive_activities)
(Salicylamide, has_an_effect_on, hypertension)
(Salicylamide, reduces, efficacy_of_cyclopenthiazide)
(Imidazole_salicylate, decreases, efficacy_of_trimethaphan)
(Imidazole_salicylate, decreases, efficacy_of_indoramin)
(Imidazole_salicylate, decreases, efficacy_of_epitizide)
(Zaltoprofen, decreases, efficacy_of_luprostiol)
(Zaltoprofen, decreases, efficacy_of_vincamine)
(Candoxatril, decreases, efficacy_of_zaltoprofen)
(Candoxatril, decreases, efficacy_of_salicylamide)
(Candoxatril, decreases, efficacy_of_imidazole_salicylate)",edge_replacement(COMPOUND:7764→ACTIVITY:15)
74,1,node_removal,0.7142857142857143,0.9999999991137885,"Cloranolol increases the efficacy of acetohexamide and gastric inhibitory polypeptide, while decreasing the efficacy of rimiterol. Levonordefrin increases the efficacy of naphazoline, but decreases the efficacy of trimazosin and cloranolol. Naphazoline has a target in the alpha-1a adrenergic receptor and has opposite effects on zuclopenthixol and theodrenaline, where it decreases the efficacy of zuclopenthixol but increases the efficacy of theodrenaline. Additionally, trimazosin decreases the efficacy of abediterol.","The drug cloranolol increases the efficacy of acetohexamide and gastric inhibitory polypeptide, but decreases the efficacy of rimiterol. Naphazoline targets the alpha-1a adrenergic receptor and can increase the efficacy of theodrenaline while decreasing the efficacy of zuclopenthixol. Levonordefrin increases the efficacy of naphazoline, but decreases the efficacy of trimazosin and cloranolol. Trimazosin, in turn, decreases the efficacy of abediterol.","(cloranolol, increase_efficacy, acetohexamide)
(cloranolol, decrease_efficacy, rimiterol)
(cloranolol, increase_efficacy, gastric inhibitory polypeptide)
(naphazoline, has_target, alpha-1a adrenergic receptor)
(naphazoline, decrease_efficacy, zuclopenthixol)
(naphazoline, increase_efficacy, theodrenaline)
(levonordefrin, increase_efficacy, naphazoline)
(levonordefrin, decrease_efficacy, trimazosin)
(levonordefrin, decrease_efficacy, cloranolol)
(trimazosin, decrease_efficacy, abediterol)","(cloranolol, increase_efficacy, acetohexamide)
(cloranolol, decrease_efficacy, rimiterol)
(cloranolol, increase_efficacy, gastric inhibitory polypeptide)
(naphazoline, has_target, alpha-1a adrenergic receptor)
(naphazoline, decrease_efficacy, zuclopenthixol)
(levonordefrin, increase_efficacy, naphazoline)
(levonordefrin, decrease_efficacy, cloranolol)","(Cloranolol, increases_efficacy_of, Acetohexamide)
(Cloranolol, increases_efficacy_of, Gastric_Inhibitory_Polypeptide)
(Cloranolol, decreases_efficacy_of, Rimiterol)
(Levonordefrin, increases_efficacy_of, Naphazoline)
(Levonordefrin, decreases_efficacy_of, Trimazosin)
(Levonordefrin, decreases_efficacy_of, Cloranolol)
(Naphazoline, has_target_in, Alpha-1a_Adrrenergic_Receptor)
(Naphazoline, decreases_efficacy_of, Zuclopenthixol)
(Naphazoline, increases_efficacy_of, Theodrenaline)
(Trimazosin, decreases_efficacy_of, Abediterol)","(Cloranolol, increases_efficacy_of, Acetohexamide)
(Cloranolol, increases_efficacy_of, Gastric_Inhibitory_Polypeptide)
(Cloranolol, decreases_efficacy_of, Rimiterol)
(Naphazoline, has_target_in, Alpha-1a_Adrrenergic_Receptor)
(Naphazoline, increases_efficacy_of, Theodrenaline)
(Naphazoline, decreases_efficacy_of, Zuclopenthixol)
(Levonordefrin, increases_efficacy_of, Naphazoline)
(Levonordefrin, decreases_efficacy_of, Trimazosin)
(Levonordefrin, decreases_efficacy_of, Cloranolol)
(Trimazosin, decreases_efficacy_of, Abediterol)",node_removal(COMPOUND:8141→None); node_removal(COMPOUND:10801→None)
75,1,edge_deletion,0.9032258064516128,1.0,"Ferulic acid decreases the efficacy of cefpirome and has a target of ccrf-cem. Idraparinux decreases the efficacy of cefradine, cefaloridine, and rusalatide acetate. Cefaloridine decreases the efficacy of urokinase, pentosan polysulfate, and parnaparin. Rusalatide acetate decreases the efficacy of dalteparin and gabexate. Cefradine decreases the efficacy of enoxaparin, cangrelor, and ferulic acid. Cangrelor decreases the efficacy of cefdinir and norelgestromin.","Ferulic acid decreases the efficacy of cefpirome and has a target known as CCRF-CEM. Idraparinux decreases the efficacy of cefradine, cefaloridine, and rusalatide acetate. Cefaloridine decreases the efficacy of urokinase, pentosan polysulfate, and parnaparin. Rusalatide acetate decreases the efficacy of dalteparin and gabexate. Cefradine decreases the efficacy of enoxaparin, cangrelor, and ferulic acid. Cangrelor decreases the efficacy of cefdinir and norelgestromin.","(ferulic acid, decrease_efficacy, cefpirome)
(ferulic acid, has_target, ccrf-cem)
(idraparinux, decrease_efficacy, cefradine)
(idraparinux, decrease_efficacy, cefaloridine)
(idraparinux, decrease_efficacy, rusalatide acetate)
(cefaloridine, decrease_efficacy, urokinase)
(cefaloridine, decrease_efficacy, pentosan polysulfate)
(cefaloridine, decrease_efficacy, parnaparin)
(rusalatide acetate, decrease_efficacy, dalteparin)
(rusalatide acetate, decrease_efficacy, gabexate)
(cefradine, decrease_efficacy, enoxaparin)
(cefradine, decrease_efficacy, cangrelor)
(cefradine, decrease_efficacy, ferulic acid)
(cangrelor, decrease_efficacy, cefdinir)
(cangrelor, decrease_efficacy, norelgestromin)","(ferulic acid, decrease_efficacy, cefpirome)
(ferulic acid, has_target, ccrf-cem)
(idraparinux, decrease_efficacy, cefaloridine)
(cefaloridine, decrease_efficacy, urokinase)
(cefaloridine, decrease_efficacy, pentosan polysulfate)
(cefaloridine, decrease_efficacy, parnaparin)
(rusalatide acetate, decrease_efficacy, dalteparin)
(rusalatide acetate, decrease_efficacy, gabexate)
(cefradine, decrease_efficacy, enoxaparin)
(cefradine, decrease_efficacy, ferulic acid)
(cangrelor, decrease_efficacy, cefdinir)
(cangrelor, decrease_efficacy, norelgestromin)","(Ferulic_acid, decreases_efficacy_of, cefpirome)
(Ferulic_acid, has_target, ccrf-cem)
(Idraparinux, decreases_efficacy_of, cefradine)
(Idraparinux, decreases_efficacy_of, cefaloridine)
(Idraparinux, decreases_efficacy_of, rusalatide_acetate)
(Cefaloridine, decreases_efficacy_of, urokinase)
(Cefaloridine, decreases_efficacy_of, pentosan_polysulfate)
(Cefaloridine, decreases_efficacy_of, parnaparin)
(Rusalatide_acetate, decreases_efficacy_of, dalteparin)
(Rusalatide_acetate, decreases_efficacy_of, gabexate)
(Cefradine, decreases_efficacy_of, enoxaparin)
(Cefradine, decreases_efficacy_of, cangrelor)
(Cefradine, decreases_efficacy_of, ferulic_acid)
(Cangrelor, decreases_efficacy_of, cefdinir)
(Cangrelor, decreases_efficacy_of, norelgestromin)","(Ferulic_acid, decreases_efficacy_of, cefpirome)
(Ferulic_acid, has_target, CCRF-CEM)
(Idraparinux, decreases_efficacy_of, cefradine)
(Idraparinux, decreases_efficacy_of, cefaloridine)
(Idraparinux, decreases_efficacy_of, rusalatide_acetate)
(Cefaloridine, decreases_efficacy_of, urokinase)
(Cefaloridine, decreases_efficacy_of, pentosan_polysulfate)
(Cefaloridine, decreases_efficacy_of, parnaparin)
(Rusalatide_acetate, decreases_efficacy_of, dalteparin)
(Rusalatide_acetate, decreases_efficacy_of, gabexate)
(Cefradine, decreases_efficacy_of, enoxaparin)
(Cefradine, decreases_efficacy_of, cangrelor)
(Cefradine, decreases_efficacy_of, ferulic_acid)
(Cangrelor, decreases_efficacy_of, cefdinir)
(Cangrelor, decreases_efficacy_of, norelgestromin)",edge_deletion(COMPOUND:1293→COMPOUND:5591); edge_deletion(COMPOUND:5571→COMPOUND:9587); edge_deletion(COMPOUND:5571→COMPOUND:1293)
76,1,edge_replacement,0.9473684210526316,0.9990320973201192,"The compound 9-deazaguanine decreases the activity of effectiveness. Additionally, it decreases the efficacy of adinazolam and delorazepam. Similarly, 7-deazaguanine reduces the efficacy of alprazolam, halazepam, and nordazepam. Moreover, cinazepam lowers the efficacy of dyphylline, 7-deazaguanine, and 9-deazaguanine.","The compound 9-deazaguanine decreases the activity of effectiveness. Additionally, 9-deazaguanine decreases the efficacy of adinazolam and delorazepam. Furthermore, 7-deazaguanine decreases the efficacy of alprazolam, halazepam, and nordazepam. Lastly, cinazepam decreases the efficacy of dyphylline, 7-deazaguanine, and 9-deazaguanine.","(9-deazaguanine, decrease_activity,  effectiveness )
(9-deazaguanine, decrease_efficacy, adinazolam)
(9-deazaguanine, decrease_efficacy, delorazepam)
(7-deazaguanine, decrease_efficacy, alprazolam)
(7-deazaguanine, decrease_efficacy, halazepam)
(7-deazaguanine, decrease_efficacy, nordazepam)
(cinazepam, decrease_efficacy, dyphylline)
(cinazepam, decrease_efficacy, 7-deazaguanine)
(cinazepam, decrease_efficacy, 9-deazaguanine)","(9-deazaguanine, decrease_efficacy, adinazolam)
(9-deazaguanine, decrease_efficacy, delorazepam)
(9-deazaguanine, increase_activity,  effectiveness )
(7-deazaguanine, decrease_efficacy, alprazolam)
(7-deazaguanine, decrease_efficacy, halazepam)
(7-deazaguanine, decrease_efficacy, nordazepam)
(cinazepam, decrease_efficacy, dyphylline)
(cinazepam, decrease_efficacy, 7-deazaguanine)
(cinazepam, decrease_efficacy, 9-deazaguanine)","(9-deazaguanine, decreases, activity_of_effectiveness)
(9-deazaguanine, decreases, efficacy_of_adinazolam)
(9-deazaguanine, decreases, efficacy_of_delorazepam)
(7-deazaguanine, reduces, efficacy_of_alprazolam)
(7-deazaguanine, reduces, efficacy_of_halazepam)
(7-deazaguanine, reduces, efficacy_of_nordazepam)
(cinazepam, lowers, efficacy_of_dyphylline)
(cinazepam, lowers, efficacy_of_7-deazaguanine)
(cinazepam, lowers, efficacy_of_9-deazaguanine)","(9-deazaguanine, decreases, activity_of_effectiveness)
(9-deazaguanine, decreases, efficacy_of_adinazolam)
(9-deazaguanine, decreases, efficacy_of_delorazepam)
(7-deazaguanine, decreases, efficacy_of_alprazolam)
(7-deazaguanine, decreases, efficacy_of_halazepam)
(7-deazaguanine, decreases, efficacy_of_nordazepam)
(cinazepam, decreases, efficacy_of_dyphylline)
(cinazepam, decreases, efficacy_of_7-deazaguanine)
(cinazepam, decreases, efficacy_of_9-deazaguanine)",edge_replacement(COMPOUND:4099→ACTIVITY:6)
77,1,edge_deletion,0.8947368421052632,0.0,"Allicin decreases the efficacy of atazanavir, somapacitan, and increases the efficacy of sulfameter. Atazanavir, in turn, decreases the efficacy of ipragliflozin and has side effects such as Myocarditis and Oedema peripheral. Sulfameter enhances the efficacy of amg-222, benfluorex, and tofogliflozin.","Allicin decreases the efficacy of atazanavir and somapacitan, while increasing the efficacy of sulfameter. Atazanavir, in turn, decreases the efficacy of ipragliflozin and has side effects such as myocarditis and peripheral oedema. Sulfameter increases the efficacy of amg-222, benfluorex, and tofogliflozin.","(allicin, decrease_efficacy, atazanavir)
(allicin, increase_efficacy, sulfameter)
(allicin, decrease_efficacy, somapacitan)
(atazanavir, decrease_efficacy, ipragliflozin)
(atazanavir, has_side_effect, Myocarditis)
(atazanavir, has_side_effect, Oedema peripheral)
(sulfameter, increase_efficacy, amg-222)
(sulfameter, increase_efficacy, benfluorex)
(sulfameter, increase_efficacy, tofogliflozin)","(allicin, decrease_efficacy, somapacitan)
(atazanavir, decrease_efficacy, ipragliflozin)
(atazanavir, has_side_effect, Myocarditis)
(atazanavir, has_side_effect, Oedema peripheral)
(sulfameter, increase_efficacy, amg-222)
(sulfameter, increase_efficacy, benfluorex)
(sulfameter, increase_efficacy, tofogliflozin)",,,edge_deletion(COMPOUND:9696→COMPOUND:1052); edge_deletion(COMPOUND:9696→COMPOUND:5863)
78,0,edge_deletion,0.9130434782608696,0.923405211475098,"The drug INGN 225 decreases the efficacy of cyclosporine and inolimomab. The measles virus vaccine live attenuated also decreases the efficacy of raltitrexed, zidovudine, and baricitinib. Additionally, SRP 299 decreases the efficacy of pemetrexed, ciclesonide, and emapalumab. Furthermore, filgotinib decreases the efficacy of INGN 225, SRP 299, and the measles virus vaccine live attenuated.","The drug INGN 225 decreases the efficacy of cyclosporine and inolimomab. Additionally, the measles virus vaccine live attenuated decreases the efficacy of raltitrexed, zidovudine, and baricitinib. Moreover, SRP 299 reduces the efficacy of pemetrexed, ciclesonide, and emapalumab. Lastly, filgotinib decreases the efficacy of INGN 225.","(ingn 225, decrease_efficacy, cyclosporine)
(ingn 225, decrease_efficacy, inolimomab)
(measles virus vaccine live attenuated, decrease_efficacy, raltitrexed)
(measles virus vaccine live attenuated, decrease_efficacy, zidovudine)
(measles virus vaccine live attenuated, decrease_efficacy, baricitinib)
(srp 299, decrease_efficacy, pemetrexed)
(srp 299, decrease_efficacy, ciclesonide)
(srp 299, decrease_efficacy, emapalumab)
(filgotinib, decrease_efficacy, ingn 225)
(filgotinib, decrease_efficacy, srp 299)
(filgotinib, decrease_efficacy, measles virus vaccine live attenuated)","(ingn 225, decrease_efficacy, cyclosporine)
(ingn 225, decrease_efficacy, inolimomab)
(measles virus vaccine live attenuated, decrease_efficacy, raltitrexed)
(measles virus vaccine live attenuated, decrease_efficacy, zidovudine)
(measles virus vaccine live attenuated, decrease_efficacy, baricitinib)
(srp 299, decrease_efficacy, pemetrexed)
(srp 299, decrease_efficacy, ciclesonide)
(srp 299, decrease_efficacy, emapalumab)
(filgotinib, decrease_efficacy, ingn 225)","(INGN_225, decreases_efficacy_of, cyclosporine)
(INGN_225, decreases_efficacy_of, inolimomab)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, raltitrexed)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, zidovudine)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, baricitinib)
(SRP_299, decreases_efficacy_of, pemetrexed)
(SRP_299, decreases_efficacy_of, ciclesonide)
(SRP_299, decreases_efficacy_of, emapalumab)
(filgotinib, decreases_efficacy_of, INGN_225)
(filgotinib, decreases_efficacy_of, SRP_299)
(filgotinib, decreases_efficacy_of, measles_virus_vaccine_live_attenuated)","(INGN_225, decreases_efficacy_of, cyclosporine)
(INGN_225, decreases_efficacy_of, inolimomab)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, raltitrexed)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, zidovudine)
(measles_virus_vaccine_live_attenuated, decreases_efficacy_of, baricitinib)
(SRP_299, reduces_efficacy_of, pemetrexed)
(SRP_299, reduces_efficacy_of, ciclesonide)
(SRP_299, reduces_efficacy_of, emapalumab)
(filgotinib, decreases_efficacy_of, INGN_225)",edge_deletion(COMPOUND:12518→COMPOUND:5043); edge_deletion(COMPOUND:12518→COMPOUND:8423)
68,1,edge_replacement,0.9523809523809524,0.9995253030958996,"Tositumomab increases the effect of methemoglobinemia while decreasing the efficacy of the rotavirus vaccine, typhoid vi polysaccharide vaccine. Clobetasol propionate increases the activity of the excretion rate. Typhoid vi polysaccharide vaccine decreases the efficacy of clobetasol propionate, sunitinib, and inebilizumab. Rotavirus vaccine decreases the efficacy of glatiramer, human interferon omega-1, and meprednisone.","Tositumomab increases the risk of methemoglobinemia and decreases the efficacy of rotavirus vaccine and typhoid VI polysaccharide vaccine. Clobetasol propionate increases the activity of the excretion rate. Typhoid VI polysaccharide vaccine decreases the efficacy of clobetasol propionate, sunitinib, and inebilizumab. Rotavirus vaccine decreases the efficacy of glatiramer, human interferon omega-1, and meprednisone.","(tositumomab, increase_effect,  methemoglobinemia )
(tositumomab, decrease_efficacy, rotavirus vaccine)
(tositumomab, decrease_efficacy, typhoid vi polysaccharide vaccine)
(clobetasol propionate, increase_activity,  the excretion rate )
(typhoid vi polysaccharide vaccine, decrease_efficacy, clobetasol propionate)
(typhoid vi polysaccharide vaccine, decrease_efficacy, sunitinib)
(typhoid vi polysaccharide vaccine, decrease_efficacy, inebilizumab)
(rotavirus vaccine, decrease_efficacy, glatiramer)
(rotavirus vaccine, decrease_efficacy, human interferon omega-1)
(rotavirus vaccine, decrease_efficacy, meprednisone)","(tositumomab, decrease_efficacy, rotavirus vaccine)
(tositumomab, decrease_efficacy, typhoid vi polysaccharide vaccine)
(tositumomab, decrease_effect,  methemoglobinemia )
(clobetasol propionate, increase_activity,  the excretion rate )
(typhoid vi polysaccharide vaccine, decrease_efficacy, clobetasol propionate)
(typhoid vi polysaccharide vaccine, decrease_efficacy, sunitinib)
(typhoid vi polysaccharide vaccine, decrease_efficacy, inebilizumab)
(rotavirus vaccine, decrease_efficacy, glatiramer)
(rotavirus vaccine, decrease_efficacy, human interferon omega-1)
(rotavirus vaccine, decrease_efficacy, meprednisone)","(Tositumomab, increases_effect_of, methemoglobinemia)
(Tositumomab, decreases_efficacy_of, rotavirus_vaccine)
(Tositumomab, decreases_efficacy_of, typhoid_vi_polysaccharide_vaccine)
(Clobetasol_propionate, increases_activity_of, excretion_rate)
(Typhoid_vi_polysaccharide_vaccine, decreases_efficacy_of, clobetasol_propionate)
(Typhoid_vi_polysaccharide_vaccine, decreases_efficacy_of, sunitinib)
(Typhoid_vi_polysaccharide_vaccine, decreases_efficacy_of, inebilizumab)
(Rotavirus_vaccine, decreases_efficacy_of, glatiramer)
(Rotavirus_vaccine, decreases_efficacy_of, human_interferon_omega-1)
(Rotavirus_vaccine, decreases_efficacy_of, meprednisone)","(Tositumomab, increases_risk_of, methemoglobinemia)
(Tositumomab, decreases_efficacy_of, rotavirus_vaccine)
(Tositumomab, decreases_efficacy_of, typhoid_VI_polysaccharide_vaccine)
(Clobetasol_propionate, increases_activity_of, excretion_rate)
(Typhoid_VI_polysaccharide_vaccine, decreases_efficacy_of, clobetasol_propionate)
(Typhoid_VI_polysaccharide_vaccine, decreases_efficacy_of, sunitinib)
(Typhoid_VI_polysaccharide_vaccine, decreases_efficacy_of, inebilizumab)
(Rotavirus_vaccine, decreases_efficacy_of, glatiramer)
(Rotavirus_vaccine, decreases_efficacy_of, human_interferon_omega-1)
(Rotavirus_vaccine, decreases_efficacy_of, meprednisone)",edge_replacement(COMPOUND:76→EFFECT:8)
79,1,edge_replacement,0.8888888888888888,1.0,"The drug naproxen increases the risk of renal failure. Additionally, it decreases the efficacy of chlorthalidone and terazosin. Chlorthalidone, in turn, decreases the efficacy of amg-222.","The drug Naproxen increases the risk of renal failure, decreases the efficacy of Chlorthalidone and Terazosin. Chlorthalidone, in turn, decreases the efficacy of AMG-222.","(naproxen, increase_effect,  renal failure )
(naproxen, decrease_efficacy, chlorthalidone)
(naproxen, decrease_efficacy, terazosin)
(chlorthalidone, decrease_efficacy, amg-222)","(naproxen, decrease_efficacy, chlorthalidone)
(naproxen, decrease_efficacy, terazosin)
(naproxen, decrease_effect,  renal failure )
(chlorthalidone, decrease_efficacy, amg-222)","(naproxen, increases_risk_of, renal_failure)
(naproxen, decreases_efficacy_of, chlorthalidone)
(naproxen, decreases_efficacy_of, terazosin)
(chlorthalidone, decreases_efficacy_of, amg-222)","(Naproxen, increases_risk_of, renal_failure)
(Naproxen, decreases_efficacy_of, Chlorthalidone)
(Naproxen, decreases_efficacy_of, Terazosin)
(Chlorthalidone, decreases_efficacy_of, AMG-222)",edge_replacement(COMPOUND:771→EFFECT:49)
80,0,node_removal,0.6296296296296297,0.7688671835776517,"Potassium iodide has been shown to decrease the efficacy of multiple medications including trazodone, pazopanib, and fostamatinib. Furthermore, the thyroid can decrease the efficacy of diethylstilbestrol, cediranib, and meprednisone. Acalabrutinib has the potential to decrease the efficacy of propylthiouracil, potassium iodide, and the thyroid. Cediranib is known to decrease the efficacy of thyrotropin. Additionally, propylthiouracil can decrease the efficacy of perphenazine and brigatinib, while causing the side effect of Alopecia.","The drug potassium iodide decreases the efficacy of trazodone, pazopanib, and fostamatinib. Similarly, acalabrutinib also decreases the efficacy of propylthiouracil and potassium iodide. Moreover, propylthiouracil diminishes the efficacy of perphenazine and brigatinib while causing the side effect of alopecia.","(potassium iodide, decrease_efficacy, trazodone)
(potassium iodide, decrease_efficacy, pazopanib)
(potassium iodide, decrease_efficacy, fostamatinib)
(thyroid, decrease_efficacy, diethylstilbestrol)
(thyroid, decrease_efficacy, cediranib)
(thyroid, decrease_efficacy, meprednisone)
(acalabrutinib, decrease_efficacy, propylthiouracil)
(acalabrutinib, decrease_efficacy, potassium iodide)
(acalabrutinib, decrease_efficacy, thyroid)
(cediranib, decrease_efficacy, thyrotropin)
(propylthiouracil, decrease_efficacy, perphenazine)
(propylthiouracil, decrease_efficacy, brigatinib)
(propylthiouracil, has_side_effect, Alopecia)","(potassium iodide, decrease_efficacy, trazodone)
(potassium iodide, decrease_efficacy, pazopanib)
(potassium iodide, decrease_efficacy, fostamatinib)
(acalabrutinib, decrease_efficacy, propylthiouracil)
(acalabrutinib, decrease_efficacy, potassium iodide)
(propylthiouracil, decrease_efficacy, perphenazine)
(propylthiouracil, decrease_efficacy, brigatinib)
(propylthiouracil, has_side_effect, Alopecia)","(Potassium_iodide, decreases_efficacy_of, trazodone)
(Potassium_iodide, decreases_efficacy_of, pazopanib)
(Potassium_iodide, decreases_efficacy_of, fostamatinib)
(Thyroid, decreases_efficacy_of, diethylstilbestrol)
(Thyroid, decreases_efficacy_of, cediranib)
(Thyroid, decreases_efficacy_of, meprednisone)
(Acalabrutinib, decreases_efficacy_of, propylthiouracil)
(Acalabrutinib, decreases_efficacy_of, potassium_iodide)
(Acalabrutinib, decreases_efficacy_of, thyroid)
(Cediranib, decreases_efficacy_of, thyrotropin)
(Propylthiouracil, decreases_efficacy_of, perphenazine)
(Propylthiouracil, decreases_efficacy_of, brigatinib)
(Propylthiouracil, causes_side_effect, Alopecia)","(Potassium_iodide, decreases_efficacy_of, trazodone)
(Potassium_iodide, decreases_efficacy_of, pazopanib)
(Potassium_iodide, decreases_efficacy_of, fostamatinib)
(Acalabrutinib, decreases_efficacy_of, propylthiouracil)
(Acalabrutinib, decreases_efficacy_of, potassium_iodide)
(Propylthiouracil, decreases_efficacy_of, perphenazine)
(Propylthiouracil, decreases_efficacy_of, brigatinib)
(Propylthiouracil, causes_side_effect, Alopecia)",node_removal(COMPOUND:4565→None); node_removal(COMPOUND:8040→None)
81,0,node_removal,0.1304347826086956,0.4900632695065914,"Dementia is associated with several phenotypes including parkinsonism, delusions, and fluctuations in consciousness. Forskolin affects nuclear receptor subfamily 1 group I member 2 and ATP binding cassette subfamily B member 1. ATP binding cassette subfamily B member 1 is known to cause pregnancy, carcinoma, and exanthema. Whereas, nuclear receptor subfamily 1 group I member 2 can lead to toxic liver disease, colonic neoplasms, and dementia.",The nuclear receptor subfamily 1 group I member 2 causes toxic liver disease.,"(dementia, has_phenotype, parkinsonism)
(dementia, has_phenotype, delusions)
(dementia, has_phenotype, fluctuations in consciousness)
(forskolin, is_affecting, nuclear receptor subfamily 1 group i member 2)
(forskolin, is_affecting, atp binding cassette subfamily b member 1)
(atp binding cassette subfamily b member 1, causes_condition, pregnancy)
(atp binding cassette subfamily b member 1, causes_condition, carcinoma)
(atp binding cassette subfamily b member 1, causes_condition, exanthema)
(nuclear receptor subfamily 1 group i member 2, causes_condition, toxic liver disease)
(nuclear receptor subfamily 1 group i member 2, causes_condition, colonic neoplasms)
(nuclear receptor subfamily 1 group i member 2, causes_condition, dementia)","(nuclear receptor subfamily 1 group i member 2, causes_condition, toxic liver disease)","(Dementia, associated_with, parkinsonism)
(Dementia, associated_with, delusions)
(Dementia, associated_with, fluctuations_in_consciousness)
(Forskolin, affects, nuclear_receptor_subfamily_1_group_I_member_2)
(Forskolin, affects, ATP_binding_cassette_subfamily_B_member_1)
(ATP_binding_cassette_subfamily_B_member_1, causes, pregnancy)
(ATP_binding_cassette_subfamily_B_member_1, causes, carcinoma)
(ATP_binding_cassette_subfamily_B_member_1, causes, exanthema)
(nuclear_receptor_subfamily_1_group_I_member_2, causes, toxic_liver_disease)
(nuclear_receptor_subfamily_1_group_I_member_2, causes, colonic_neoplasms)
(nuclear_receptor_subfamily_1_group_I_member_2, causes, dementia)","(nuclear_receptor_subfamily_1_group_I_member_2, causes, toxic_liver_disease)",node_removal(DISEASE:637→None); node_removal(GENE:48→None); node_removal(DISEASE:13986→None); node_removal(COMPOUND:90110→None)
82,1,edge_replacement,0.8888888888888888,0.9999999589102584,Tryptophan is known to increase the effect of sedation. It has targets including intestinal-type alkaline phosphatase and L-type amino acid transporter 1. L-type amino acid transporter 1 is a gene product of SLC7A5.,Tryptophan is a substance that can increase the effect of sedation. It has targets such as intestinal-type alkaline phosphatase and l-type amino acid transporter 1. L-type amino acid transporter 1 is a gene product of SLC7A5.,"(tryptophan, increase_effect,  sedation )
(tryptophan, has_target, intestinal-type alkaline phosphatase)
(tryptophan, has_target, l-type amino acid transporter 1)
(l-type amino acid transporter 1, gene_product_of, SLC7A5)","(tryptophan, has_target, intestinal-type alkaline phosphatase)
(tryptophan, has_target, l-type amino acid transporter 1)
(tryptophan, decrease_effect,  sedation )
(l-type amino acid transporter 1, gene_product_of, SLC7A5)","(Tryptophan, increases, effect_of_sedation)
(Tryptophan, has_target, intestinal-type_alkaline_phosphatase)
(Tryptophan, has_target, L-type_amino_acid_transporter_1)
(L-type_amino_acid_transporter_1, gene_product_of, SLC7A5)","(Tryptophan, increases, effect_of_sedation)
(Tryptophan, has_target, intestinal-type_alkaline_phosphatase)
(Tryptophan, has_target, L-type_amino_acid_transporter_1)
(L-type_amino_acid_transporter_1, gene_product_of, SLC7A5)",edge_replacement(COMPOUND:141→EFFECT:39)
