pair_id,response1,response2,label,perturbation_type,dataset_name
12,"The gene COL12A1 is involved in Collagen chain trimerization and causes conditions such as bethlem myopathy 2 and myopathic ehlers-danlos syndrome. Bethlem myopathy 2 is characterized by phenotypes such as scoliosis, scapular winging, and generalized hypotonia. Myopathic ehlers-danlos syndrome presents with symptoms like failure to thrive, talipes equinovarus, and joint contracture of the hand.","Bethlem myopathy 2 presents with phenotypes such as scoliosis, scapular winging, and generalized hypotonia. In contrast, myopathic Ehlers-Danlos syndrome manifests with failure to thrive, talipes equinovarus, and joint contracture of the hand. Furthermore, the gene COL12A1 partakes in the process of collagen chain trimerization.",0,edge_deletion,semantic_kg_oregano
13,"Levothyroxine increases the efficacy of testosterone, nandrolone decanoate, and liothyronine i-131. Nandrolone decanoate targets the 5-hydroxytryptamine 2 receptor and increases the efficacy of phenytoin and furosemide. Testosterone has side effects including breast cyst, vesiculobullous rash, and strangury. Furosemide decreases the efficacy of licofelone and alphaprodine. Lastly, liothyronine i-131 increases the efficacy of fluticasone propionate and nitrofurantoin.","Levothyroxine increases the efficacy of nandrolone decanoate, which targets the 5-hydroxytryptamine 2 receptor. Nandrolone decanoate also increases the efficacy of phenytoin. Testosterone has side effects including breast cyst, vesiculobullous rash, and strangury. Furosemide decreases the efficacy of licofelone and alphaprodine. Additionally, liothyronine i-131 increases the efficacy of fluticasone propionate and nitrofurantoin.",0,edge_deletion,semantic_kg_oregano
14,"The protein dihydroorotate dehydrogenase (quinone) is a gene product of DHODH. DHODH is involved in Pyrimidine biosynthesis and is known to cause postaxial acrofacial dysostosis. Postaxial acrofacial dysostosis is characterized by symptoms such as strabismus. The compound orotic acid targets orotate phosphoribosyltransferase, dihydroorotate dehydrogenase (quinone), and transcription factor AP-1. Transcription factor AP-1 is a gene product of JUN, which acts within pathways related to Senescence-Associated Secretory Phenotype (SASP), Regulation of PTEN gene transcription, and Estrogen-dependent gene expression.",The enzyme DHODH acts within the pathway of pyrimidine biosynthesis.,0,node_removal,semantic_kg_oregano
15,"The drug hydrochlorothiazide decreases the efficacy of metformin, etorphine, and targets NCI-H226. Verinurad decreases the efficacy of bendroflumethiazide, benzthiazide, and hydrochlorothiazide. Unoprostone decreases the efficacy of rofecoxib and olsalazine, and has a side effect of pruritus. Bendroflumethiazide increases the efficacy of esmolol and unoprostone, but decreases the efficacy of normethadone. Benzthiazide increases the efficacy of minoxidil, saprisartan, and rauwolfia serpentina root.",The drug hydrochlorothiazide decreases the efficacy of metformin and etorphine.,0,node_removal,semantic_kg_oregano
16,"Pegvisomant increases the activity of the neuromuscular blocking activities. Additionally, pegvisomant decreases the efficacy of codeine and meptazinol. Peginterferon alfa-2a has a target in the interferon alpha/beta receptor 1. Pegfilgrastim reduces the efficacy of pegvisomant, methoxy polyethylene glycol-epoetin beta, and elapegademase. Methoxy polyethylene glycol-epoetin beta decreases the efficacy of polidocanol, eptacog alfa pegol (activated), and lexaptepid pegol. Elapegademase decreases the efficacy of peginterferon alfa-2a.","Pegvisomant increases the activity of the neuromuscular blocking activities and decreases the efficacy of codeine and meptazinol. Peginterferon alfa-2a targets the interferon alpha/beta receptor 1. Pegfilgrastim reduces the efficacy of pegvisomant, methoxy polyethylene glycol-epoetin beta, and elapegademase. Methoxy polyethylene glycol-epoetin beta decreases the efficacy of polidocanol, eptacog alfa pegol (activated), and lexaptepid pegol. Elapegademase decreases the efficacy of peginterferon alfa-2a.",1,edge_replacement,semantic_kg_oregano
17,"Reviparin decreases the efficacy of hydrochlorothiazide, ceftibuten, and human protein S. Pyrantel increases the efficacy of kanamycin and hygromycin B while also indicating treatment for hookworm infections. Isepamicin increases the efficacy of metocurine and pyrantel, but decreases the efficacy of reviparin. Metocurine decreases the efficacy of physostigmine and paraoxon.","The drug Reviparin decreases the efficacy of Hydrochlorothiazide, Ceftibuten, and Protein S human. Pyrantel increases the efficacy of Kanamycin and Hygromycin B while also being indicated for Hookworm Infections. Isepamicin increases the efficacy of Metocurine and Pyrantel but decreases the efficacy of Reviparin. Metocurine decreases the efficacy of Physostigmine and Paraoxon.",1,edge_deletion,semantic_kg_oregano
18,"The drug flunixin increases the activity of the hypertensive activities while decreasing the efficacy of lercanidipine and phenoxybenzamine. Phenoxybenzamine, in turn, decreases the efficacy of dexibuprofen, rimiterol, and amidephrine. Additionally, lercanidipine decreases the efficacy of lonazolac and has side effects that include peptic ulcer and dry mouth. Lastly, rimiterol decreases the efficacy of labetalol.","The drug flunixin increases the activity of the hypertensive activities. It also decreases the efficacy of lercanidipine. Additionally, flunixin decreases the efficacy of phenoxybenzamine, which in turn decreases the efficacy of dexibuprofen, rimiterol, and amidephrine. Lercanidipine decreases the efficacy of lonazolac and has side effects including peptic ulcer and dry mouth. Moreover, rimiterol decreases the efficacy of labetalol.",1,edge_replacement,semantic_kg_oregano
19,"Lobeglitazone increases the efficacy of pindolol and glisoxepide but decreases the efficacy of mebutizide. Pindolol has the side effect of aggression. Glisoxepide decreases the efficacy of chlorotrianisene but increases the efficacy of nadolol and tertatolol. Mebutizide decreases the efficacy of exenatide, glymidine, and tienilic acid.","Lobeglitazone is known to increase the efficacy of pindolol and glisoxepide but decrease the efficacy of mebutizide. Pindolol has a side effect of aggression. Glisoxepide decreases the efficacy of chlorotrianisene while increasing the efficacy of nadolol and tertatolol. Mebutizide decreases the efficacy of exenatide, glymidine, and tienilic acid.",1,node_removal,semantic_kg_oregano
20,"The antithymocyte immunoglobulin (rabbit) increases the risk of myelosuppression. Additionally, it decreases the efficacy of pev3a as well as allogeneic processed thymus tissue. Allogeneic processed thymus tissue, in turn, decreases the efficacy of chloramphenicol and capecitabine.","The antithymocyte immunoglobulin (rabbit) decreases the efficacy of pev3a, allogeneic processed thymus tissue, and causes a decrease in the effect of myelosuppression. Allogeneic processed thymus tissue also decreases the efficacy of chloramphenicol and capecitabine.",0,edge_replacement,semantic_kg_oregano
21,"The drug ketoconazole increases the activity of the QTc-prolonging activities and also increases the efficacy of tioclomarol. Valoctocogene roxaparvovec decreases the efficacy of efavirenz, isoniazid, and ketoconazole. Additionally, givosiran has effects on nephrotoxicity and adverse effects, and it decreases the efficacy of valoctocogene roxaparvovec.","The drug ketoconazole increases the efficacy of tioclomarol, but it decreases the QTc-prolonging activities. Valoctocogene roxaparvovec decreases the efficacy of efavirenz, isoniazid, and ketoconazole. Additionally, givosiran has various effects including nephrotoxicity and adverse effects, and it decreases the efficacy of valoctocogene roxaparvovec.",0,edge_replacement,semantic_kg_oregano
22,"Penbutolol increases the activity of the bronchoconstrictory activities. Additionally, penbutolol decreases the efficacy of bethanidine. Furthermore, penbutolol increases the efficacy of gemigliptin. Gemigliptin, in turn, decreases the efficacy of nelfinavir and ethynodiol diacetate, but increases the efficacy of mefruside. Lastly, bethanidine increases the activity of the tachycardic activities.","Penbutolol increases the activity of the bronchoconstrictory activities, decreases the efficacy of bethanidine and increases the efficacy of gemigliptin. Gemigliptin, in turn, decreases the efficacy of nelfinavir and ethynodiol diacetate but increases the efficacy of mefruside. Additionally, bethanidine increases the activity of the tachycardic activities.",1,edge_replacement,semantic_kg_oregano
23,"The drug idarubicin decreases the efficacy of the varicella zoster vaccine (recombinant) and has side effects including cardiac failure congestive and nausea. Anthrax immune globulin human decreases the efficacy of alefacept and sorafenib. The varicella zoster vaccine (recombinant) decreases the efficacy of tretinoin, prednisolone, and vilanterol. Prednisolone decreases the efficacy of edrophonium and anthrax immune globulin human, and affects solute carrier family 28 member 3. Vilanterol decreases the efficacy of droperidol, amoxapine, and allogeneic processed thymus tissue. Tretinoin targets tgbc24tkb, nci-h69, and jvm-3.","The drug idarubicin decreases the efficacy of the varicella zoster vaccine (recombinant) and has side effects such as cardiac failure congestive and nausea.

Anthrax immune globulin human decreases the efficacy of alefacept and sorafenib.

The varicella zoster vaccine (recombinant) decreases the efficacy of tretinoin, prednisolone, and vilanterol.

Prednisolone decreases the efficacy of edrophonium, anthrax immune globulin human, and affects solute carrier family 28 member 3.

Vilanterol decreases the efficacy of droperidol, amoxapine, and allogeneic processed thymus tissue.

Tretinoin has targets such as tgbc24tkb, nci-h69, and jvm-3.",1,node_replacement,semantic_kg_oregano
24,"The drug Rilpivirine affects the cytochrome P450 family 3 subfamily A member 5 and increases the risk of bradycardia. Additionally, Pantoprazole decreases the efficacy of Incadronic acid and Rilpivirine by targeting the fatty acid synthase.","The drug Rilpivirine affects cytochrome P450 family 3 subfamily A member 5 and decreases the effect of bradycardia. Additionally, Pantoprazole decreases the efficacy of Incadronic acid and Rilpivirine by targeting fatty acid synthase.",0,edge_replacement,semantic_kg_oregano
25,"The drug potassium bitartrate decreases the efficacy of procyclidine, fesoterodine, and chlorphenoxamine. Cyproheptadine also decreases the efficacy of duloxetine and potassium bitartrate. Cyproheptadine has an indication for Urticaria physical. Chlorphenoxamine decreases the efficacy of ipidacrine and sodium ascorbate. Duloxetine has side effects including Alopecia, Urinary tract infection, and Hepatic enzyme increased.","Potassium bitartrate decreases the efficacy of procyclidine, fesoterodine, and chlorphenoxamine. Cyproheptadine also reduces the efficacy of duloxetine and potassium bitartrate while having an indication for urticaria physical. Chlorphenoxamine decreases the efficacy of ipidacrine and sodium ascorbate. On the other hand, duloxetine is associated with side effects such as alopecia, urinary tract infection, and increased hepatic enzymes.",1,node_replacement,semantic_kg_oregano
26,"Risperidone increases the risk of bradycardia and has side effects including cholelithiasis and aggressive reaction. Perospirone exhibits antipsychotic activities. Benserazide reduces the efficacy of risperidone, thioproperazine, and perospirone.","The drug risperidone has side effects including cholelithiasis and aggressive reaction. It also decreases the effect of bradycardia. Additionally, benserazide decreases the efficacy of risperidone, thioproperazine, and perospirone. Perospirone, on the other hand, exhibits antipsychotic activities.",0,edge_replacement,semantic_kg_oregano
27,"Cabergoline decreases the efficacy of prochlorperazine, periciazine, and gilteritinib. In turn, gilteritinib decreases the efficacy of palonosetron, isocarboxazid, and lurasidone. Periciazine decreases the efficacy of rasagiline and detomidine, while also having the side effect of hyperpyrexia. Prochlorperazine has side effects including apnoea, dysphagia, and autonomic nervous system imbalance.","Cabergoline decreases the efficacy of prochlorperazine, periciazine, and gilteritinib. Gilteritinib, in turn, decreases the efficacy of palonosetron, isocarboxazid, and lurasidone. Periciazine decreases the efficacy of rasagiline and detomidine while also causing the side effect hyperpyrexia. Prochlorperazine has side effects such as apnoea, dysphagia, and autonomic nervous system imbalance.",1,node_replacement,semantic_kg_oregano
28,"The gene GCH1 is known to cause several conditions including hyperphenylalaninemia, dystonia, and autosomal dominant dopa-responsive dystonia. Hyperphenylalaninemia, in turn, presents with phenotypes such as parkinsonism, choreoathetosis, and restlessness. Dystonia, on the other hand, manifests symptoms like spasticity, blepharospasm, and dysarthria.","The gene GCH1 is known to cause several conditions including hyperphenylalaninemia, dystonia, and autosomal dominant dopa-responsive dystonia.

Hyperphenylalaninemia, a condition resulting from GCH1 mutations, manifests with phenotypes such as parkinsonism, choreoathetosis, and restlessness.

Dystonia, also linked to GCH1, presents with symptoms like spasticity, blepharospasm, and dysarthria.",1,node_removal,semantic_kg_oregano
29,"Botulinum toxin type B increases the effect of CNS depression and sedation. It also increases the efficacy of botulinum toxin type A, which in turn increases the efficacy of lymecycline and magnesium citrate.","The botulinum toxin type B increases the effects of sedation and the efficacy of botulinum toxin type A, while decreasing the effects of CNS depression. Botulinum toxin type A enhances the efficacy of lymecycline and magnesium citrate.",0,edge_replacement,semantic_kg_oregano
30,"The drug delafloxacin increases its efficacy when used in combination with phenindione and evogliptin, but it also increases adverse effects. Chlorthalidone decreases the efficacy of fentiazac, taspoglutide, and serdexmethylphenidate. Phentermine targets the sodium-dependent dopamine transporter and decreases the efficacy of brexpiprazole. Ertugliflozin enhances the efficacy of phentermine and delafloxacin while decreasing the efficacy of chlorthalidone.","Delafloxacin increases adverse effects and increases the efficacy of phenindione and evogliptin. Chlorthalidone decreases the efficacy of fentiazac, taspoglutide, and serdexmethylphenidate. Phentermine targets the sodium-dependent dopamine transporter and decreases the efficacy of brexpiprazole. Ertugliflozin increases the efficacy of phentermine and delafloxacin, while decreasing the efficacy of chlorthalidone.",1,edge_replacement,semantic_kg_oregano
31,"The drug bucindolol increases the efficacy of nateglinide but decreases the efficacy of nebivolol. In addition, bucindolol also increases the efficacy of saxagliptin. Nebivolol, on the other hand, increases the efficacy of both bisegliptin and albiglutide. Nateglinide increases the efficacy of trovafloxacin and azosemide but has a side effect of causing influenza. Saxagliptin increases the efficacy of garenoxacin and phthalylsulfathiazole but decreases the efficacy of lonapegsomatropin.","The drug bucindolol increases the efficacy of both nateglinide and saxagliptin. Additionally, nateglinide is associated with the side effect of influenza. Saxagliptin also enhances the efficacy of phthalylsulfathiazole.",0,node_removal,semantic_kg_oregano
32,"The drug cyanocobalamin decreases the efficacy of linezolid, docetaxel, and cabazitaxel. Linezolid further decreases the efficacy of secobarbital and typhoid vaccine, and has a side effect of Vulvovaginal mycotic infection. Docetaxel has a side effect of Cardiac disorder. Cabazitaxel decreases the efficacy of typhoid vi polysaccharide vaccine, hepatitis b vaccine (recombinant), and modified vaccinia ankara.","Cyanocobalamin decreases efficacy of linezolid, docetaxel, and cabazitaxel. Linezolid in turn decreases efficacy of secobarbital and typhoid vaccine, while causing vulvovaginal mycotic infection as a side effect. Docetaxel is associated with cardiac disorder as a side effect, and cabazitaxel reduces efficacy of typhoid vi polysaccharide vaccine, hepatitis b vaccine (recombinant), and modified vaccinia ankara.",1,node_removal,semantic_kg_oregano
33,"Levonordefrin increases the effect of hypotension. Droperidol decreases the efficacy of procaterol, levonordefrin, and epicriptine.","Levonordefrin decreases the effect of hypotension. Droperidol decreases the efficacy of procaterol, levonordefrin, and epicriptine.",0,edge_replacement,semantic_kg_oregano
34,"The drug gilteritinib decreases the efficacy of levothyroxine, triflupromazine, and lofexidine. Levothyroxine, in turn, decreases the efficacy of nn344 but increases the efficacy of aloxiprin and has a target in solute carrier family 22 member 1. Triflupromazine decreases the efficacy of mechlorethamine, methylprednisolone, and emodin. Lofexidine decreases the efficacy of diflunisal but increases the efficacy of zonisamide and fazadinium bromide.","The drug gilteritinib decreases the efficacy of levothyroxine, triflupromazine, and lofexidine. Levothyroxine, in turn, decreases the efficacy of nn344 and increases the efficacy of aloxiprin. Additionally, levothyroxine targets solute carrier family 22 member 1. Triflupromazine decreases the efficacy of mechlorethamine, methylprednisolone, and emodin. Lofexidine decreases the efficacy of diflunisal while increasing the efficacy of zonisamide and fazadinium bromide.",1,node_removal,semantic_kg_oregano
35,"The drug ethchlorvynol increases the effects of sedation and neuropsychiatric effects. Additionally, ethchlorvynol enhances the efficacy of lofexidine. Lofexidine, in turn, boosts the efficacy of vigabatrin.","Ethchlorvynol increases the neuropsychiatric effects and decreases sedation. It also increases the efficacy of lofexidine, which in turn boosts the efficacy of vigabatrin.",0,edge_replacement,semantic_kg_oregano
36,"Gemtuzumab ozogamicin increases the activity of the thrombogenic activities but decreases the efficacy of the pertussis vaccine. It also affects the sulfotransferase family 2b member 1. Additionally, the pertussis vaccine reduces the efficacy of tioguanine, gemcitabine, and vedolizumab.","Gemtuzumab ozogamicin decreases the efficacy of the pertussis vaccine. It also affects the sulfotransferase family 2B member 1 and decreases the activity of the thrombogenic activities. In turn, the pertussis vaccine reduces the efficacy of tioguanine, gemcitabine, and vedolizumab.",0,edge_replacement,semantic_kg_oregano
37,"Capmatinib decreases the efficacy of salmon calcitonin and affects the met proto-oncogene. Elcatonin reduces the efficacy of fluvoxamine, sertraline, and capmatinib. Fluvoxamine has side effects such as neck pain, herpes simplex, and tinnitus. Sertraline is indicated for chills and can cause side effects like dysphagia and toxic epidermal necrolysis.","Capmatinib decreases the efficacy of salmon calcitonin and affects the met proto-oncogene. Elcatonin decreases the efficacy of fluvoxamine, sertraline, and capmatinib. Fluvoxamine has side effects including neck pain, herpes simplex, and tinnitus. Sertraline has indications for chills and side effects such as dysphagia and toxic epidermal necrolysis.",1,edge_deletion,semantic_kg_oregano
38,"The compound 3,5-diiodotyrosine targets alpha-amylase g-6 and decreases the efficacy of osimertinib and insulin degludec. Additionally, methylthiouracil decreases the efficacy of imatinib, chlorpropamide, and ibrutinib. Furthermore, acalabrutinib decreases the efficacy of salmon calcitonin, 3,5-diiodotyrosine, and methylthiouracil.","The compound 3,5-diiodotyrosine targets alpha-amylase g-6 and decreases the efficacy of osimertinib and insulin degludec. Meanwhile, methylthiouracil reduces the efficacy of imatinib, chlorpropamide, and ibrutinib. Additionally, acalabrutinib decreases the efficacy of salmon calcitonin.",0,edge_deletion,semantic_kg_oregano
39,"Human interferon omega-1 increases the activity of the myelosuppressive activities. It also decreases the efficacy of allogeneic processed thymus tissue. Cyanocobalamin reduces the effectiveness of azacitidine, human interferon omega-1, and has an indication for anemia. Potassium perchlorate diminishes the efficacy of radicicol, ruxolitinib, and pexidartinib. Sorafenib has an effect on bleeding, while reducing the effectiveness of cyanocobalamin and potassium perchlorate.","Human interferon omega-1 decreases the efficacy of allogeneic processed thymus tissue and the activity of the myelosuppressive activities. Cyanocobalamin decreases the efficacy of azacitidine and human interferon omega-1, while also having an indication for anemia. Potassium perchlorate decreases the efficacy of radicicol, ruxolitinib, and pexidartinib. Sorafenib has an effect on bleeding and decreases the efficacy of cyanocobalamin and potassium perchlorate.",0,edge_replacement,semantic_kg_oregano
40,"The drug glibornuride decreases the efficacy of diazoxide, octylphenoxy polyethoxyethanol, and increases the efficacy of celiprolol. 

Nitrofurantoin increases the efficacy of testosterone succinate and has side effects including increased body temperature and tingling sensation. 

Anastrozole targets cytochrome p450 19a1. 

Estradiol acetate decreases the efficacy of nitrofurantoin, anastrozole, and glibornuride.","The drug glibornuride decreases the efficacy of diazoxide, octylphenoxy polyethoxyethanol, and increases the efficacy of celiprolol. Additionally, estradiol acetate decreases the efficacy of nitrofurantoin, anastrozole, and glibornuride. Nitrofurantoin increases the efficacy of testosterone succinate and has side effects such as increased body temperature and tingling sensation. Anastrozole targets cytochrome p450 19a1.",1,node_removal,semantic_kg_oregano
41,"The gene ND1 is known to cause Leber optic atrophy, mitochondrial myopathy, and isolated complex I deficiency. Mitochondrial myopathy, in turn, is associated with phenotypes such as macroglossia, hypertrichosis, and distal peripheral sensory neuropathy. Isolated complex I deficiency, on the other hand, manifests in phenotypes like microcephaly, diabetes mellitus, and feeding difficulties.","The gene ND1 is known to cause the condition Leber optic atrophy. Mitochondrial myopathy presents with phenotypes such as macroglossia, hypertrichosis, and distal peripheral sensory neuropathy. Additionally, isolated complex I deficiency is associated with phenotypes including microcephaly, diabetes mellitus, and feeding difficulties.",0,edge_deletion,semantic_kg_oregano
42,"The chemical octocrylene targets both estrogen receptor alpha and estrogen receptor beta. Estrogen receptor alpha is a gene product of ESR1, which is implicated in causing estrogen resistance syndrome and acts within pathways such as PIP3 activates AKT signaling and Estrogen-dependent gene expression. Additionally, estrogen receptor beta is a gene product of ESR2. On the other hand, estrogen receptor alpha is also a gene product of VHL, which is associated with causing erythrocytosis and acts within pathways related to SUMOylation of ubiquitinylation proteins and the RHOBTB3 ATPase cycle.",The compound octocrylene targets the estrogen receptor beta. Estrogen receptor alpha is a gene product of ESR1 and estrogen receptor beta is a gene product of ESR2. ESR1 is associated with causing estrogen resistance syndrome and functions within pathways including PIP3 activates AKT signaling and Estrogen-dependent gene expression. VHL is linked to causing erythrocytosis and participates in processes such as SUMOylation of ubiquitinylation proteins and the RHOBTB3 ATPase cycle.,0,edge_deletion,semantic_kg_oregano
