pair_id,response1,response2,label,perturbation_type,dataset_name
10,He has a son ( born 2000 ) from a previous relationship with TV presenter Angela Gessmann . In July 2011 Lanz married Birgit Schrowange .,"He has a son ( vintage 2000 ) from a previous relationship with TV presenter Birgit Schrowange , who married Angela Gessmann in July 2011 .",0,non_paraphrase,paws_wiki
11,"The difference between neutralizing antibodies and binding antibodies is that binding antibodies neutralize the biological effects of antigen , while the antibodies neutralize antigens .","The difference between neutralizing antibodies and binding antibodies is that binding antibodies neutralize the biological effects of the antigen , while neutralizing antibodies flag antigens .",1,paraphrase,paws_wiki
12,"Renzo Furlan won 6 -- 3 , 6 -- 4 against Thomas Johansson in the finals .","Thomas Johansson won 6 -- 3 , 6 -- 4 against Renzo Furlan in the finals .",0,non_paraphrase,paws_wiki
13,"Rasmus Seebach has written songs for Nik 'Jay , Burhan G and Lars Ankerstjerne as songwriters .","Lars Ankerstjerne has written songs for Nik 'Jay , Burhan G and Rasmus Seebach as songwriters .",0,non_paraphrase,paws_wiki
14,"A quantum fluid refers to each system that shows quantum mechanical effects at the macroscopic level , such as superfluids , superconductors , ultracold atoms , etc .","A quantum mechanical fluid refers to any system that shows macroscopic effects at the quantum level , such as superfluids , superconductors , ultracold atoms , etc .",0,non_paraphrase,paws_wiki
15,The expressway continues for another mile and crosses several buildings in short tunnels before crossing the Harlem River into the Bronx via the Alexander Hamilton Bridge .,The expressway continues for another mile and crosses several buildings in short tunnels before crossing the Alexander Hamilton Bridge into the Bronx via the Harlem River .,0,non_paraphrase,paws_wiki
16,He moved to Ottawa and settled down in Illinois in 1891 .,He moved to Ottawa and settled in Illinois in 1891 .,1,paraphrase,paws_wiki
17,He left Shrewsbury in January 2006. and next joined Nuneaton Borough,He left Shrewsbury in January 2006 and joined Nuneaton Borough next .,1,paraphrase,paws_wiki
18,The system required the user to first encode the quasi-phonetic spelling into a standard rendering .,The system required the user to encode the quasi-phonetic spelling first into a default rendering .,1,paraphrase,paws_wiki
19,Reading is a road bridge over the River Thames at Reading Bridge in the English county of Berkshire .,Reading is a road bridge over the River Thames on the Reading Bridge in the English county of Berkshire .,1,paraphrase,paws_wiki
20,"On August 31 , 1819 , Wollstonecraft met in Sydney on board the ship `` Grenada '' .",Wollstonecraft arrived in Grenada on board the ship `` Sydney '' on 31 August 1819 .,0,non_paraphrase,paws_wiki
21,"After the death of her first husband , Tom Dalton married Katharina Dalton , who passed away in 1992 .","After the death of her first husband , Katharina Dalton remarried Tom Dalton , who passed away in 1992 .",0,non_paraphrase,paws_wiki
22,The tubular heart or primitive heart tube is the earliest stage of heart development .,The primitive heart or the tubular heart tube is the earliest stage of the heart development .,1,paraphrase,paws_wiki
23,Cold Mountain is located about southeast of Asheville and south of Waynesville .,Cold Mountain is about southeast of Asheville and south of Waynesville .,1,paraphrase,paws_wiki
24,"St Francis Inter College , Aligarh Road , is one of the best and most renowned schools in Hathras .","St Francis Inter College , Hathras Road , is one of the best and most renowned schools in Aligarh .",0,non_paraphrase,paws_wiki
25,Jackson Township is located in the 12th Congressional District and is part of New Jersey 's 4th state legislative district .,Jackson Township is located in the 12th Congressional District and is part of the 4th State Legislative District in New Jersey .,1,paraphrase,paws_wiki
26,"From 1993 to 2001 , Huntsman served as an executive for the Huntsman Corporation , chairman of the Huntsman Cancer Foundation , and CEO of Huntsman Family Holdings Company .","From 1993 to 2001 , Huntsman worked as an executive for Huntsman Corporation , Chairman of the Huntsman Family Holdings Company and CEO of the Huntsman Cancer Foundation .",0,non_paraphrase,paws_wiki
27,The museum building retains its classical style of oriental modern architecture through the standing bricks on the southeast corner of the building and the European image of the foyer .,The museum building retains its classic style of oriental modern architecture through the standing bricks on the southeast corner of the building and the European image of the foyer .,1,paraphrase,paws_wiki
28,"Paralepetopsis tunnicliffae is a species of sea snail , a true limpet , a true gastropod mollusk in the family Neolepetopsidae , one of the families of the marine limpets .","Paralepetopsis tunnicliffae is a species of sea snail , a true limpet , a true gastropod mollusk in the family Neolepetopsidae , one of the families of marine limpets .",1,paraphrase,paws_wiki
29,"Archana is an Indian film actress and accomplished Kuchipudi and Kathak dancer , known for her works in the South Indian film industry .","Archana is an accomplished film actress and southern Indian Kuchipudi and Kathak dancer , renowned for her works in the Indian film industry .",0,non_paraphrase,paws_wiki
30,In 2005 Coach Jesús Ramírez selected Jorge Torres Nilo to participate in the 2005 CONCACAF U17 Tournament held in Culiacán .,"In 2005 , coach Jesús Ramírez elected Jorge Torres Nilo to participate in the CONCACAF U17 Tournament 2005 in Culiacán .",1,paraphrase,paws_wiki
31,The third group mostly contains soft ions of post-transition metals .,The third group contains mostly post-transition ions ion of soft metals .,0,non_paraphrase,paws_wiki
32,His father returned as a finished violinist of the Russian School to Bombay .,His father returned to Bombay as a finished violinist of the Russian school .,1,paraphrase,paws_wiki
33,"The building of the museum was built in 1948 according to designs by Wadsworth , Boston 's Tuttle of Portland .","The museum 's building was built in 1948 , with designs by Wadsworth , Portland & Tuttle of Boston .",0,non_paraphrase,paws_wiki
34,"The flag from Kenya of 1963 is white , but has inserted similar lines between the colors .","The flag of Kenya of 1963 is white , but has similar lines inserted in between the colors .",1,paraphrase,paws_wiki
35,"Andreas Schelfhout was born in Schellingwoude in Amsterdam and studied painting with Nicolaas Johannes Roosenboom , a leading romantic landscape painter .","Nicolaas Johannes Roosenboom was born in Schellingwoude in Amsterdam and studied painting with Andreas Schelfhout , a leading romantic landscape painter .",0,non_paraphrase,paws_wiki
36,"The current Chief Executive is Mathew Walker , and the chairman from 2002 to 2009 was Martin Dean , who was replaced by Eric Bowen .","The current Chief Executive is Martin Dean , and the Chairman from 2002 to 2009 , was Mathew Walker , who was succeeded by Eric Bowen .",0,non_paraphrase,paws_wiki
37,"He studied in Regensburg , then in Munich , where Joseph Haas was among his teachers , and in Berlin where in 1925 he gained a Ph.D..","He studied in Regensburg , then in Munich , where Joseph Haas was among his teachers , and in Berlin , where he received a doctorate in 1925 .",1,paraphrase,paws_wiki
38,"The Roman - Catholic diocese of Cyangugu is a diocese in the town of Kigali in the ecclesiastical province of Cyangugu , Rwanda .","The Roman - Catholic diocese of Cyangugu is a diocese in the city of Cyangugu in the church province of Kigali , Rwanda .",0,non_paraphrase,paws_wiki
39,Pemberton Township is located in the 8th Congressional District and is part of the 3rd State Legislative District in New Jersey .,Pemberton Township is located in the 3rd Congressional District and is part of New Jersey 's 8th state legislative district .,0,non_paraphrase,paws_wiki
40,"The school is located in Seminole County , near Winter Springs and Oviedo , despite its postal address of Winter Park , Florida , which is in Orange County .","The school is in Seminole County , near Winter Springs and Oviedo , despite its mailing address of Winter Park , Florida , which is in Orange County .",1,paraphrase,paws_wiki
41,"The singers of Sonic Syndicate , Richard Sjunnesson and Peter Wichers , sang also for a compilation - album , called `` with Soilwork guitarist Roland Johansson .","The singers of Sonic Syndicate , Richard Sjunnesson and Roland Johansson , also sang for a compilation album , called `` with Soilwork guitarist Peter Wichers .",0,non_paraphrase,paws_wiki
42,"Fontaine Charles-Péguy , Square Alain Gilot , rue Montempoivre 1989 , Charles Péguy , architect , and Liliane Grunig Tribel , landscape architect .","Fontaine Charles - Péguy , Square Charles Péguy , rue Montempoivre 1989 , architect Alain Gilot , and Liliane Grunig Tribel , landscape architect .",0,non_paraphrase,paws_wiki
43,He started his career in Paris for a year until he returned to Switzerland from 1971 to 1979 to work in gravure .,"Burki started his career in Switzerland for a year , until he returned to Paris to work in rotogravure from 1971 to 1979 .",0,non_paraphrase,paws_wiki
44,"Historically it became a Christian town , but it was partly inhabited by Shia .","Historically , it was a Christian town , but it became partly inhabited by Shias .",0,non_paraphrase,paws_wiki
45,"The project was developed in 2003 by Murphy and DeSanto , and DeSanto wrote a treatment .","Murphy and DeSanto developed the project in 2003 , and DeSanto wrote a treatment .",1,paraphrase,paws_wiki
46,The 13th World Cup season began in Japan in December 1978 and ended in March 1979 in Austria .,The 13th World Cup season began in Austria in December 1978 and ended in Japan in March 1979 .,0,non_paraphrase,paws_wiki
47,"Geographically , the NDP campaign focused on targeting seats in Toronto in Ottawa , Hamilton , Scarborough , and Etobicoke and North Ontario .","Geographically , the NDP campaign focused on targeting seats in Scarborough and Etobicoke in Toronto , Hamilton , Ottawa and Northern Ontario .",0,non_paraphrase,paws_wiki
48,The Straja River is a tributary of the Frasin in Romania .,The Frasin River is a tributary of the Straja River in Romania .,0,non_paraphrase,paws_wiki
49,Negative growth is often accompanied by a negative output gap in an economy ( where potential output exceeds actual demand ) .,"Often , negative growth is also accompanied by a negative output gap in an economy ( where actual production exceeds potential demand ) .",0,non_paraphrase,paws_wiki
50,"A Broadway - Revival 2001 was staged by Joe Mantello and performed Jennifer Ehle as Otto , Alan Cumming as Gilda and Dominic West as Leo .","A 2001 Broadway revival was directed by Joe Mantello and starred Alan Cumming as Otto , Jennifer Ehle as Gilda and Dominic West as Leo .",0,non_paraphrase,paws_wiki
51,"The breaker was operated by the Blue Coal Corporation , a subsidiary of the Glen Alden Coal Company .","The breaker was operated by the Blue Coal Corporation , a subsidiary of the Glen Alden Coal Coal Company .",1,paraphrase,paws_wiki
52,Other frequenters of the colony were the writer Adolf Wolff and the sculptor Alfred Kreymborg .,Other visitors of the colony were the writer Adolf Wolff and the sculptor Alfred Kreymborg .,1,paraphrase,paws_wiki
53,"96 % of people spoke only English at home . The next most common languages were 1.5 % Vietnamese , 1 % Samoan .","96 % of people only spoke English at home , the second most common languages were 1.5 % Samoan , 1 % Vietnamese .",0,non_paraphrase,paws_wiki
54,"And big , round eyes , so dark brown they almost look black `` .","And large , round eyes , so dark brown they look almost black .",1,paraphrase,paws_wiki
55,"Salene falls in love with the chosen , Ellie , very unhappy and confused , but he rejects them for Luke .","Very unhappy and confused , Salene falls in love with the Chosen , Luke , but he rejects her for Ellie .",0,non_paraphrase,paws_wiki
56,"The pottery is currently run by Thomas Arthur Jenkins , son of Alun Jenkins .","The pottery is currently being run by Thomas Arthur Jenkins , son of Alun Jenkins .",1,paraphrase,paws_wiki
57,The 1966 Cleveland Browns season was the 17th season of the team with the National Football League .,The season 1966 National Football League was the 17th season of the Cleveland Browns team .,0,non_paraphrase,paws_wiki
58,"Tide is the sixth album by Antônio Carlos Jobim , released in 1970 on A & M Records and arranged by Deodato .",Tide is the sixth album by Deodato that was released on A 'M Records in 1970 and arranged by Antônio Carlos Jobim .,0,non_paraphrase,paws_wiki
59,"After testifying in the Till case , Reed moved to Chicago and changed his name to Willie Louis from Willie Reed .","After testifying in the Till case , Reed moved to Chicago and changed his name from Willie Louis to Willie Reed .",0,non_paraphrase,paws_wiki
60,After trepales in Italy and Juf in Switzerland it is the third highest village in Europe .,"It is the third highest village in Europe , after Trepalle in Switzerland and Juf in Italy .",0,non_paraphrase,paws_wiki
61,Riverside is located on the 3rd Congressional District and is part of the 7th State Legislative District in New Jersey .,Riverside is located in the 3rd Congressional District and is part of New Jersey 's 7th state legislative district .,1,paraphrase,paws_wiki
62,"The active members of former MDU and ABL were arrested by the police , such as John Eber and Dr Joseph K.M .","The active members of the former MDU and ABL were arrested by the police , as John Eber and Dr. Joseph K.M .",1,paraphrase,paws_wiki
63,"OPAL is a high-level interface for low - level - physics engines used in games , robotics simulations and other 3D applications .","OPAL is a low-level interface for high-level physics engines used in games , robotics simulations , and other 3D applications .",0,non_paraphrase,paws_wiki
64,"When Justice Tyler died in 1813 , John Tyler inherited Greenway at the age of 23 .","When Justice John Tyler died in 1813 , Tyler inherited Greenway at the age of 23 .",0,non_paraphrase,paws_wiki
65,In this situation the person is passive and God plays a more active role in which they share power .,"In this situation , the person is active and God plays a more passive role in which they share the power .",0,non_paraphrase,paws_wiki
66,"Agnieszka Radwańska defeated Nadia Petrova , 6 -- 4 , 6 -- 7 , 6 -- 4","Agnieszka Radwańska defeated Nadia Petrova , 6 -- 4 , 6 -- 7 , 6 - 4 -",1,paraphrase,paws_wiki
67,"Productions of the show require a small set and a minimal cast of 6 actors , as well as a solo violinist , who is present on stage throughout the performance .","Productions of the show require minimal set and a small cast of 6 actors , as well as a solo violinist who is present on stage throughout the performance .",1,paraphrase,paws_wiki
68,Ferguson stayed in Monrovia until his death in 1916 in Liberia .,"Ferguson remained in Monrovia until his death , in Liberia in 1916 .",1,paraphrase,paws_wiki
69,The series is written by Chris Roberson and drawn by Robert Adler .,The series was written by Robert Adler and drawn by Chris Roberson .,0,non_paraphrase,paws_wiki
70,"Germar Rudolf , also known as Germar Scheerer , was born on 29 October 1964 , is a German chemist and convicted Holocaust denier .","Germar Scheerer , also known as Germar Rudolf , born on 29 October 1964 , is a German chemist and convicted Holocaust denier .",1,paraphrase,paws_wiki
71,"Some say that when Chan Heung returned from studying with Ching Cho , he went back to Jeong Yim and combined his knowledge into the Choy Li Fut system .","Some say that when Jeong Yim returned from studying with Ching Cho , he went back to Chan Heung and combined his knowledge into the Choy Li Fut System .",0,non_paraphrase,paws_wiki
72,"In addition , Spain entered into negotiations with the Portuguese court and agreed on the peace of Lisbon on 13 February 1668 .","Furthermore , Spain agreed to negotiate with the Portuguese court and entered into the peace of Lisbon on 13 February 1668 .",0,non_paraphrase,paws_wiki
73,The Latoriţa River is a tributary of the Galbenu River in Romania .,The River Galbenu is a tributary of the Latoriţa river in Romania .,0,non_paraphrase,paws_wiki
74,"Finally , we say that a distribution is regular if formula _ 11 is concave .","Finally , we say that distribution is regular if the Formula 11 is concave .",1,paraphrase,paws_wiki
75,"It is the biggest private club in Houston and one of the largest in the world , with more than 3,300 members .","It is the largest private club in Houston and one of the biggest in the world , with over 3,300 members .",1,paraphrase,paws_wiki
76,"For many years , it was managed by the British actor Jack Watling and his son Giles and his son-in-law Seymour Matthews .","For many years it was run by the British actor Jack Watling , and his son Giles and son-in-law Seymour Matthews .",1,paraphrase,paws_wiki
77,"Toimi is located 29 miles west of Silver Bay , and 27 miles southeast of Hoyt Lakes .",Toimi is 29 miles west of Silver Bay and 27 miles southeast of Hoyt Lakes .,1,paraphrase,paws_wiki
78,"Hidalgo was born in Seville , who played for Badajoz and Celta de Vigo .","Hidalgo , born in Badajoz , played for Sevilla and Celta de Vigo .",0,non_paraphrase,paws_wiki
79,"Leyser has a magic background , while Marie has a dance background .","Leyser has a background in magic , while Marie has a background in dance .",1,paraphrase,paws_wiki
80,"September 2 : CF Michael Bourn and CF Drew Stubbs activated ; C Caleb Joseph , LHP Jayson Aquino , and RHP Tyler Wilson recalled from AAA Norfolk .","September 2 : CF Caleb Joseph and CF Michael Bourn activated , C Tyler Wilson , LHP Drew Stubbs and RHP Jayson Aquino of AAA Norfolk recalled .",0,non_paraphrase,paws_wiki
81,"The awards have often bypassed the top try scorer , winning captain or great International player .","The awards have often bypassed the great Try scorer , winner - captain or international top player .",0,non_paraphrase,paws_wiki
82,Drummer Wayne Bennett left the band in June 2007 and was replaced by Ben Timony .,"In June 2007 , drummer Wayne Bennett left the band and was replaced by Ben Timony .",1,paraphrase,paws_wiki
83,"`` Florida '' was awarded on 4 May 1898 , and ordered to the Crescent Shipyard , Elizabethport , New Jersey on 11 October 1898 .","On 4 May 1898 , `` Florida '' was awarded and ordered to Crescent Shipyard , Elizabethport , New Jersey , on October 11 , 1898 .",1,paraphrase,paws_wiki
84,"Louise Bédard ( born 1955 ) is a Canadian dancer , choreographer and teacher , who has been active in the contemporary dance scene since 1983 .","Louise Bédard ( born 1955 ) is a Canadian dancer , choreographer and teacher who has been active on the contemporary dance scene since 1983 .",1,paraphrase,paws_wiki
85,"Wagenknecht , born in Chicago , grew up and went to school at Oak Park , Illinois .","Wagenknecht was born in Oak Park , Illinois , where he grew up and went to school in Chicago .",0,non_paraphrase,paws_wiki
86,Aaron played youth football in the same league his brother Jason did Humble Area Football League HAF,Aaron played youth football in the same league his brother Jason did Humble Area Football League HAFL,1,paraphrase,paws_wiki
87,"She reached Sydney on 4 January 1891 , was later this month sold to the government of New South Wales and then towed to Melbourne .","She reached Sydney on 4 January 1891 , was sold later that month to the New South Wales Government , then towed to Melbourne .",1,paraphrase,paws_wiki
88,The village of Iron River and the city of Stambaugh were consolidated with the city of Mineral Hills with effect from 1 July 2000 .,The village of Mineral Hills and the city of Stambaugh were consolidated with the city of Iron River with effect from 1 July 2000 .,0,non_paraphrase,paws_wiki
89,"Daniel escapes with the help of Jack Shaftoe 's brother Bob , whose infantry unit is stationed there .","With the help of Daniel 's brother Jack Shaftoe , whose infantry unit stationed there , Bob flees .",0,non_paraphrase,paws_wiki
90,"Via the Appomattox River and the Bush River , it is part of the James River watershed .",Over the Bush River and Appomattox River it is part of the watershed of the James River .,1,paraphrase,paws_wiki
91,"Jones lives with his wife Cheryl , his son Nathan , and his three daughters , Ella , Coral , and Holly in London .","Jones lives with his wife Cheryl , his son Nathan , and the three daughters Holly , Coral and Ella in London .",1,paraphrase,paws_wiki
92,"The established Republican George Allen ran for a third term , but lost to Democrat Chuck Robb .","Chuck Robb was ran as incumbent for a third term , but lost to Republican George Allen .",0,non_paraphrase,paws_wiki
93,"The band then added bassist Duane Cowan , who recently moved from Los Angeles to Japan .","The band then added bassist Duane Cowan , who had recently relocated from Los Angeles to Japan .",1,paraphrase,paws_wiki
94,This theory did not explain the observed instability of colloidal dispersions against irreversible aggregation in solutions of high ionic strength .,This theory did not explain the observed instability of irreversible dispersions against colloidal aggregation in solutions with high ionic strength .,0,non_paraphrase,paws_wiki
95,"During the election crisis of 2004 , Kushnaryov agitated for the creation of an independent southeastern Ukrainian state in the case of Viktor Yushchenko 's victory .","During the 2004 election crisis , Kushnaryov returned for the creation of an independent southeastern Ukrainian state in the case of the victory of Viktor Yushchenko .",1,paraphrase,paws_wiki
96,"Philip Norman , the biographer of the Beatles , wrote that Charles Sutcliffe was a heavy drinker and physically cruel to his wife , which the young Sutcliffe had watched .","The Beatles ' biographer , Philip Norman , wrote that Charles Sutcliffe was a heavy drinker and physically cruel to his wife , which the young Sutcliffe had witnessed .",1,paraphrase,paws_wiki
97,"The qualification rounds for the four previous World Cups were very confusing , with controversial rules and many withdrawals .","The qualification rounds for the four previous World Cups were very confusing , with controversial rules and many shortfalls .",1,paraphrase,paws_wiki
98,It allowed users to create mobile-ready projects that adapt to any screen size and orientation .,It allowed users to create ready-to-run projects that adapt to any screen size and orientation .,1,paraphrase,paws_wiki
99,"Neptunea alexeyevi is a species of sea snail , a marine gastropod mollusk in the Buccinidae family , the true pustules .","Neptunea alexeyevi is a sea snail species , a true gastropod mollusk in the Buccinidae family , the whelks marine .",0,non_paraphrase,paws_wiki
100,"Balıklı is a village in the district of Gümüşhacıköy , Turkey , province Amasya .","Balıklı is a village in the District of Gümüşhacıköy , Turkey , Amasya Province .",1,paraphrase,paws_wiki
101,In 1281 Simon de Beaulieu was appointed Archbishop of Bourges by Pope Martin IV ( Simon de Brion ) .,In 1281 Simon de Brion was appointed by Pope Martin IV ( Simon de Beaulieu ) as Archbishop of Bourges .,0,non_paraphrase,paws_wiki
102,The ditch was cut from rock and about 5 m wide and 4 to 5 m deep .,The ditch was cut out of rock and about 5 m deep and 4 to 5 m wide .,0,non_paraphrase,paws_wiki
103,"The Gradis family was Jewish , and had probably moved to Portugal from Bordeaux around 1495 .",The Gradis family was Jewish and was probably moved from Portugal to Bordeaux around 1495 .,0,non_paraphrase,paws_wiki
104,"Born in Gambia to Gambian parents , Adams debuted for the England national team in November 2017 , against Morocco B .","Adams was born in England to Gambian parents , and in November 2017 Adams debuted for the Gambia national team against Morocco .",0,non_paraphrase,paws_wiki
105,"Staf Scheirlinckx ( born March 12 , 1979 in Herzele ) is a professional racing cyclist , brother of another former Belgian bicycle professional , Bert Scheirlinckx .","Staf Scheirlinckx ( born March 12 , 1979 in Herzele ) is a former Belgian road cyclist , the brother of another cyclist professional , Bert Scheirlinckx .",0,non_paraphrase,paws_wiki
106,"Both the stems and leaves have soft hairs , often somewhat sticky .","Both stems and leaves have sticky hairs , often somewhat soft .",0,non_paraphrase,paws_wiki
107,"Nagano Prefecture , Japan is a dam in the Tokiwa Dam , completed in 1941 .","Tokiwa Dam is a dam completed in the prefecture of Nagano , Japan , in 1941 .",0,non_paraphrase,paws_wiki
108,"In 1828 , Yeoman married Laetitia Snyder of Albany , with whom he had two daughters and three sons .","Yeomans married Laetitia Snyder of Albany in 1828 , with whom he had two daughters and three sons .",1,paraphrase,paws_wiki
109,"Wanjiru 's cousin Joseph Riri is a world-class marathon runner , and Wanjiru 's younger brother Simon Njoroge is also a long-distance runner .","Wanjiru 's cousin Joseph Riri is a world class marathon runner , and Wanjiru 's younger brother , Simon Njoroge , is also a long-distance runner .",1,paraphrase,paws_wiki
110,Mazinho is the father of current players Thiago of Bayern Munich and Rafinha of Inter Milan .,Thiago is the father of the current players Mazinho of Inter Milan and Rafinha of the FC Bayern Munich .,0,non_paraphrase,paws_wiki
111,A back injury forced Dan Lauzon out of his bout with Rafaello Oliveira and he was replaced by Nik Lentz .,A back injury forced Dan Lauzon out of his fight with Rafaello Oliveira and was replaced by Nik Lentz .,1,paraphrase,paws_wiki
112,"The polychrome mosaics of the villa are geometric designs , stylistically close to North African mosaics , and damaged areas indicate that figures were also included .","The polychrome mosaics of the villa are geometric designs , stylistically close to North African mosaics , and damaged areas suggest figures were also included .",1,paraphrase,paws_wiki
113,"In many provinces , mosques were bombed and Hui was slaughtered or destroyed by Japanese troops .",Mosques were bombed and in many provinces Hui were slaughtered by Japanese troops or destroyed .,1,paraphrase,paws_wiki
114,"Founded in 1959 by Gianni Ratto , it has introduced actors such as Fernanda Montenegro , Sérgio Britto , Italo Rossi , Tommy Wiseau and Fernando Torres .","Founded in 1959 by Gianni Ratto , it has featured actors such as Fernanda Montenegro , Sérgio Britto , Ítalo Rossi , Tommy Wiseau , and Fernando Torres .",1,paraphrase,paws_wiki
115,These predictive functions are referred to as pedo-transfer functions in a non-spatial context .,These pedo-transfer functions are referred to as predictive functions in a non-spatial context .,0,non_paraphrase,paws_wiki
116,He intervened in the war of Awan and Waroux and participated in the siege of Maastricht in 1334 .,He participated in the War of Awans and Waroux and intervened in the 1334 siege of Maastricht .,0,non_paraphrase,paws_wiki
117,The Jimmy - Perez novels have been dramatized as the TV - Detective - Series '' Vera `` and the Vera - Stanhope - Romane as the series '' Shetland '' .,The Jimmy Perez novels have been dramatized as the TV detective series `` Vera '' and the Vera Stanhope novels as the series `` Shetland '' .,1,paraphrase,paws_wiki
118,"It was assigned to Felidae by Carroll ( 1988 ) , but later it was later placed within Nimravidae .","It was assigned to Felidae by Carroll ( 1988 ) , but then later , it was placed within Nimravidae .",1,paraphrase,paws_wiki
119,By unanimous decision Dan Barrera defeated Saunders .,Dan Barrera defeated Saunders at by unanimous decision .,1,paraphrase,paws_wiki
120,The London Reefs are located between and in the South China Sea of Spratly Islands .,The London Reefs are located between and ( and ) in the Spratly Islands of the South China Sea .,0,non_paraphrase,paws_wiki
121,"However , the original flag had a green colour instead of brownish .","The original flag , however , had a brownish color instead of green .",0,non_paraphrase,paws_wiki
122,The park is situated about an hour and a half south of San Francisco or five hours north of Los Angeles .,"The park lies about an hour and a half north of Los Angeles , or five hours south of San Francisco .",0,non_paraphrase,paws_wiki
123,"In his retirement , MacDonald wrote the `` Macdonald dictionary of Canterbury - Biographies '' , a collection of 12,000 biographies run by the Canterbury museum .","In his retirement , Macdonald wrote the `` MacDonald dictionary of Canterbury - Biographies '' , a collection of 12,000 biographies run by the Canterbury Museum .",1,paraphrase,paws_wiki
124,The La République En Marche group is a parliamentary group in the National Assembly including representatives of La République En Marche ! after the 2017 legislative elections .,"The République En Marche Group is a group in the National Assembly , including representatives of La République En Marche following the 2017 parliamentary elections .",0,non_paraphrase,paws_wiki
125,"The text of the Kanuni , often contested and with many different interpretations which only evolved since 15th century , was significantly named after Dukagjini .","The Kanuni text , often controversial and with many different interpretations , which have evolved significantly since the 15th century , was named after Dukagjini only .",0,non_paraphrase,paws_wiki
126,"George Henry Compton Cavendish , first son of the second Earl of Burlington , was Member of Parliament for Aylesbury .","George Henry Compton Cavendish , the first son of the second Earl of Burlington , was a Member of Parliament for Aylesbury .",1,paraphrase,paws_wiki
127,They were under the mentorship of Coach Glenn Capacio and Coach Norman Black .,You were under the mentorship of Coach Norman Black and Coach Glenn Capacio .,1,paraphrase,paws_wiki
128,"The North Indian Ocean cyclone season in 2005 was destructive and deadly for southern India , despite the weak storms .","The North Indian Ocean cyclone season in 2005 , despite the destructive and lethal storms , was weak to southern India .",0,non_paraphrase,paws_wiki
129,"Original members of the NYL include : Fresno , Roosevelt , Merced , Visalia , Madera , Hanford and Edison .","Original members of the NYL are : Fresno , Roosevelt , Merced , Visalia , Madera , Hanford and Edison .",1,paraphrase,paws_wiki
130,"Monmouth Junction was created as the crossroads of three branches of the railway , the New York division of Pennsylvania Railroad , the Rocky Hill and the Jamesburg and Freehold .","Monmouth Junction was created as the junction of three rail branches , the New York division of the Pennsylvania Railroad , the Rocky Hill and the Jamesburg and Freehold .",1,paraphrase,paws_wiki
131,"The show 's title song was '' Life Goes On `` , written by Billy Vera and performed by John Bettis and George Tipton .","The show 's theme song was `` Life Goes On '' , written by John Bettis and George Tipton and performed by Billy Vera .",0,non_paraphrase,paws_wiki
132,"During the 1850s , missionaries were sent to Germany , Hawaii , France , Italy , Scandinavia , Switzerland , India , Chile and a number of other countries .","In the 1850s , missionaries were sent to Germany , Hawaii , France , Italy , Scandinavia , Switzerland , India , Chile , and a number of other countries .",1,paraphrase,paws_wiki
133,"The film was produced , staged and edited by Bruce David Janu , the soundtrack was composed by Tom Flannery and Lorne Clarke .","The film was produced , conducted and edited by Tom Flannery and Lorne Clarke , the soundtrack was composed by Bruce David Janu .",0,non_paraphrase,paws_wiki
