pair_id,response1,response2,label,perturbation_type,dataset_name
15,"Germany maintains diplomatic relations with Portugal, North Korea, and Eswatini. Maxim Mehmet is a citizen of Germany, where he works as an actor and speaks German. Meanwhile, North Korea is a member of the United Nations Industrial Development Organization and the Non-Aligned Movement, and also has diplomatic relations with Singapore.","Germany maintains diplomatic relations with both Portugal and North Korea. Additionally, Germany is recognized as a country associated with Eswatini. Maxim Mehmet, an actor and citizen of Germany, is fluent in German. North Korea is a member of the United Nations Industrial Development Organization and the Non-Aligned Movement, and it also has diplomatic relations with Singapore.",0,edge_replacement,semantic_kg_codex
16,"Andrej Einspieler was a journalist who held citizenship in both Austria-Hungary and the Austrian Empire. The Holy Roman Empire had its capital in Vienna and Regensburg, and it embraced Calvinism as a significant religious tradition. The Austrian Empire was a member of the Holy Roman Empire and shared borders with the Duchy of Modena and Reggio, as well as Liechtenstein. Austria-Hungary, which officially recognized Hungarian as its language, also bordered the Kingdom of Romania and the Russian Empire. Meanwhile, Liechtenstein is a member of both the World Trade Organization and the International Lake Constance conference, and maintains diplomatic relations with the United States of America.","Andrej Einspieler was a journalist who held citizenship in both Austria-Hungary and the Austrian Empire. The Holy Roman Empire had its capital in Vienna and Regensburg, and it was characterized by a religious affiliation with Calvinism. The Austrian Empire was a member of the Holy Roman Empire and shared borders with the Duchy of Modena and Reggio, as well as Liechtenstein. Austria-Hungary, which bordered both the Kingdom of Romania and the Russian Empire, also had Hungarian as its official language. Meanwhile, Liechtenstein is a member of the World Trade Organization and the International Lake Constance conference, and it maintains diplomatic relations with the United States of America.",1,edge_replacement,semantic_kg_codex
17,"Jean-Bedel Bokassa was a military officer who spoke and wrote in French, and he held citizenship in the Central African Republic. The Central African Republic maintains diplomatic relations with the Democratic Republic of the Congo and is a member of AFRISTAT, while also sharing a border with the Republic of the Congo. The Democratic Republic of the Congo, which is part of Middle Africa and has its capital in Kinshasa, shares borders with Cameroon. Additionally, Cameroon has diplomatic relations with Australia and Taiwan. The Republic of the Congo is a member of UNESCO and the Organisation for the Prohibition of Chemical Weapons, highlighting its involvement in international collaboration and treaties.","Jean-Bedel Bokassa was a military officer who spoke and wrote in French and held citizenship in the Central African Republic. The Central African Republic shares a border with the Republic of the Congo and has diplomatic relations with the Democratic Republic of the Congo, which is part of Middle Africa, has its capital at Kinshasa, and shares a border with Cameroon. Cameroon, in turn, maintains diplomatic relations with Australia and Taiwan. The Republic of the Congo is a member of both UNESCO and the Organisation for the Prohibition of Chemical Weapons. Additionally, the Central African Republic is a member of AFRISTAT.",1,edge_deletion,semantic_kg_codex
18,"Barbara Berlusconi is an entrepreneur who was born in Arlesheim, a locality situated in the Basel-Landschaft administrative area and the Arlesheim District. She holds Italian citizenship, as Italy is her country of nationality. In the context of international relations, Italy maintains diplomatic relations with both Iceland and Sweden, and it is also a member of the European Coal and Steel Community. Additionally, Silvio Berlusconi, who is her child, is affiliated with the political party Forza Italia and is fluent in Italian.","Barbara Berlusconi is an entrepreneur who was born in Arlesheim, a town located in the Basel-Landschaft administrative region and the Arlesheim District. She holds Italian citizenship, and Italy maintains diplomatic relations with both Iceland and Sweden. Additionally, Italy is a member of the European Coal and Steel Community. Notably, Barbara Berlusconi is the child of Silvio Berlusconi, who is a member of the Forza Italia political party and speaks Italian.",1,edge_deletion,semantic_kg_codex
19,"Malayala Swamy is a citizen of India and is fluent in Malayalam, a language he speaks, writes, and signs. He practices Hinduism as his religion. Australia is a member of AUSCANNZUKUS and maintains diplomatic relations with several countries, including Argentina and the Netherlands. In turn, India has diplomatic relations with Australia, the United States of America, and Bhutan, highlighting the interconnectedness between these nations and their respective citizens.","Malayala Swamy is a citizen of India, where he speaks and writes in Malayalam and practices Hinduism. India maintains diplomatic relations with Australia, the United States of America, and Bhutan. In turn, Australia, which is a member of AUSCANNZUKUS, also has diplomatic relations with Argentina and the Netherlands.",1,edge_replacement,semantic_kg_codex
20,"Greece maintains diplomatic relations with both Finland and Serbia. Finland, in turn, has diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe and the International Telecommunication Union. Serbia also has diplomatic connections with Myanmar, Libya, and New Zealand. Additionally, Greece is a member of the Visa Waiver Program. Notably, Iannis Xenakis, who speaks English, holds Greek citizenship and is a member of the Academy of Arts of the GDR, which has its headquarters in East Berlin and has been chaired by Arnold Zweig and Konrad Wolf.","Greece is a member of the Visa Waiver Program. Serbia maintains diplomatic relations with Myanmar, Libya, and New Zealand. The Academy of Arts of the GDR, headquartered in East Berlin, had Arnold Zweig and Konrad Wolf as its chairpersons. Finland shares diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe as well as the International Telecommunication Union. Additionally, Iannis Xenakis, a citizen of Greece, speaks, writes, or signs in English.",0,edge_deletion,semantic_kg_codex
21,"Marissa Mayer resides in Palo Alto, where she is employed by Google. She is a citizen of the United States of America, which has diplomatic relations with Eswatini, the Republic of Cyprus, and the Marshall Islands. Additionally, Eswatini is a member of the United Nations. Palo Alto shares borders with Los Altos Hills, Menlo Park, and Los Altos, while Menlo Park shares a border with Woodside.","Carlos Fuldner resides in Evanston, a city that shares borders with Norwalk, Menlo Park, and Jacksonville. He is employed by Manchester United F.C. and holds citizenship in the United States of America. The United States maintains diplomatic relations with several countries, including the Republic of Cyprus, Slovenia, and Jamaica. Jamaica is a member of the Multilateral Investment Guarantee Agency. Additionally, Menlo Park shares a border with Jonesboro.",0,node_replacement,semantic_kg_codex
22,"Germany maintains diplomatic relations with several countries, including Sweden, El Salvador, and Eswatini. Eswatini is also an active member of organizations such as Interpol, the Universal Postal Union, and the International Centre for Settlement of Investment Disputes. Christoph Carl Ludwig von Pfeil, who passed away in Crailsheim, was a German citizen and spoke the German language. Crailsheim itself is a member of the Zweckverband 4IT and Kommunale Informationsverarbeitung Baden-Franken.","Germany maintains diplomatic relations with several countries, including Sweden, El Salvador, and Eswatini. Eswatini is also a member of various international organizations such as Interpol, the Universal Postal Union, and the International Centre for Settlement of Investment Disputes. Christoph Carl Ludwig von Pfeil, who was a citizen of Germany, passed away in Crailsheim and spoke German. Furthermore, Crailsheim is a member of the Zweckverband 4IT and the Kommunale Informationsverarbeitung Baden-Franken.",1,edge_replacement,semantic_kg_codex
23,"Laos is a member of UNESCO and the Asian Development Bank. The United States of America maintains diplomatic relations with both Tuvalu and Laos. Additionally, the United States of America is a member of the International Finance Corporation. Tuvalu recognizes English as its official language and is a member of the Organisation for the Prohibition of Chemical Weapons as well as the International Development Association. Taryn Thomas, who holds citizenship in the United States of America, is an actor and also works as a film actor.","Laos is a member of UNESCO and the Asian Development Bank. The United States of America maintains diplomatic relations with both Tuvalu and Laos. In addition, the United States is a member of the International Finance Corporation. Tuvalu, where English is the official language, is also a member of the Organisation for the Prohibition of Chemical Weapons and the International Development Association. On a different note, Taryn Thomas is an actor and film actor who holds citizenship in the United States of America.",1,node_removal,semantic_kg_codex
24,"Austria is home to the ethnic group known as Austrians, and it maintains diplomatic relations with several countries, including Mexico. Additionally, Austria is a member of the International Telecommunication Union. Hanns Bohatta, a writer, was educated at the University of Vienna and held Austrian citizenship. Mexico also has diplomatic relations with Algeria, Greece, and Saudi Arabia.","Austria has established diplomatic relations with Mexico, which in turn maintains diplomatic relations with Algeria and Greece. Hanns Bohatta was a writer who was educated at the University of Vienna and held citizenship in Austria.",0,node_removal,semantic_kg_codex
25,"Kansas City is located in the administrative territorial entity of Missouri. Chris Cooper, a film actor, was born in Kansas City and holds citizenship in the United States of America. Ireland maintains diplomatic relations with Denmark, is a member of the Organization for Security and Co-operation in Europe, and belongs to the Organisation for the Prohibition of Chemical Weapons. Spain, which has diplomatic relations with Germany and Croatia, is a member of NATO. The United States of America shares diplomatic relations with the European Union and Ireland, and is a member of the ABCA Armies. Denmark, also a member of the Schengen Area and the International Telecommunication Union, has diplomatic ties with Spain.","Kansas City is located in the administrative territorial entity of Missouri. Chris Cooper, a film actor and citizen of the United States of America, was born in Kansas City. Ireland maintains diplomatic relations with Denmark and is a member of both the Organization for Security and Co-operation in Europe and the Organisation for the Prohibition of Chemical Weapons. Spain has diplomatic relations with Germany and Croatia, and is a member of NATO. Furthermore, the United States of America shares diplomatic relations with the European Union and Ireland, and is a member of the ABCA Armies. Denmark, on the other hand, is a member of the Schengen Area and the International Telecommunication Union, and has diplomatic relations with Spain.",1,edge_replacement,semantic_kg_codex
26,"Gottfried Krczal is a politician in Germany, where he holds citizenship and is a member of the Sturmabteilung. Germany, in addition to its internal political landscape, is a member of the International Fund for Agricultural Development and maintains diplomatic relations with both Vietnam and Ivory Coast. Vietnam is an active member of several international organizations, including the United Nations, the Asian Development Bank, and the Organisation internationale de la Francophonie.","Gottfried Krczal is a journalist and a member of the Sturmabteilung, and he holds citizenship in East Timor. East Timor, in addition to its diplomatic relations with the Socialist Republic of Serbia and Ivory Coast, is a member of the International Fund for Agricultural Development. The Socialist Republic of Serbia is a member of several international organizations, including the United Nations, the Asian Development Bank, and the Organisation internationale de la Francophonie.",0,node_replacement,semantic_kg_codex
27,"Switzerland is a member of both the Council of Europe and the European Space Agency, and it maintains diplomatic relations with the United States of America. The United States of America, in turn, has diplomatic relations with Lithuania and Laos, and is a member of the Treaty on Open Skies. Pierre-Yves Maillard is a politician who holds citizenship in Switzerland and speaks French.","Switzerland is a member of both the Council of Europe and the European Space Agency. It maintains diplomatic relations with the United States of America, which in turn has diplomatic relations with Lithuania and Laos. Additionally, the United States of America is a member of the Treaty on Open Skies. Pierre-Yves Maillard is a politician and a citizen of Switzerland, where he speaks and writes in French.",1,edge_deletion,semantic_kg_codex
28,"Taiwan maintains diplomatic relations with both Guinea and Mexico. The capital of Taiwan is Chengdu. Dorit Zinn, a citizen of Germany, was born in Dessau and speaks German. Germany has diplomatic relations with both Lesotho and Taiwan, and it is a member of the European Southern Observatory. Lesotho, whose official language is English, is a member of the International Bank for Reconstruction and Development and the African Development Bank.","Taiwan maintains diplomatic relations with both Guinea and Mexico, and its capital is Chengdu. Dorit Zinn is a citizen of Germany, having been born in Dessau, and she speaks and writes in German. Germany engages in diplomatic relations with Taiwan and Lesotho and is a member of the European Southern Observatory. Lesotho has English as its official language and is a member of both the International Bank for Reconstruction and Development and the African Development Bank.",1,node_removal,semantic_kg_codex
29,"Adam Scharrer is an author who speaks, writes, or signs in German and holds German citizenship. Germany maintains diplomatic relations with both Sudan and Slovakia, and it is a member of the International Maritime Organization. Slovakia also has diplomatic relations with Serbia and is a member of the Nuclear Suppliers Group as well as the International Development Association. Furthermore, Serbia shares diplomatic relations with Switzerland.","Adam Scharrer is an AV Idol who speaks, writes, or signs Tamil and holds citizenship in Guatemala. Guatemala has diplomatic relations with ancient Rome and Slovakia. Furthermore, Guatemala is a member of the International Bank for Reconstruction and Development. Slovakia, in turn, maintains diplomatic relations with Serbia and is a member of both the Combined Communications Electronics Board and the International Development Association. Serbia also has diplomatic relations with Switzerland.",0,node_replacement,semantic_kg_codex
30,"Mathieu Tillet is a botanist and entomologist who holds citizenship in France. In France, the official language is French. The country maintains diplomatic relations with both Romania and the United Arab Emirates. Romania is a member of several organizations, including the United Nations, Eurocontrol, and the Organisation internationale de la Francophonie. Additionally, the United Arab Emirates has diplomatic relations with Australia.","Mathieu Tillet is a botanist and an entomologist, holding citizenship in France. The official language of France is French, and the country maintains diplomatic relations with Romania and the United Arab Emirates. Romania, in turn, is a member of the United Nations, Eurocontrol, and the Organisation internationale de la Francophonie. Additionally, the United Arab Emirates has diplomatic relations with Australia.",1,node_replacement,semantic_kg_codex
31,"Colin Seeley is an engineer who speaks and writes English and holds citizenship in the United Kingdom. The United Kingdom shares a border with Denmark and is a member of UNESCO and the United Nations. Denmark has diplomatic relations with both South Africa and Slovakia, and it is a member of the International Development Association. Slovakia, in turn, is a member of the World Trade Organization, the Nuclear Suppliers Group, and the Treaty on Open Skies. South Africa maintains diplomatic relations with Mexico.","Ilya Berezin is an engineer who speaks and writes English and holds citizenship in the United Kingdom. Great Britain maintains diplomatic relations with both South Africa and Costa Rica, and it is also a member of the International Development Association. In addition, Costa Rica is a member of the World Trade Organization, the Nuclear Suppliers Group, and the Treaty on Open Skies. Moreover, South Africa has diplomatic relations with Mexico. The United Kingdom is a member of UNESCO and the United Nations, and it shares a border with Great Britain.",0,node_replacement,semantic_kg_codex
32,"The Soviet Union shares borders with both the Polish People's Republic and the Empire of Japan, while maintaining diplomatic relations with Cuba. Germany, on the other hand, has diplomatic relations with the United Arab Emirates and the Soviet Union, and is also a member of the World Intellectual Property Organization. Henry Ries, who is a citizen of both the United States of America and Germany, speaks and writes in German. The United States of America has diplomatic relations with the Republic of Cyprus and is a member of the Organization of American States, in addition to sharing a border with Venezuela.","The Soviet Union shares borders with both the Polish People's Republic and the Empire of Japan, while maintaining diplomatic relations with Cuba. Germany engages in diplomatic relations with the United Arab Emirates and the Soviet Union, and is a member of the World Intellectual Property Organization. Henry Ries, who speaks and writes in German, holds citizenship in both the United States of America and Germany. The United States of America, besides having diplomatic relations with the Republic of Cyprus, is a member of the Organization of American States and shares a border with Venezuela.",1,node_removal,semantic_kg_codex
33,"The United States of America maintains diplomatic relations with several countries, including Nepal, Sri Lanka, and Mozambique. Additionally, Mozambique has diplomatic relations with South Africa and is a member of both the Organisation for the Prohibition of Chemical Weapons and the World Trade Organization. Sri Lanka also engages in diplomatic relations with the Maldives. Sarah Chang is a violinist who holds citizenship in the United States of America and was educated at the Juilliard School, which is located in Manhattan and named after Augustus D. Juilliard.","The United States of America maintains diplomatic relations with Italy, Jordan, and Somalia. Somalia is a member of the Organisation for the Prohibition of Chemical Weapons and the World Trade Organization, and it also has diplomatic relations with Greece. Jordan, on the other hand, has diplomatic relations with the Maldives. Heinrich von Herford, a violinist and citizen of the United States of America, was educated at the Juilliard School, which is located in Manhattan and named after Augustus D. Juilliard.",0,node_replacement,semantic_kg_codex
34,"Taiwan maintains diplomatic relations with Eritrea and the State of Palestine, while Ireland also has diplomatic relations with Taiwan. Additionally, Ireland is a member of the Missile Technology Control Regime. Sandra Moon, a singer and opera singer, holds citizenship in the United States of America, which is a member of the Australia Group and has established diplomatic relations with both Ireland and France. France, for its part, enjoys diplomatic relations with Mauritius and the United Arab Emirates, and it is a member of the European Space Agency.","Taiwan maintains diplomatic relations with both Eritrea and the State of Palestine. Ireland, similarly, has diplomatic relations with Taiwan and is also a member of the Missile Technology Control Regime. Sandra Moon, a dual occupational figure as both a singer and an opera singer, holds citizenship in the United States of America. France enjoys diplomatic relations with Mauritius and the United Arab Emirates, while also being a member of the European Space Agency. The United States of America is a member of the Australia Group and has diplomatic relations with both Ireland and France.",1,node_removal,semantic_kg_codex
35,"Germany maintains diplomatic relations with South Korea and Afghanistan. Additionally, Germany is a member of the Universal Postal Union. Ralf Christoffers is a politician who speaks, writes, and signs in German, and he holds German citizenship. Afghanistan, a nation where the predominant religion is Islam, also has diplomatic relations with Norway and Canada. South Korea participates as a member of both the International Hydrographic Organization and the World Trade Organization, while it holds diplomatic relations with Iran. Meanwhile, Canada has diplomatic relations with Belgium and Singapore, and it is a member of the International Centre for Settlement of Investment Disputes.","Germany is a member of the Universal Postal Union. Ralf Christoffers is a politician who speaks, writes, or signs in German. Afghanistan is predominantly a country where Islam is practiced and it has diplomatic relations with Norway. South Korea is a member of the International Hydrographic Organization and the World Trade Organization, while also maintaining diplomatic relations with Iran. Additionally, Canada has established diplomatic relations with both Belgium and Singapore and is a member of the International Centre for Settlement of Investment Disputes.",0,edge_deletion,semantic_kg_codex
36,"Ukraine maintains diplomatic relations with several countries including Azerbaijan, Brazil, and India. The United States of America also has diplomatic relations with Ukraine, as well as with Greece and Finland. Moreover, Finland shares diplomatic relations with Nicaragua and is an active member of both the Group on Earth Observations and the Movement Coordination Centre Europe. Brazil is a member of the Community of Portuguese Language Countries. 

In the world of television, Kat Von D is a well-known television presenter and also an anti-vaccine activist, holding citizenship in the United States of America.","Azerbaijan maintains diplomatic relations with several countries, including Saint Kitts and Nevis, Moldova, and El Salvador. Additionally, the United States of America has diplomatic relations with Algeria, Azerbaijan, and Finland. Moldova is also a member of Eurocontrol. Recaredo Santos Tornero, a citizen of the United States of America, is a television presenter and musician. Finland shares diplomatic relations with Nicaragua and is a member of both the International Academy of the History of Science and the Movement Coordination Centre Europe.",0,node_replacement,semantic_kg_codex
37,"The State of Palestine has established diplomatic relations with Honduras, Pakistan, and Denmark. Denmark is a member of the Treaty on Open Skies and maintains diplomatic relations with Georgia. Meanwhile, the Democratic Republic of the Congo is a member of the African Union and UNESCO, and it has diplomatic relations with Belgium. The United States of America also shares diplomatic relations with both the State of Palestine and the Democratic Republic of the Congo, while it is a member of the Organization for Security and Co-operation in Europe. Lastly, Robert Love is a citizen of the United States of America who works as both an engineer and an author.","The State of Palestine maintains diplomatic relations with Honduras, Pakistan, and Denmark. Denmark is also a member of the Treaty on Open Skies and has diplomatic relations with Georgia. The Democratic Republic of the Congo is a member of both the African Union and UNESCO, and it has diplomatic relations with Belgium. The United States of America is a member of the Organization for Security and Co-operation in Europe and holds diplomatic relations with both the State of Palestine and the Democratic Republic of the Congo. Robert Love is an engineer and author, and he holds citizenship in the United States of America.",1,node_removal,semantic_kg_codex
38,"Uxue Barkos is a citizen of Spain, where she speaks, writes, or signs in Spanish. She received her education at the University of Navarre. Spain maintains diplomatic relations with several countries, including Denmark and Poland. Denmark also has diplomatic relations with Moldova and the State of Palestine, and is a member of the International Development Association. Poland shares diplomatic relations with Kosovo and Mexico, and its official language is Belarusian. Furthermore, Spain is a member of the Asian Development Bank.","Michael Shannon holds citizenship in Barbados and speaks Spanish. He pursued his education at the University of Navarre. Barbados maintains diplomatic relations with Denmark and Poland, while Poland is engaged in diplomatic relations with the Cook Islands and Mexico. Additionally, Poland recognizes Haitian Creole as an official language. Denmark has diplomatic relations with both the Republic of Genova and the State of Palestine, and it is also a member of the International Development Association. Furthermore, Barbados is a member of the Asian Development Bank.",0,node_replacement,semantic_kg_codex
39,"Hans Sylvester, an engineer, was a citizen of Austria and unfortunately passed away at the Dachau concentration camp. Austria has diplomatic relations with several countries, including Saudi Arabia, the Czech Republic, and Kenya. The Czech Republic is characterized by a notable lack of religion, commonly referred to as irreligion, while Kenya maintains diplomatic relations with Tanzania and is a member of the Multilateral Investment Guarantee Agency.","Eduard Volkov, an engineer from Austria, tragically died in an extermination camp. Austria maintains diplomatic relations with several countries, including Cape Verde, the Russian Soviet Federative Socialist Republic, and Kenya. Furthermore, Kenya shares a diplomatic relationship with Tanzania and is a member of the Multilateral Investment Guarantee Agency. Notably, the Russian Soviet Federative Socialist Republic is characterized by a prevailing irreligion.",0,node_replacement,semantic_kg_codex
