pair_id,response1,response2,label,perturbation_type,dataset_name
19,have unlawful sex with a prostitute,have unlawful sex with a whore .,1,similar,sts12
20,the man sat in his chair and stared .,the little girl is putting her hair into a pony tail .,0,dissimilar,sts12
21,"the technology-laced nasdaq composite index .ixic rose 39.39 points , or 2.2 percent , to 1,826.33 , after losing more than 2 percent on tuesday .","the blue-chip dow jones industrial average .dji jumped 194.14 points , or 2.09 percent , to 9,469.20 after sinking more than 1 percent a day earlier .",0,dissimilar,sts12
22,register formally as a participant,register formally as a participant or member .,1,similar,sts12
23,a woman is slicing an onion .,a man is cutting and onion .,1,similar,sts12
24,"continue to live , exist , or prosper",continue to live through hardship or adversity .,0,dissimilar,sts12
25,trading in loral was halted yesterday ; the shares closed on monday at $ 3.01 .,"the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .",1,similar,sts12
26,a man is jumping rope outside .,a woman is slicing a cucumber .,0,dissimilar,sts12
27,a man shoots a man .,a man with a pistol shoots another man .,1,similar,sts12
28,"in addition , it offered the united states and israel a way to work around mr. arafat .","when the prime minister 's position was established in the spring , it offered the united states and israel a way to work around arafat .",1,similar,sts12
29,""" and about eight to 10 seconds down , i hit .",""" i was in the water for about eight seconds .",0,dissimilar,sts12
30,cause friction ; wear away or erode,wear away or erode .,1,similar,sts12
31,a person is frying meat in a pan .,a person is holding a skunk .,0,dissimilar,sts12
32,a puppy plays with a plastic container .,the dog is playing with a plastic container .,1,similar,sts12
33,"their contract will expire at 12 : 01 a.m. wednesday instead of 12 : 01 a.m. sunday , said rian wathen , organizing director for united food and commercial workers local 700 .",""" it has outraged the membership , "" said rian wathen , organizing director of united food and commercial workers local 700 .",0,dissimilar,sts12
34,"the computers were reportedly located in the u.s. , canada and south korea .","the pcs are scattered across the united states , canada and south korea .",1,similar,sts12
35,the arrests revealed new details about the four-month investigation at selenski 's mount olivet road home .,kerkowski and fassett 's bodies were unearthed at selenski 's mount olivet road home on june 5 .,0,dissimilar,sts12
36,a badger is digging in the dirt .,a man is moving large rocks .,0,dissimilar,sts12
37,"mr president , the cashman report can be summarised in four words : citizens ' power over bureaucracy .","mister the president , the report cashman can summarize itself in some words : the strength of the citizens on the bureaucracy .",1,similar,sts12
38,a girl is styling her hair .,a girl is brushing her hair .,0,dissimilar,sts12
39,a man is slicing a potato .,a woman is cutting a jalepeno .,0,dissimilar,sts12
40,south africa has the world 's highest caseload with 4.7 million people infected with hiv or aids .,"with 4.7 million people infected with hiv or aids , south africa has the world 's highest aids caseload .",1,similar,sts12
41,a man is riding a motorcycle .,a man is riding a horse .,0,dissimilar,sts12
42,a man is playing a guitar .,a man is playing a trumpet .,0,dissimilar,sts12
43,a man swims underwater .,a woman is swimming underwater .,0,dissimilar,sts12
44,"performance , routine",a short theatrical performance that is part of a longer program .,0,dissimilar,sts12
45,tocqueville believed that there are no effective long-term constraints on this tendency .,"tocqueville thought that on the long run , nothing can be really opposed to this tendency .",1,similar,sts12
46,"by late afternoon , the dow jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points monday to its highest level since july 2002 .","in morning trading , the dow jones industrial average was down 8.76 , or 0.1 percent , at 9,310.20 , having gained 201 points monday .",0,dissimilar,sts12
47,""" they 've been in the stores for over six weeks , "" says carney .","the quarterlies usually stay in stores for between six to eight weeks , "" carney added .",0,dissimilar,sts12
48,a woman is picking a can .,a woman is slicing a tomato .,0,dissimilar,sts12
49,a man is jumping into water .,a man is cutting paper .,0,dissimilar,sts12
50,"its shares fell 71 cents , or 3.5 percent , in after-hours trading to $ 19.55 .","the stock had risen 63 cents , or 3 percent , to close at $ 20.26 in regular-session nasdaq trading .",0,dissimilar,sts12
51,some results are remarkable .,certain results are remarkable .,1,similar,sts12
52,there must be a balance as a whole .,the unity must be in balance .,1,similar,sts12
53,"putin , too , also seems to suspect his regime 's impotence .","and , also , of his regime .",0,dissimilar,sts12
54,the notification was first reported friday by msnbc .,msnbc.com first reported the cia request on friday .,1,similar,sts12
55,some results are remarkable .,some results .,0,dissimilar,sts12
56,let me remind you that our allies include fervent supporters of this tax .,"i hold you recall that our allies , there are enthusiastic about this tax .",1,similar,sts12
57,the elephants are bathing .,two women are singing .,0,dissimilar,sts12
58,a person is petting a monkey .,a man is holding a slow loris .,0,dissimilar,sts12
59,a woman is placing food in a pot of hot water .,a woman is frying meat .,0,dissimilar,sts12
60,a woman is cutting an onion .,a man is cutting onions .,0,dissimilar,sts12
61,i am one of those members who attends sittings quite faithfully .,i am one of the members who are rather honourably here .,1,similar,sts12
62,provide with tools or items for a specific purpose,provide with ( something ) usually for a specific purpose .,1,similar,sts12
63,a woman is picking a can .,a man is playing a guitar .,0,dissimilar,sts12
64,"excluding one-time items , the company enjoyed a profit of 6 cents a share .","excluding one-time items , it expects profit of 11 cents to 15 cents a share .",0,dissimilar,sts12
65,today there are two plausible ways to proceed against a deposed tyrant .,today there are two ways of proceeding to the origins .,0,dissimilar,sts12
66,"the fishermen are inactive , tired and disappointed .","the fishers are inactive , tired and disappointed .",1,similar,sts12
67,""" they were brutally beaten , and it 's really a wonder that porchia is the only deceased in this case . """,""" it 's a wonder that porchia was the only deceased in this case , "" sax added .",1,similar,sts12
68,a man rides off on a motorcycle .,a man is riding on a motorcycle .,1,similar,sts12
69,a woman is feeding a man .,a woman is mixing meat .,0,dissimilar,sts12
70,"the fishermen are inactive , tired and disappointed .","the fishermen are unemployed , tired and disappointed .",1,similar,sts12
71,"darren dopp , a spitzer spokesman , declined to comment late thursday .","john heine , a spokesman for the commission in washington , declined to comment on mr. spitzer 's criticism .",0,dissimilar,sts12
72,a man is slicing a bun .,a man is slicing an onion .,0,dissimilar,sts12
73,a cyclical span of time defined by a calendar system,a period of time containing 365 ( or 366 ) days .,0,dissimilar,sts12
74,"be larger in number , quantity , power , status , or importance , without personally having sovereign power .","be larger in number , quantity , power , status or importance .",1,similar,sts12
75,act of verbally informing,the act of informing by verbal report .,1,similar,sts12
76,a man is playing the cello .,a man seated is playing the cello .,1,similar,sts12
77,each side had quite different theories and explanations of what was going on .,each player had the theories and explanations markedly different situation .,1,similar,sts12
78,"discern , identify , or know because of a previous experience",be fully aware or cognizant of .,0,dissimilar,sts12
79,but america 's interest in iraqi oil was not driven either by economics or energy policy .,but the interests of america for iraqi oil is dictated by the economy or the energy policy .,1,similar,sts12
80,"graves reported from albuquerque , villafranca from austin and ratcliffe from laredo .",pete slover reported from laredo and gromer jeffers from albuquerque .,0,dissimilar,sts12
81,a group of penguins is walking .,a large amount of penguins are heading to the ocean .,0,dissimilar,sts12
82,the feeling of annoyance at being hindered or thwarted .,a feeling of annoyance at being hindered or criticized .,1,similar,sts12
83,"coupling , an american version of a hit british comedy , will get the valuable thursday 9 : 30 p.m. time slot .","coupling , an american version of a hit british comedy , will couple with friends on thursdays .",1,similar,sts12
84,"proving that the millville son 's sacrifice would not go unsung , mayor james quinn ordered all city flags flown at half-mast for the next 30 days .","in millville yesterday , mayor james quinn ordered all city flags flown at half-staff for the next 30 days .",1,similar,sts12
85,a boy is crawling into a dog house .,a cat is playing on the floor .,0,dissimilar,sts12
86,but she didn 't say whether she 'll certify the two-year $ 117.4 billion budget for 2004-05 .,she said she didn 't know yet whether she would certify the budget .,1,similar,sts12
87,"the venture owns five oil refineries and more than 2,100 filling stations in russia and ukraine .","tnk-bp has six oil producing units , five refineries and 2,100 filling stations .",1,similar,sts12
88,"analysts ' consensus estimate from thomson first call was for a loss of $ 2.08 a share , excluding one-time items .",the estimate of analysts surveyed by thomson first call was for a loss of $ 2.75 a share .,0,dissimilar,sts12
89,a man is playing guitar .,a man is draining pasta .,0,dissimilar,sts12
90,funeral direction,the trade of a funeral director .,1,similar,sts12
91,a state of confinement in a small space,the act of forcing yourself ( or being forced ) into or through a restricted space .,1,similar,sts12
92,"u.s. troops encountered no resistance during the five-hour sweep near tikrit , saddam hussein 's hometown and the center of a region of baath party supporters .",tikrit is saddam hussein 's hometown and the region around it is known as a hotbed of baath party supporters and former high-ranking iraqi military officials .,0,dissimilar,sts12
93,"indeed , the french philosopher marcel gauchet entitled a recent book democracy against itself .",one can also note that the french philosopher marcel gauchet entitled one of these recent books the democracy against itself .,1,similar,sts12
94,a cat is watching a tv .,a man is slicing a leave .,0,dissimilar,sts12
95,intend something to move toward a certain goal,intend ( something ) to move towards a certain goal .,1,similar,sts12
96,then perhaps we could have avoided a catastrophe .,perhaps we should have been able to prevent a disaster .,1,similar,sts12
97,heatley was sixth in the league in goals last season with 41 and ninth in points with 89 .,heatley led atlanta in scoring last season with a team-record 41 goals and 48 assists .,1,similar,sts12
98,paper is being cut with scissors .,a piece of paper is being cut .,1,similar,sts12
99,someone is slicing tortila 's .,someone is riding a horse .,0,dissimilar,sts12
100,the u.s. conference board said its latest measure of business confidence hit 60 after falling to 53 in its first quarter survey .,"the conference board said its measure of business confidence , which had fallen to 53 in the first quarter of 2003 , improved to 60 in the most recent second quarter .",1,similar,sts12
101,a man is rowing a boat .,a man is slicing a tomato .,0,dissimilar,sts12
102,a man is tying on a stenographers machine .,the man used a stenograph .,0,dissimilar,sts12
103,a man is putting garlic on some bread slices .,a man is sprinkling seasoning on several split and buttered loaves of bread .,0,dissimilar,sts12
104,advancing issues outnumbered decliners about 8 to 5 on the new york stock exchange .,declining issues outnumbered advancers slightly more than 3 to 1 on the new york stock exchange .,0,dissimilar,sts12
105,a cat is playing on the floor .,a man is slicing garlic .,0,dissimilar,sts12
106,"and , perhaps most importantly , ahmadinejad is a destabilizing influence ; bernanke is not .","and , perhaps the most important , the destabilising influence , not then .",0,dissimilar,sts12
107,effectively wield or manipulate a concrete entity,handle effectively .,0,dissimilar,sts12
108,"prior to joining kodak , palumbo worked for procter & gamble corp. , where he managed products such as folgers and pantene shampoo .","prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .",1,similar,sts12
109,dotson was arrested monday in his native maryland and charged with murder .,"dotson , 21 , was subsequently charged with dennehy 's murder .",1,similar,sts12
110,the man is slicing a fish open .,a man is slicing a potato .,0,dissimilar,sts12
111,the ministry of defence is facing a 20m compensation claim from hundreds of kenyan women who claim they were raped by british soldiers .,hundreds of kenyan women claiming they were attacked and raped by british soldiers were granted government legal aid wednesday to pursue their case against the ministry of defense .,1,similar,sts12
112,there must be a balance as a whole .,the whole must be in balance .,1,similar,sts12
113,"thank you , commissioner .","thank you , commissioner .",1,similar,sts12
114,""" we have found the smoking gun , "" investigating board member scott hubbard said .",""" we have found the smoking gun , "" said hubbard , director of nasa 's ames research center in california .",1,similar,sts12
115,a cat is jumping into a box .,a young man is talking to a leaf .,0,dissimilar,sts12
116,two foxes are eating from a plate on a brick patio .,foxes are eating from a plate .,0,dissimilar,sts12
117,make out of components ( in an improvising manner ),make out of components ( often in an improvising manner ) .,1,similar,sts12
118,""" frank quattrone is innocent , "" keker said in a statement .",quattrone lawyer john w. keker said his client is innocent .,1,similar,sts12
119,forcefully request,request urgently and forcefully .,1,similar,sts12
120,a woman is deboning a fish .,a man catches a fish .,0,dissimilar,sts12
121,the little boy is singing and playing the guitar .,a baby is playing a guitar .,0,dissimilar,sts12
122,"a process of development , increase or advancement",a process of becoming larger or longer or more numerous or more important .,0,dissimilar,sts12
123,"decree , issue an order",issue an order .,1,similar,sts12
124,"also missing is al larsen , 31 , of fort worth , texas , who was in another vehicle swept off the turnpike .","the other victim recovered tuesday morning was al larsen , 31 , of fort worth , texas .",0,dissimilar,sts12
125,a woman is carrying a boy .,a woman is carrying her baby .,0,dissimilar,sts12
126,"us special forces troops are training colombian soldiers at military bases in the region to protect the pipeline , which transports crude from colombia 's second-biggest oil field .",u.s. special forces troops are training colombian soldiers at military bases in the region to protect the pipeline .,1,similar,sts12
127,"( cause to ) move through a space , circuit or system , usu. returning to the starting point",move in circles .,1,similar,sts12
128,supply or furnish with something needed or wanted,give something useful or necessary to .,0,dissimilar,sts12
129,the act of coming to rest after a voyage .,the act of coming to land after a voyage .,1,similar,sts12
130,the man played his guitar .,a man is playing a guitar .,1,similar,sts12
131,the man talked to a girl over the internet camera .,a teenager talks to a girl over a webcam .,0,dissimilar,sts12
132,render one language in another language,restate ( words ) from one language into another language .,1,similar,sts12
133,a man is playing an electronic keyboard .,a man is playing a flute .,0,dissimilar,sts12
134,this tendency extends deeper than headscarves .,this tendency goes well beyond simple .,0,dissimilar,sts12
135,a man is playing a guitar .,someone is handling a bun .,0,dissimilar,sts12
136,( medicine ) the capacity of an organism to defend against disease .,( medicine ) the condition in which an organism can resist disease .,1,similar,sts12
137,putin 's russia has already lost 12 leading journalists to murder in the past six years .,"putin 's russia has already lost 12 prominent journalists , murdered in the last six years .",1,similar,sts12
138,a small dog is chasing a yoga ball .,a dog is chasing a ball .,1,similar,sts12
139,van orden report ( a5-0241 / 2000 ),report van orden ( a5-0241 / 2000 ),1,similar,sts12
140,a girl is dancing in a cage .,a onion is being chopped .,0,dissimilar,sts12
141,a man is paddling a canoe .,a man is playing a harp .,0,dissimilar,sts12
142,"the standards are scarcely comparable , let alone transferable .",the norms are scarcely comparable and again less transférables .,1,similar,sts12
143,a man is cutting paper with a sword .,a woman is cutting a tomato .,0,dissimilar,sts12
144,"the s & p / tsx composite rose 87.74 points on the week , while the tsx venture exchange composite gained 44.49 points .","on the week , the dow jones industrial average rose 11.56 points , while the nasdaq stock market gained 39.42 points .",0,dissimilar,sts12
145,amendment no 7 proposes certain changes in the references to paragraphs .,amendment 7 proposes certain modifications in the references to paragraphs .,1,similar,sts12
146,two men are talking .,two men are playing guitar .,0,dissimilar,sts12
147,change one for another,"give to , and receive from , one another .",0,dissimilar,sts12
148,( cause to ) survive,cause to move by pulling .,0,dissimilar,sts12
149,then perhaps we could have avoided a catastrophe .,we would perhaps have been able to then avoid a disaster .,1,similar,sts12
150,the woman is seasoning the oil .,a woman is pouring ingredients in a bowl .,0,dissimilar,sts12
151,"mr president , i rise in defence of the workers in the industry .","mr president , i would like to take the defence of workers in this sector .",1,similar,sts12
152,but the returns that make us stock markets so attractive reflect a delicate political balance .,but the returns which return the us markets of the transferable securities if attracting reflect a fragile political balance .,1,similar,sts12
153,a woman opens a window .,a man is crawling .,0,dissimilar,sts12
154,a woman is doing weight exercises .,a woman is doing her hair .,0,dissimilar,sts12
155,someone is greasing a pan .,smeone is laying down .,0,dissimilar,sts12
156,the man used a chopper to chop the onion .,the man used a machine to chop up a potatoe .,0,dissimilar,sts12
157,"the technology-laced nasdaq composite index dipped 0.08 of a point to 1,646 .","the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .",0,dissimilar,sts12
158,"consumers will lose out , employees will lose out , europe will lose competitive strength and growth .","the consumers are the losers , with the employees , and the competitiveness and the growth european régresseront .",1,similar,sts12
159,[ provide with a new or different resting place,provide with a new seat .,1,similar,sts12
160,"one question was whether france , which infuriated washington by leading the charge against u.n. authorization for the war , would vote "" yes "" or abstain .","france , which infuriated washington by leading the charge against u.n. approval for the war , also sought changes .",1,similar,sts12
161,"the standards are scarcely comparable , let alone transferable .",the standards are hardly comparable and even less transferable .,1,similar,sts12
162,a woman puts flour on a piece of meat .,a woman is putting flour onto some meat .,1,similar,sts12
163,a woman is slicing up some meat .,a woman is breading some meat .,0,dissimilar,sts12
164,this has left the conservative opposition without an effective response .,that leaves the conservative opposition without any effective answer .,1,similar,sts12
165,five men jump into a swimming pool .,a group of swimmers fall into a pool .,0,dissimilar,sts12
166,"give a thrashing to , beat",give a thrashing to ; beat hard .,1,similar,sts12
167,the woman is dicing onions .,a woman is dancing in railway station .,0,dissimilar,sts12
168,a woman is putting her baby in a waste bin .,the woman is poking holes in the potato .,0,dissimilar,sts12
169,"an intense surprise , often unpleasant",an unpleasant or disappointing surprise .,1,similar,sts12
170,two men are fighting .,two men are fighting using a form of martial arts .,0,dissimilar,sts12
171,make an abstract thing tight or more restrictive,make tight or tighter .,0,dissimilar,sts12
172,a man is riding a bike .,a panda bear is eating .,0,dissimilar,sts12
173,connect with ; reach a target or goal,"perceive with the senses quickly , suddenly , or momentarily .",0,dissimilar,sts12
174,"put an end to , make invalid a process that 's already begun",make invalid for use .,0,dissimilar,sts12
175,none of this absolves rich countries of their responsibility to help .,"that does not , however , the rich countries of their obligation to help .",1,similar,sts12
176,a boy is pushing a van .,a person is slicing a tomato .,0,dissimilar,sts12
177,physical matter left behind after a removal process,matter that remains after something has been removed .,1,similar,sts12
178,a woman is taking a picture .,a man is playing a guitar .,0,dissimilar,sts12
179,a man is slicing a tomato .,a man is riding a horse .,0,dissimilar,sts12
180,the man is putting chicken into the container .,a man is putting foods in a box .,0,dissimilar,sts12
181,a man is running on the road .,a panda dog is running on the road .,0,dissimilar,sts12
182,two men are fighting .,the man is exercising .,0,dissimilar,sts12
183,a rat like creature is smelling around .,an animal is walking on the ground .,0,dissimilar,sts12
184,a woman is cutting up a chicken .,a woman is slicing meat .,0,dissimilar,sts12
185,"terri schiavo , 39 , is expected to die sometime in the next two weeks in the tampa-area hospice where she has spent the past several years .","terri schiavo , 39 , underwent the procedure at the tampa bay area hospice where she has been living for several years , said her father , bob schindler .",0,dissimilar,sts12
186,then perhaps we could have avoided a catastrophe .,we maybe then could have avoided a catastrophe .,1,similar,sts12
187,iraq 's future depends directly on the fate of iraqi oil production .,the future of iraq is related to the oil production of the country .,1,similar,sts12
188,"but from the american point of view , the international role of the dollar was a trap .","but from the american view , the international role of the dollar was a trap .",1,similar,sts12
189,the military officer barked at the recruits .,an officer is talking to recruits .,0,dissimilar,sts12
190,"since being drafted into service in 1971 , it has racked up a record 45 accidents , with 393 deaths .","it has a chequered safety record , including 47 accidents that resulted in 668 deaths .",0,dissimilar,sts12
191,"an indication or manifestation of something , often physical",an indication of damage .,0,dissimilar,sts12
192,""" i ´ m very proud of the citizens of this state , "" gov. john baldacci said after votes from tuesday ´ s referendum were counted .",""" i 'm very proud of the citizens of this state , "" said gov. john baldacci , a casino foe .",1,similar,sts12
193,a woman is riding on a horse .,a man is turning over tables in anger .,0,dissimilar,sts12
194,a boy is checking a calender .,a boy is looking at a calendar .,1,similar,sts12
195,a man is climbing a rope .,a man climbs a rope .,1,similar,sts12
196,take someone 's soul into heaven,take up someone 's soul into heaven .,1,similar,sts12
197,microsoft fell 5 percent before the open to $ 27.45 from thursday 's close of $ 28.91 .,shares in microsoft slipped 4.7 percent in after-hours trade to $ 27.54 from a nasdaq close of $ 28.91 .,1,similar,sts12
198,a kid plays with a toy phone .,a little boy plays with a toy phone .,1,similar,sts12
199,a feeling or state of extreme anger .,a state of extreme anger .,1,similar,sts12
200,"egyptologists cast doubt tuesday on an expedition 's claim that it may have found the mummy of queen nefertiti , one of the best-known ancient egyptians .","egyptologists think they may have identified the long-sought mummy of queen nefertiti , one of the ancient world 's legendary beauties .",0,dissimilar,sts12
201,make or become brighter or lighter,make lighter or brighter .,1,similar,sts12
202,"the agency will "" consider as timely any tax returns or payments due "" aug. 15 if they are submitted by aug. 22 .",the agency said it would consider as timely any tax returns or payments due from friday through aug. 22 if they are completed by aug. 22 .,1,similar,sts12
203,""" i do not wish to be present during this witness , "" he told stanislaus county superior court judge al girolami .",""" yes , i do not wish to be present during this witness , "" peterson , 31 , calmly told the judge as he was returned to his cell .",1,similar,sts12
204,lionel richie is dancing on the ceiling .,lionel ritchie dances while standing on the ceiling .,1,similar,sts12
205,"protect from heat , cold , or other detrimental conditions",place or set apart .,0,dissimilar,sts12
206,the act of copying the actions of someone else .,a representation of a person that is exaggerated for comic effect .,0,dissimilar,sts12
207,a baby tiger is playing with a ball .,a baby is playing with a doll .,0,dissimilar,sts12
208,"the standards are scarcely comparable , let alone transferable .",the standards are hardly comparable and still less transferable .,1,similar,sts12
209,a woman is peeling a potato .,a man is slicing potato .,0,dissimilar,sts12
210,it increases the power of the big countries at the expense of the small countries .,that causes to increase the power of the large countries to the detriment of small .,1,similar,sts12
211,a man is playing the piano .,the man is playing the violin .,0,dissimilar,sts12
212,a man is playing a guitar .,a man is playing a flute .,0,dissimilar,sts12
213,that is the spirit in which the european constitution must be written .,that is the spirit in which must be drawn up the constitution .,1,similar,sts12
214,a man is cutting a fish .,a man guts a fish .,1,similar,sts12
215,a woman is slicing meat with a knife .,a man is spreading out dough .,0,dissimilar,sts12
216,"the dow jones industrials climbed more than 140 points to above the 9,000 mark , the first time since december .","the dow jones industrials briefly surpassed the 9,000 mark for the first time since december . """,1,similar,sts12
217,"a long , thin implement , usually made of wood",an implement consisting of a length of wood .,1,similar,sts12
218,the company claims it 's the largest single apple var xserve sale to date .,the company claimed it is the largest sale of xserves by an apple retailer .,1,similar,sts12
219,the day before today,the day immediately before today .,1,similar,sts12
220,"devote or adapt exclusively to an skill , study , or work",devote oneself to a special area of work .,1,similar,sts12
221,the lady stirred up raw eggs in the bowl .,a woman is pouring eyes into a bowl .,0,dissimilar,sts12
222,"the finger next to the thumb , forefinger",the finger next to the thumb .,1,similar,sts12
223,"graham , a presidential candidate , was criticized by several republicans as ' ' politicizing ' ' the report .","graham , who co-chaired the inquiry , is a presidential candidate .",0,dissimilar,sts12
224,"authorities in ohio , indiana and michigan have searched for the bodies .","so far , authorities also have searched areas in pennsylvania , ohio , indiana , and michigan .",0,dissimilar,sts12
225,the parents want her kept alive ; her husband says she never wanted to be kept alive artificially .,michael schiavo has argued that his wife never wanted to be kept alive artificially .,0,dissimilar,sts12
226,a man plays a guitar .,a man plays the piano .,0,dissimilar,sts12
227,a project or undertaking,earnest and conscientious activity intended to do or accomplish something .,1,similar,sts12
228,a woman is writing .,a woman is swimming .,0,dissimilar,sts12
229,impress or affect deeply ( emotionally ) .,impress or affect deeply .,1,similar,sts12
230,someone is mixing ingrediants .,someone is sewing things .,0,dissimilar,sts12
231,work material with a tool,work with a tool .,1,similar,sts12
232,van orden report ( a5-0241 / 2000 ),relation horse-trailer orden ( a5-0241 / 2000 ),1,similar,sts12
233,someone is holding a hedgehog .,a onion is being sliced .,0,dissimilar,sts12
234,"the blue-chip dow jones industrial average eased 44 points , or 0.47 percent , to 9,543 , after scoring five consecutive up sessions .","the dow jones industrial average .dji rose 18.25 points , or 0.19 percent , to 9,586.71 .",0,dissimilar,sts12
235,"he did , but the initiative did not get very far .",what it has done without initiative go very far .,1,similar,sts12
236,"the priest , the rev. john f. johnston , 64 , of 35th avenue in jackson heights , was charged with aggravated harassment and criminal possession of a weapon .","the rev. john johnston , 64 , was charged with aggravated harassment in the phone call case and with criminal possession of a weapon , according to a police statement .",1,similar,sts12
237,"but price declines have remained below 30 percent , year over year , for the last two quarters , said idc analyst john mcarthur .",mcarthur told internetnews.com price declines have moderated and remained below 30 percent from the previous year for the last two quarters .,1,similar,sts12
238,let me remind you that our allies include fervent supporters of this tax .,"i would remind you that our allies , devotees of this tax .",1,similar,sts12
239,remove water from a substance .,remove water from .,1,similar,sts12
240,express audibly ; utter sounds ( not necessarily words ) ; indicate .,express audibly ; utter sounds ( not necessarily words ) .,1,similar,sts12
241,a ceremony marking admission into a religious community .,a sacrament admitting a baptized person to full participation in the church .,0,dissimilar,sts12
242,"limit , keep under control , deter , forbid",to compel or deter by or as if by threats .,0,dissimilar,sts12
243,( the discovery or exhibition of ) factual evidence that establishes the truth of something .,a formal series of statements showing that if one thing is true something else necessarily follows from it .,1,similar,sts12
244,five kittens are eating out of five dishes .,kittens are eating food on trays .,0,dissimilar,sts12
245,""" what they have done is a thinly veiled attempt to do an end run around the constitution , "" she said .","the church 's lawyer , shirley phelps-roper , was clear : "" what they have done is a thinly veiled attempt to do an end run around the constitution , "" she said .",0,dissimilar,sts12
246,"government bonds sold off sharply after greenspan told congress on tuesday that the u.s. economy "" could very well be embarking on a period of extended growth "" .","greenspan told congress on tuesday the u.s. economy "" could very well be embarking on a period of sustained growth "" .",1,similar,sts12
247,that provision could open the door wide to arbitrariness .,this paves the way for the of the rules of procedure here .,0,dissimilar,sts12
248,a judgement or opinion about something,a judgment of the qualities of something or somebody .,1,similar,sts12
249,this has left the conservative opposition without an effective response .,that leaves the opposition and without any effective response .,1,similar,sts12
250,a man is opening a door .,a man is cutting an onion .,0,dissimilar,sts12
251,none of this absolves rich countries of their responsibility to help .,this does not however absolve the rich countries of their obligation to help .,1,similar,sts12
252,a plane rides on a road .,an airplane moves along a runway .,0,dissimilar,sts12
253,neither was there a qualified majority within this house to revert to article 272 .,there was no qualified majority in this parliament to go back to article 272 .,1,similar,sts12
254,the price of a good or service,an assertion that someone is guilty of a fault or offence .,0,dissimilar,sts12
255,"founded in 1996 , the lendingtree exchange consists of more than 200 banks , lenders , and brokers .","lendingtree matches borrowers via the internet with more than 200 mortgage brokers , banks and other lenders .",1,similar,sts12
256,peter lyman and hal varian of berkeley 's school of information management and systems say that information production has increased by 30 percent each year between 1999 and 2002 .,"that task appealed to two masters of the megabyte , peter lyman and hal varian , professors at the university of california-berkeley 's school of information management and systems .",0,dissimilar,sts12
257,"the bodies of former invercargill man warren campbell , 32 , and climbing companion jonathan smith , 47 , were recovered from below mt d 'archiac late yesterday morning .","warren david campbell , 32 , and climbing companion jonathan smith , 47 , did not return as expected on tuesday from climbing on mt d 'archiac in the mckenzie district .",0,dissimilar,sts12
258,gov. linda lingle and members of her staff were at the navy base and watched the launch .,gov. linda lingle and other dignitaries are scheduled to be at the base to watch the launch .,1,similar,sts12
259,cooley said he expects muhammad will similarly be called as a witness at a pretrial hearing for malvo .,lee boyd malvo will be called as a witness wednesday in a pretrial hearing for fellow sniper suspect john allen muhammad .,0,dissimilar,sts12
