pair_id,response1,response2,label,perturbation_type,dataset_name
10,"Candas Jane Dorsey is recognized as both a novelist and an author, and she holds Canadian citizenship. Canada maintains diplomatic relations with Israel and is a member of the League of Nations. Additionally, Canada has French as one of its official languages. The United States of America shares a border with Venezuela and is a member of the International Monetary Fund. Israel has established diplomatic relations with the United States of America, Eritrea, and Sweden.","Candas Jane Dorsey is a novelist and author who holds Canadian citizenship. In the international context, Canada maintains diplomatic relations with Israel, which also has diplomatic ties with Eritrea, Sweden, and the United States of America. Furthermore, Canada is a member of the League of Nations and recognizes French as one of its official languages. The United States of America shares a border with Venezuela and is a member of the International Monetary Fund.",1,edge_deletion,codex
11,"The United States of America has established diplomatic relations with both Algeria and the Netherlands, and it is a member of the International Monetary Fund. Anne Shirley was a citizen of the United States of America and unfortunately passed away from lung cancer in Los Angeles, a city that shares borders with San Fernando and Hidden Hills. Lung cancer is known to present symptoms such as anorexia.","The United States of America maintains diplomatic relations with both Algeria and the Netherlands and is a member of the International Monetary Fund. Anne Shirley, who held citizenship in the United States of America, passed away from lung cancer in Los Angeles. Los Angeles shares its borders with San Fernando and Hidden Hills. Lung cancer typically presents symptoms that include anorexia.",1,edge_replacement,codex
12,"France is a member of Eurocontrol and maintains diplomatic relations with Burundi. Additionally, France shares a border with West Germany. Nadezhda Yakovleva was born in Ulan-Ude and is employed by Chelyabinsk State Pedagogical University in Russia, where she holds citizenship. Russia, in turn, shares a border with the People's Republic of China and has diplomatic relations with France. Moreover, Russia is a member of the G8.","France is a member of Eurocontrol and maintains diplomatic relations with Burundi. Additionally, France shares a border with West Germany. Nadezhda Yakovleva was born in Ulan-Ude and is employed by Chelyabinsk State Pedagogical University. She holds citizenship in Russia, which shares a border with the People's Republic of China. Furthermore, Russia has diplomatic relations with France and is a member of the G8.",1,node_replacement,codex
13,"Owen A. Wells is a politician who speaks, writes, or signs in English and holds citizenship in the United States of America. The United States of America has diplomatic relations with Angola and Lesotho, while Angola also maintains diplomatic relations with Taiwan. Additionally, Angola is a member of the International Bank for Reconstruction and Development. The United States is a member of the Asia-Pacific Economic Cooperation, and Lesotho has established diplomatic relations with Georgia.","Owen A. Wells is a politician who is proficient in English. Angola is a member of the International Bank for Reconstruction and Development and maintains diplomatic relations with Taiwan. The United States of America is a member of the Asia-Pacific Economic Cooperation and has diplomatic relations with Lesotho, while Lesotho, in turn, has diplomatic relations with Georgia.",0,edge_deletion,codex
14,"The United States of America is a member of the Arctic Council and maintains diplomatic relations with Gabon. It shares a border with Cuba. Ernie Pyle, who is a writer and a citizen of the United States of America, speaks and writes in English. Gabon is a member of both the International Telecommunication Union and the African Union, and it shares a border with the Republic of the Congo.","The United States of America is a member of the Indian Ocean Commission and maintains diplomatic relations with Gabon, a country that is also a member of the International Telecommunication Union and the African Union. Additionally, the United States shares a border with Cuba. Ernie Pyle, a writer and citizen of the United States, speaks and writes in English. Gabon shares a border with Libya, further emphasizing its geographic connections within Africa.",0,node_replacement,codex
15,"The United States of America is a member of the Organisation for Economic Cooperation and Development, and it maintains diplomatic relations with both Saint Lucia and Australia. Saint Lucia is a member of the International Development Association and the World Trade Organization, and it is part of the Lesser Antilles. Additionally, James A. Garfield, a lawyer, held citizenship in the United States of America and unfortunately passed away due to ballistic trauma.","The United States of America is a member of the Organisation for Economic Cooperation and Development and maintains diplomatic relations with both Saint Lucia and Australia. Saint Lucia, which is part of the Lesser Antilles, is a member of the International Development Association and the World Trade Organization. James A. Garfield, a lawyer and citizen of the United States of America, tragically died due to ballistic trauma.",1,node_replacement,codex
16,"Chile maintains diplomatic relations with Brazil, Serbia, and Denmark. Italy, which is a member of the G20 and the Group on Earth Observations, also has diplomatic relations with Chile. Publio Cortini is an entrepreneur and engineer, holding citizenship in Italy.","Chile maintains diplomatic relations with Brazil, Serbia, and Denmark. Italy is a member of the G20 and the Group on Earth Observations and also has a diplomatic relationship with Chile. Publio Cortini, a citizen of Italy, works as both an entrepreneur and an engineer.",1,node_replacement,codex
17,"Iran shares a border with Pakistan and maintains diplomatic relations with both Italy and Brazil. Turkey shares a border with the European Union, is a member of UNESCO, and has diplomatic relations with Australia. Sweden, which is a member of the International Development Association and the Movement Coordination Centre Europe, has diplomatic relations with Turkey. Australia also has diplomatic relations with Iran and Djibouti and is a member of Interpol. 

In addition, Marianne Fredriksson was a writer born in Gothenburg, and she held Swedish citizenship.","Iran shares its border with Pakistan and maintains diplomatic relations with both Italy and Brazil. Turkey, which shares a border with the European Union, is a member of UNESCO and also holds diplomatic relations with Australia. Sweden is a member of the International Development Association and the Movement Coordination Centre Europe, while also having diplomatic relations with Turkey. Australia, for its part, maintains diplomatic relations with both Iran and Djibouti, and is a member of Interpol. Among notable individuals, Marianne Fredriksson was a writer born in Gothenburg, and she holds Swedish citizenship.",1,edge_deletion,codex
18,"Germany has established diplomatic relations with Rwanda, Uruguay, and Guatemala. Rwanda maintains diplomatic relations with the United States of America and is also a member of the International Bank for Reconstruction and Development. Additionally, Rwanda shares a border with Burundi. In the realm of cinema, Pinocchio is classified both as a children's film and a comedy film, and it originated in Germany. Uruguay also has diplomatic relations with India. ",Pinocchio is a character whose country of origin is Germany.,0,node_removal,codex
19,"William Alcott was a writer and a children's writer who held citizenship in the United States of America. The United States of America maintains diplomatic relations with several countries, including the Republic of Cyprus, Mauritius, and Somalia. Mauritius, in addition to having French as its official language, is a member of both the African Development Bank and the International Bank for Reconstruction and Development. Furthermore, the Republic of Cyprus has diplomatic relations with Australia.","William Alcott, who held citizenship in Russia, was both a writer and a theater director. Russia maintains diplomatic relations with several entities, including Morocco, the Ming dynasty, and Somalia. Furthermore, Morocco has diplomatic relations with Australia. Notably, the Ming dynasty has Tajik as its official language and is a member of both the European Air Transport Command and the International Bank for Reconstruction and Development.",0,node_replacement,codex
20,"France maintains diplomatic relations with both Austria and Morocco. Additionally, France is a member of the Australia Group. Morocco also has diplomatic relations with Libya. Tadahiko Higuchi, who was born in Saitama Prefecture, has citizenship in Japan and was educated at the University of Tokyo. Japan is a member of both the African Development Bank and the Missile Technology Control Regime, and it shares diplomatic relations with France.","France has established diplomatic relations with both Tajikistan and Morocco. Additionally, France is a member of the Australia Group. Morocco, in turn, maintains diplomatic relations with the Maldives. Tadahiko Higuchi, who was born in Fukuoka Prefecture, holds Japanese citizenship and was educated at the University of Tokyo. Japan is a member of the Alliance of Small Island States as well as the ABCA Armies, and it also shares diplomatic relations with France.",0,node_replacement,codex
21,"The United States of America is a member of the Universal Postal Union and maintains diplomatic relations with both Denmark and Nigeria. Vincent Astor, an American citizen, practiced the Episcopal Church and was affiliated with the Republican Party. Denmark is not only a diplomatic partner of Lithuania but also a member of the International Bank for Reconstruction and Development and the Asian Development Bank. On the other hand, Nigeria has established diplomatic relations with Taiwan and Greece, and it is a member of the African Development Bank.","The United States of America is a member of the Universal Postal Union and maintains diplomatic relations with both Denmark and Nigeria. Vincent Astor was a citizen of the United States and adhered to the Episcopal Church, while being a member of the Republican Party. Denmark is not only a member of the International Bank for Reconstruction and Development and the Asian Development Bank, but also has diplomatic relations with Lithuania. Meanwhile, Nigeria has established diplomatic relations with Taiwan and Greece and is a member of the African Development Bank.",1,node_replacement,codex
22,"Brazil is a member of the International Bank for Reconstruction and Development and has established diplomatic relations with Nigeria and North Korea. Additionally, South Africa maintains diplomatic relations with both the United Kingdom and Brazil, while being a member of the International Hydrographic Organization. Linda Mvusi, who is an actor and film actor, is a citizen of South Africa. North Korea also has diplomatic relations with Saudi Arabia, the State of Palestine, and Hong Kong. Furthermore, Nigeria shares diplomatic relations with the United States of America and Taiwan. The United Kingdom is a member of the Organization for Security and Co-operation in Europe, the International Development Association, and the International Telecommunication Union. Lastly, the United States of America has diplomatic relations with Ireland.","Brazil is a member of the International Bank for Reconstruction and Development and maintains diplomatic relations with Nigeria and North Korea. Similarly, Nigeria has diplomatic relations with the United States of America and Taiwan. North Korea also has diplomatic relations with Saudi Arabia, the State of Palestine, and Hong Kong. South Africa, which has diplomatic relations with both Brazil and the United Kingdom, is a member of the International Hydrographic Organization. The United Kingdom is a member of several organizations, including the Organization for Security and Co-operation in Europe, the International Development Association, and the International Telecommunication Union. Linda Mvusi is an actor and film actor who holds South African citizenship. Additionally, the United States of America has a diplomatic relationship with Ireland.",1,node_removal,codex
23,"The United States of America has diplomatic relations with Uzbekistan and shares a border with the Soviet Union. Additionally, the United States of America is a member of the International Centre for Settlement of Investment Disputes. In the realm of music, the band 98 Degrees, which belongs to the contemporary R&B genre, originated in the United States of America and was formed in Los Angeles. Los Angeles is bordered by San Fernando and West Hollywood, and it is located within Los Angeles County.","The United States of America maintains diplomatic relations with Uzbekistan and shares a border with the Soviet Union. Additionally, the United States of America is a member of the International Centre for Settlement of Investment Disputes. On the cultural front, the musical group 98 Degrees, which originated in the United States of America, is known for its neo-progressive rock genre and was formed in Los Angeles. Los Angeles itself shares borders with both Jackson and Great Falls and is located within Contra Costa County.",0,node_replacement,codex
24,"The United Kingdom maintains diplomatic relations with both Kosovo and Barbados and is a member of the Australia Group. Francesca Annis, a citizen of the United Kingdom, is an actor who has been in a relationship with Ralph Fiennes, who is not only her unmarried partner but also a film director and a voice actor. Ralph Fiennes is the sibling of Joseph Fiennes, who works as a stage actor.","The United Kingdom maintains diplomatic relations with both Kosovo and Barbados, and it is a member of the Australia Group. Francesca Annis is known for her work as an actor, while Joseph Fiennes is recognized as a stage actor. Ralph Fiennes, who is a sibling of Joseph Fiennes, has a diverse career as a voice actor and film director.",0,edge_deletion,codex
25,"France has established diplomatic relations with Iran and is a member of both the Nuclear Suppliers Group and the International Development Association. Iran, for its part, is a member of the International Telecommunication Union and maintains diplomatic relations with both the Netherlands and Kyrgyzstan. Additionally, Jean-Claude Guillebaud is a journalist and writer who holds citizenship in France.","France maintains diplomatic relations with Iran and is a member of both the Nuclear Suppliers Group and the International Development Association. Iran, for its part, is a member of the International Telecommunication Union and shares diplomatic relations with both the Netherlands and Kyrgyzstan. Additionally, Jean-Claude Guillebaud, a citizen of France, is recognized for his dual occupations as a journalist and a writer.",1,node_replacement,codex
26,"The United States of America is a member of the Asia-Pacific Economic Cooperation and shares a border with the Soviet Union. Additionally, the United States of America maintains diplomatic relations with Guinea-Bissau, a nation that is a member of both the Universal Postal Union and the African Development Bank, as well as OHADA. Joey Castillo, who is a citizen of the United States of America, is known for his contributions to the genre of alternative rock, playing the drum kit as his primary instrument. Furthermore, the Soviet Union has established diplomatic relations with both Germany and Angola.","Panama is a member of the Australia Group and shares a border with Nauru. Panama also maintains diplomatic relations with Guinea, which is a member of organizations such as OHADA, the African Development Bank, and the Warsaw Pact. Additionally, Joey Castillo, who is a citizen of Panama, is known for his contributions to the genre of alternative rock and plays the drum. Nauru has diplomatic relations with Germany and the Republic of Cospaia.",0,node_replacement,codex
27,"The United States of America is a member of both the Strategic Airlift Capability and the Organization of American States, while also maintaining diplomatic relations with Eritrea. Natalie Wood, who holds citizenship in the United States of America, practiced the Eastern Orthodox Church as her religion. She is the mother of Natasha Gregson Wagner, who is a film actor and also known as an actor, born in Los Angeles.",The United States of America is a member of the Strategic Airlift Capability and maintains diplomatic relations with Eritrea.,0,node_removal,codex
28,"Seattle shares borders with both Bellevue and Renton, while Bellevue is situated within King County. William John Sullivan, a computer scientist born in Seattle, holds citizenship in the United States of America. The United States maintains diplomatic relations with Australia, the Republic of Cyprus, and the European Union. Australia is a member of both AUSCANNZUKUS and the Combined Communications Electronics Board, and it also enjoys diplomatic relations with Canada. The Republic of Cyprus has diplomatic relations with Bangladesh, Taiwan, and Norway. Bangladesh further engages in diplomatic relations with Senegal, Kyrgyzstan, and Pakistan.","Seattle shares borders with both Bellevue and Renton, while Bellevue is located in King County. Australia maintains diplomatic relations with Canada and is a member of both AUSCANNZUKUS and the Combined Communications Electronics Board. The Republic of Cyprus has established diplomatic relations with both Taiwan and Norway. Bangladesh also has diplomatic relations with Senegal, Kyrgyzstan, and Pakistan. William John Sullivan is a computer scientist and a citizen of the United States of America, which has diplomatic relations with the Republic of Cyprus and the European Union.",0,edge_deletion,codex
29,"The film Antibodies belongs to the genre of psychological thriller. It features cast members Klaus Zmorek and Heinz Hoenig. Klaus Zmorek is recognized as both an actor and a television actor who speaks, writes, or signs in German. On the other hand, Heinz Hoenig, a film actor, was born in Landsberg am Lech, which is located in the administrative territorial entity of Upper Bavaria.","Antibodies is a film in the genre of psychological thriller that features Klaus Zmorek and Heinz Hoenig as cast members. Klaus Zmorek is both an actor and a television actor who speaks, writes, or signs in German. Heinz Hoenig, born in Landsberg am Lech, is a film actor and is associated with this film as well. Landsberg am Lech is located in Upper Bavaria.",1,node_replacement,codex
30,"Germany is a member of the World Trade Organization and shares a border with the German Democratic Republic, which in turn shares borders with the Polish People's Republic and has diplomatic relations with Yugoslavia and the Soviet Union. Additionally, Germany maintains diplomatic relations with Guyana. Aaron Altaras, a film actor and actor, holds citizenship in Germany.","Germany is a member of the World Trade Organization and shares a border with the German Democratic Republic. The German Democratic Republic also shares a border with the Polish People's Republic and maintains diplomatic relations with both Yugoslavia and the Soviet Union. Aaron Altaras, a film actor and actor by profession, is a citizen of Germany and contributes to its cultural landscape. Additionally, Germany has established diplomatic relations with Guyana.",1,node_replacement,codex
31,"The United States of America maintains diplomatic relations with several countries, including Mauritania, Suriname, and Fiji. In addition, Mauritania has established diplomatic relations with the People's Republic of China and is a member of AFRISTAT, an organization that focuses on statistical development in Africa. Fiji also has diplomatic relations with Germany and is a member of the International Development Association. Meanwhile, ShyBoy, a citizen of the United States of America, is known for his dual roles as a singer-songwriter and record producer.","The Khmer Republic has established diplomatic relations with Mauritania, Czechoslovakia, and the Republic of Geneva. The Republic of Geneva, in turn, maintains diplomatic relations with Japan and is a member of the United Nations Industrial Development Organization. Additionally, Mauritania has diplomatic relations with Belize and is a member of AFRISTAT. In the realm of music, ShyBoy is a singer-songwriter and record producer who holds citizenship in the Khmer Republic.",0,node_replacement,codex
32,"Vladimir Ivashkin holds citizenship in both Russia and the Soviet Union, and he is employed by I.M. Sechenov First Moscow State Medical University. Russia shares borders with the People's Republic of China and maintains diplomatic relations with both Serbia and Pakistan. Serbia, in turn, is a member of the Group on Earth Observations and has diplomatic relations with Portugal. Additionally, during its existence, the Soviet Union shared borders with Turkey and Afghanistan.","Vladimir Ivashkin holds citizenship in both Russia and Antigua and Barbuda, and he is employed by Florida International University. As a country, Russia shares a border with Romania and maintains diplomatic relations with both Antigua and Barbuda and Pakistan. Simultaneously, Antigua and Barbuda shares its borders with Turkey and the Kingdom of Sicily, and is a member of the Group on Earth Observations. Additionally, Antigua and Barbuda has diplomatic relations with Portugal.",0,node_replacement,codex
33,"Dr. Goldfoot and the Bikini Machine is a film that falls under both the comedy film and science fiction film genres. Frankie Avalon plays a role as a cast member in this movie, while also being recognized as a musician and a television actor. Avalon holds citizenship in the United States of America, which maintains diplomatic relations with several countries, including Palau, Mauritius, and Sweden.","Dr. Goldfoot and the Bikini Machine is categorized as both a comedy film and a science fiction film. The film was created by Frankie Avalon, who is not only a musician but also a television actor. Frankie Avalon holds citizenship in the United States of America, which has established diplomatic relations with several countries, including Palau, Mauritius, and Sweden.",0,edge_replacement,codex
34,"Germany maintains diplomatic relations with several countries, including Guinea, Laos, and India. The German Democratic Republic shares borders with both the Polish People's Republic and Czechoslovakia, and its capital is East Berlin. Hannelore Mensch holds citizenship in both Germany and the German Democratic Republic and communicates in German. Furthermore, India is a member of the International Bank for Reconstruction and Development.","Germany maintains diplomatic relations with several countries, including Guinea, Laos, and India. India is a member of the International Bank for Reconstruction and Development. The German Democratic Republic, which has its capital in East Berlin, shares borders with the Polish People's Republic and Czechoslovakia. Hannelore Mensch is fluent in German, which reflects the language spoken in the region.",0,edge_deletion,codex
35,"The United States of America has established diplomatic relations with both Panama and Papua New Guinea, and it shares a border with the Dominican Republic. Henry Palmer is a pianist who was born in Georgia and holds citizenship in the United States of America. The Dominican Republic is a member of both the Multilateral Investment Guarantee Agency and the United Nations, and it also maintains diplomatic relations with Taiwan. Meanwhile, Papua New Guinea is a member of the Organisation for the Prohibition of Chemical Weapons.","The United States of America has established diplomatic relations with both Panama and Papua New Guinea. Additionally, the United States of America shares a border with Prussia, which is also a member of the Central American Common Market and the United Nations. Prussia maintains diplomatic relations with Taiwan. Henry Palmer, who was born in Georgia and holds citizenship in the United States of America, is recognized as a pianist. Furthermore, Papua New Guinea is a member of the Organisation for the Prohibition of Chemical Weapons.",0,node_replacement,codex
36,"Reverend Gary Davis was a composer and guitarist who held citizenship in the United States of America. The United States of America maintains diplomatic relations with Monaco and Saint Lucia, while also being a member of the Australia Group. Monaco, in turn, has diplomatic relations with France and Japan, and is a member of the International Telecommunication Union. Additionally, Saint Lucia is a member of the Organization of American States.","Reverend Gary Davis was a talented composer and guitarist, holding citizenship in the United States of America. Monaco maintains diplomatic relations with both France and Japan, and it is also a member of the International Telecommunication Union. The United States of America is a member of the Australia Group and has diplomatic relations with Saint Lucia and Monaco. Furthermore, Saint Lucia is a member of the Organization of American States.",1,node_replacement,codex
37,"Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine. Additionally, Serbia is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia and is a member of the Nuclear Suppliers Group, while having diplomatic relations with Bermuda as well. Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.","Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine, and is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia, and is a member of the Nuclear Suppliers Group, while additionally maintaining diplomatic ties with Bermuda. In the realm of professional achievements, Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.",1,edge_deletion,codex
38,"The Soviet Union was a member of the United Nations Security Council and maintained diplomatic relations with Cuba. Additionally, it shared a border with the Empire of Japan. Sergey Shustov, a scientist, held citizenship in both Russia and the Soviet Union. Russia itself maintained diplomatic relations with South Korea, Romania, and Burkina Faso. Burkina Faso is a member of the Conseil de l'Entente and is part of West Africa, also having diplomatic relations with Canada. South Korea has diplomatic relations with Georgia and is a member of UNESCO. Romania, which shares a border with the Socialist Federal Republic of Yugoslavia, is a member of the Organisation for the Prohibition of Chemical Weapons as well as the World Trade Organization.","The Soviet Union was a member of the United Nations Security Council and maintained diplomatic relations with Cuba while sharing a border with the Empire of Japan. Sergey Shustov, a scientist, held citizenship in both Russia and the Soviet Union. Following the dissolution of the Soviet Union, Russia continued to establish diplomatic relations with several countries, including South Korea, Romania, and Burkina Faso. Burkina Faso is a member of the Conseil de l'Entente and is part of West Africa, and it has diplomatic relations with Canada. South Korea also engages diplomatically with Georgia and is a member of UNESCO. Meanwhile, Romania is a member of the Organisation for the Prohibition of Chemical Weapons and the World Trade Organization, and it shares a border with the Socialist Federal Republic of Yugoslavia.",1,node_removal,codex
39,"Taiwan has established diplomatic relations with Bahrain. Ireland also maintains diplomatic relations with Taiwan and Denmark, while its capital is Dublin. Michel Rollier was born in Annecy, has French citizenship, and received education at Sciences Po. France shares diplomatic relations with both Spain and Ireland, and is a member of the Organisation internationale de la Francophonie. Spain is a member of several international organizations, including the Visa Waiver Program, the United Nations, and the International Bank for Reconstruction and Development.","Taiwan maintains diplomatic relations with Bahrain, while Ireland also shares diplomatic relations with both Taiwan and Denmark. The capital of Ireland is Dublin. Michel Rollier was born in Annecy, France, where he holds citizenship, and he received his education at Sciences Po. France has diplomatic relations with both Spain and Ireland, and is also a member of the Organisation internationale de la Francophonie. Spain is a member of several international organizations, including the Visa Waiver Program, the United Nations, and the International Bank for Reconstruction and Development.",1,edge_deletion,codex
40,"The United States of America maintains diplomatic relations with both Dominica and Tajikistan, and is also a member of the International Finance Corporation. Dominica is a member of the International Telecommunication Union. San Francisco, which is part of the San Francisco Bay Area, shares its borders with Alameda and Brisbane. Jane Stafford, a citizen of the United States of America, was educated at Smith College and later passed away in San Francisco.","The United States of America has diplomatic relations with both Dominica and Tajikistan, and it is a member of the International Finance Corporation. Dominica, in turn, is a member of the International Telecommunication Union. Jane Stafford, who was a citizen of the United States of America, was educated at Smith College and later passed away in San Francisco. Additionally, San Francisco shares borders with both Brisbane and Alameda and is part of the San Francisco Bay Area.",1,node_replacement,codex
41,"Matt Battaglia is an American football player, born in Tallahassee, and he holds citizenship in the United States of America. The United States of America has diplomatic relations with both Albania and Comoros, and it is also a member of the United Nations. Comoros is a member of the Organisation for the Prohibition of Chemical Weapons and the International Development Association, with French as its official language. Furthermore, Albania maintains diplomatic relations with the United Kingdom and is a member of both Interpol and the International Finance Corporation.","Matt Battaglia is an American football player who was born in Tallahassee. The Comoros, where French is the official language, is a member of the Organisation for the Prohibition of Chemical Weapons and the International Development Association. Meanwhile, the United States of America has diplomatic relations with Albania and is a member of the United Nations. Albania also maintains diplomatic relations with the United Kingdom and is a member of both Interpol and the International Finance Corporation.",0,edge_deletion,codex
