pair_id,snea_bert_similarity
165,0.8196340788170925
166,0.9999999582223325
167,0.83322940506217
168,0.6210279002046146
169,0.9975965134075808
170,0.8947118150341147
171,0.8491813812366913
172,0.6604656762568064
173,0.4805859359570339
174,0.4528665349849438
175,0.9999999612370024
176,0.9509948847547114
177,1.0
178,0.5647084215708966
179,0.9992112049775992
180,0.9967063031467192
181,0.9567668528867954
182,0.7064859115959495
183,0.9476112242039096
184,0.7244003632931408
185,0.5626098072523887
186,0.999125490765988
187,0.999999998828209
188,0.9999999991355272
189,0.8806068121233073
190,0.9582942081772572
191,0.4735888613156591
192,1.0
193,0.9986450921280232
194,0.9994776767058596
195,1.0
196,0.9982705236407649
197,0.9999999545383588
198,0.9973214439702596
199,0.9999999567020909
200,0.4406026598298966
201,0.9999999986775387
202,1.0
203,0.997576988272926
204,0.9999999624168268
205,0.8634839326864763
206,0.3501438130680092
207,0.636299265647283
208,0.9999999990503506
209,0.9466333223182262
210,0.9999999564333112
211,0.7746344176856133
212,0.8941445663041785
213,0.9999999989932394
214,1.0
215,0.899495609267686
216,0.999999954706054
217,0.999999999155625
218,0.999999974840542
219,0.9999999989293584
220,0.999999999032938
221,0.9981343638813596
222,0.9999999990865536
223,0.9324235777854424
224,0.9339368739899864
225,0.407617422618805
226,0.9968882292332064
227,0.9999999557771972
228,0.5172230343152421
229,0.999999957981482
230,0.6768813113527075
231,0.9999999987898572
232,0.9999999987372948
233,0.9417994465009129
234,0.7416546822626019
235,0.9983404641217986
236,0.999999954829016
237,0.9999999582178274
238,0.9999999583741356
239,0.8149735911496288
240,0.9999999990166628
241,0.646525670220991
242,0.5693101026040245
243,1.0
244,0.5619952559870882
245,0.6412213131279676
249,0.9980947595057336
250,0.9036646405085268
251,0.9999999991069222
252,0.6486836052000537
253,0.999792905547564
254,0.6651934071695169
255,0.9999999703622162
256,0.7603411346644342
257,0.4835119759020967
258,0.9979890912786484
259,0.9695316987744992
260,0.8525374549797335
261,0.5666132369188238
262,0.5988095861257678
263,0.9079513324635304
264,0.9449440444545898
265,0.7689222617484506
266,0.9999999582586624
267,0.999999955447205
268,0.9999999530412226
269,0.9189248045617038
270,0.5476885590204779
271,1.0
272,1.0
273,1.0
274,0.3900220339283277
275,0.998279559117228
276,0.8739374976675187
277,0.9999999989611248
278,0.9999999990124678
279,0.999999999121976
280,0.6108039951398838
281,0.9954111706924804
282,0.9999999991002372
283,0.5899676985472568
284,0.9999999711417108
285,1.0
286,0.9999999990746672
287,0.5094506710112008
288,0.996826158365124
289,0.9983229557304564
290,0.4826589778818708
291,0.6793467209238888
292,0.6619891734144828
293,0.9999999990477852
294,1.0
295,0.9999999991511056
296,0.9431476640482472
297,0.9999999990611212
298,0.9999999991221208
299,0.9999999531878156
300,1.0
301,0.5890699877702241
302,0.9999999528929912
303,0.9028873846712496
304,0.5356497458371671
305,0.6469648056117917
306,0.8149708948722603
307,0.934926606734288
308,0.6753807328589441
309,0.9998943545408272
310,0.956272210068112
311,0.3040204050456238
312,0.4481222376694114
313,1.0
314,0.9999999623203064
315,0.9999999992001802
316,1.0
317,0.9999999574084546
318,0.9966116064668478
246,0.999999999171964
247,0.5265364068816992
248,0.9980367519439282
319,0.9999999991549018
320,0.9999999598078312
321,0.998373334744358
322,0.9992375696105652
323,0.9864242118554618
324,0.9990821526890652
325,1.0
326,0.947682994686872
327,0.9999999556273408
328,0.9999999603890664
329,0.9086485679544302
330,0.9976652005014722
331,0.9999999563519648
332,0.9545275666899604
333,0.9999999991555856
334,0.998759803084494
335,0.9972687694167548
336,0.564379045677248
337,0.9202787361047656
338,0.9150369156572624
339,0.442063509770714
340,0.9999999990343248
341,0.8955214077672762
342,0.9999999687317048
343,0.9351297941538896
344,0.8520678926248078
345,0.5658294909924273
346,0.999999999117524
347,0.9999999989781866
348,0.999999969913804
349,0.7804232872362162
350,0.9999999989585366
351,0.4646563621200207
352,0.9999999991446604
353,0.5029138390875721
354,0.9999999991039462
355,1.0
356,0.6099052306902437
358,0.9999999537481356
359,0.9999999991138792
360,1.0
361,0.6047826960276601
362,0.7063140706382282
363,0.8130785219356331
364,0.9979199736483436
365,0.9999999992786832
366,0.7147156754371179
367,0.5275318000605239
368,0.6411940368923592
369,0.4813134959492701
370,0.9998910887858908
371,1.0
372,0.9999999989748674
373,0.90930659025299
374,0.9999999989974416
375,0.9149884650887538
376,0.9999999641693976
377,0.9077372377544164
378,0.99999999891696
379,1.0
380,0.9985866485610376
381,0.9999999990023852
382,0.9982663360786692
383,0.9511861335351602
384,0.9972524599225788
385,0.9999999990422436
386,0.6680483794107968
387,1.0
388,0.8173666824398513
389,1.0
390,0.9999999556965136
391,0.4781812346121502
392,1.0
393,0.4696732108517377
394,0.7341860741024171
395,0.9989158936400198
396,0.9490135135952572
397,0.9999999991743108
398,0.9999999990768322
399,0.8374802043785533
