pair_id,response1,response2,label,perturbation_type,dataset_name
10,"Septoria caricinella is a species known to host multiple Carex species including Carex nardina, Carex muehlenbergii, and Carex straminea. Carex nardina interacts with species such as Luzula nivalis, Carex lachenalii, and Dryas octopetala. Luzula nivalis further communicates with Saxifraga cernua, Arctostaphylos uva-ursi, and Vaccinium vitis-idaea. Meanwhile, Carex lachenalii has interactions with Ranunculus eschscholtzii. Carex muehlenbergii shows interactions with Iziphya flabella, Calendra medoraensis, and Sphenophorus costicollis. Dryas octopetala, interacting with Boletus edulis and Vaccinium uliginosum, also shares ecological relations with Drymeia segnis. This species Drymeia segnis is known to pollinate Silene acaulis. This intricate web of interactions highlights the dynamic relationships among these species.","Septoria caricinella is known to have several hosts, including Carex nardina, Carex muehlenbergii, and Carex straminea. Carex nardina interacts with a variety of species such as Luzula nivalis, Carex cherokeensis, and Dryas octopetala. Luzula nivalis is involved in interactions with Saxifraga cernua, Rigiolepis macrophylla, and Vaccinium vitis-idaea. Meanwhile, Carex cherokeensis has interactions with Ranunculus eschscholtzii. Dryas octopetala shows ecological relationships with Drymeia segnis and interacts with Boletus edulis and Vaccinium uliginosum. On the other hand, Drymeia segnis is responsible for pollinating Polycarpon tetraphyllum. Carex muehlenbergii interacts with several species, including Iziphya flabella, Calendra medoraensis, and Xyleborus canarivorus, contributing to the complex web of ecological interactions within these environments.",0,node_replacement,semantic_kg_globi
11,"Torula ligniperda, a species often associated with various host plants, has been observed on Liquidambar styraciflua, Betula alleghaniensis, and Liriodendron tulipifera. Liquidambar styraciflua exhibits interactions with Euonymus americanus and Quercus nigra while also engaging with Sanicula canadensis. Furthermore, Sanicula canadensis interacts with Impatiens pallida, Rubus phoenicolasius, and Smilax rotundifolia, highlighting its diverse ecological connections within its habitat. This network of interactions underscores the complex relationships in the ecosystem among plant species and Torula ligniperda.","Torula ligniperda is a species known to use several trees as hosts, including Liquidambar styraciflua, Betula alleghaniensis, and Liriodendron tulipifera. Liquidambar styraciflua, in turn, engages in interactions with multiple plants such as Euonymus americanus, Quercus nigra, and Sanicula canadensis. Sanicula canadensis is also known to interact with other species, including Impatiens pallida, Rubus phoenicolasius, and Smilax rotundifolia. These interactions illustrate the complex web of ecological relationships within their respective environments.",1,node_removal,semantic_kg_globi
12,"Tamaricella jaxartensis is known to consume a variety of plant species, including Tamarix leptostachya, Tamarix ramosissima, and Tamarix elongata. Interestingly, Tamarix ramosissima not only interacts with its relative Tamarix chinensis and Distichlis spicata but is also significant for its vector relationship with Atilax paludinosus. Atilax paludinosus, a versatile species, feeds on Myotomys unisulcatus, Mus minutoides, and the animal Otolemur crassicaudatus. Otolemur crassicaudatus itself has a diet that includes Vachellia karroo and Gallirex porphyreolophus, demonstrating a complex web of feeding relationships within these organisms.","Tamaricella jaxartensis is an organism that primarily consumes various species of Tamarix, including Tamarix leptostachya, Tamarix ramosissima, and Tamarix elongata. Tamarix ramosissima itself engages in interactions with other species such as Tamarix chinensis and Distichlis spicata. In a different ecological context, Otolemur crassicaudatus feeds on Vachellia karroo and Gallirex porphyreolophus. Meanwhile, another carnivore, Atilax paludinosus, incorporates a diet consisting of Myotomys unisulcatus and Mus minutoides. Each of these entities plays a unique role in their respective ecosystems, exhibiting complex interrelations and dependencies.",0,edge_deletion,semantic_kg_globi
13,"Medicago sativa is a versatile species with several ecological relationships. It interacts with Agromyza frontella and provides essential nutrients for species such as Ceratina tarsata and Andrena ovatula. Notably, Andrena ovatula also plays a role in pollinating Malus domestica. Perdita obliqua interacts with Medicago sativa and extends its interactions to plants like Sarcomphalus obtusifolius and Prosopis juliflora. Sarcomphalus obtusifolius is known to interact with Prosopis velutina as well as Celtis laevigata, which itself forms ecological connections with Quercus nigra, Forestiera acuminata, and Arundinaria gigantea. Additionally, Sarcomphalus obtusifolius interacts with Descurainia pinnata, a plant that engages with Halictus confusus, Andrena cressonii, and Sisymbrium irio.","Medicago sativa exhibits a variety of interactions and roles within its ecosystem. It interacts with Phytomyza tetrasticha and provides nutrients for Braunsapis angolensis and Andrena ovatula. Perdita obliqua interacts with Medicago sativa, Sarcomphalus obtusifolius, and Phanera apertilobata. Meanwhile, Andrena ovatula contributes to pollinating Alchemilla acutidens. Descurainia pinnata interacts with Lasioglossum affine, Andrena cressonii, and Sisymbrium irio, showing its diverse ecological connections. On another note, Celtis africana interacts with Quercus nigra, Jasminum brevilobum, and Arundinaria gigantea. Sarcomphalus obtusifolius has interactions with Arachis villosa, Celtis africana, and Descurainia pinnata, thus weaving a complex web of interactions among these species.",0,node_replacement,semantic_kg_globi
14,"Olea europaea is a plant species that serves as a host for Tylenchulus semipenetrans and Mesocriconema xenoplax, indicating a potential symbiotic or parasitic relationship. Additionally, Olea europaea relies on Sturnus unicolor for seed dispersal, facilitating its propagation across various regions. Placotettix taeniatifrons interacts with Olea europaea, potentially influencing its ecological dynamics, and also interacts with Hedera maderensis. Beyond these interactions, Placotettix taeniatifrons feeds on Hillia triflora, which can impact local biodiversity. Hedera maderensis demonstrates a complex relational network, where it is a parasite of Platanus orientalis and interacts with Melicytus ramiflorus and Juglans regia, forming an intricate ecological web. Melicytus ramiflorus further plays a role in these dynamics by interacting with Phoenix canariensis, Ulex europaeus, and Homo sapiens, showcasing its multifaceted ecological connections.","Olea europaea, commonly known as the olive tree, utilizes Sturnus unicolor as a dispersal vector for its seeds, ensuring its propagation across different regions. Additionally, Olea europaea serves as a host to the nematode Mesocriconema xenoplax. The interaction between Placotettix taeniatifrons and Olea europaea further highlights the ecological connections of this plant species. Meanwhile, Melicytus ramiflorus exhibits interactions with several other species including Phoenix canariensis, Ulex europaeus, and Homo sapiens, demonstrating its role in various ecological relationships.",0,node_removal,semantic_kg_globi
15,"Bruchus atomarius is known to interact with various species, having Lathyrus palustris as a host plant and engaging in interactions with Chremylus elaphus and Cecidostiba fungosa. Meanwhile, Bruchus rufipes interacts with species such as Cerceris ruficornis, Pnigalio pectinicornis, and the plant Trigonella foenum-graecum. Triaspis striatula acts as an endoparasitoid to both Bruchus atomarius and Bruchus rufipes, illustrating complex ecological interdependencies. Chremylus elaphus functions as a parasitoid of Bruchus rufimanus and has Tinea pellionella as a host. Pnigalio pectinicornis, a versatile species, acts as a parasite to Syringopais temperatella, Quercus conferta, and Leucoptera malifoliella, showcasing an intricate web of interactions within this ecological framework.","Bruchus atomarius is an insect species that utilizes Lathyrus palustris as its host plant. This species is also known for its interactions with Chremylus elaphus and Cecidostiba fungosa. In addition to its interactions within its ecosystem, Bruchus atomarius serves as a host for Triaspis striatula, which is an endoparasitoid. Similarly, Bruchus rufipes, another species within the same genus, interacts with Cerceris ruficornis, Dichatomus acerinus, and Trigonella foenum-graecum. Triaspis striatula also acts as an endoparasitoid to Bruchus rufipes. Chremylus elaphus not only interacts with Bruchus atomarius but also functions as a parasitoid of Bruchus rufimanus and utilizes Tinea pellionella as a host. Dichatomus acerinus exhibits parasitic relationships with various species including Syringopais temperatella, Quercus sessilifolia, and Lyonetia castaneella. Through these complex interactions, the ecological network involving Bruchus species, their host plants, predators, and other interacting species is intricately woven.",0,node_replacement,semantic_kg_globi
16,"Cuculicola kui has a host, Muscicapa comitata, and acts as a parasite of Chrysococcyx lucidus. This Chrysococcyx lucidus, known for its diverse interactions, has hosts including Gerygone igata and Acanthiza pusilla, while it feeds on Uresiphita maorialis. Interestingly, Gerygone igata, another avian species, feeds on Myrsine divaricata. The moth Uresiphita maorialis maintains interactions with Cytisus scoparius, while its diet includes plants like Sophora microphylla and Ulex europaeus. This complex web of interactions highlights the intricate ecological relationships among these species.","Cuculicola kui is a parasitic organism that has Muscicapa comitata as a host and serves as a parasite to Chrysococcyx lucidus. Chrysococcyx lucidus itself relies on Gerygone igata and Acanthiza pusilla as hosts and feeds on Uresiphita maorialis. This caterpillar, Uresiphita maorialis, displays a dietary preference for plant species such as Sophora microphylla and Ulex europaeus, and interacts with the broom plant Cytisus scoparius. Gerygone igata consumes Myrsine divaricata, establishing a complex network of interdependencies among these species.",1,edge_replacement,semantic_kg_globi
17,"Juanulloa mexicana has its vectors in Carollia sowelli. Artibeus lituratus is a species that consumes several types of plants including Musa paradisiaca, Piper aequale, and Anthurium stipitatum. Meanwhile, Uroderma bilobatum feeds on Solanum donianum, Ficus citrifolia, and Ficus yoponensis. Piper auritum relies on vectors such as Sturnira lilium, Vampyressa thyone, and Uroderma bilobatum to facilitate its interactions. Vampyressa thyone is known to eat Juanulloa mexicana, Poulsenia armata, and Ficus obtusifolia, showcasing its dietary preferences. Additionally, Poulsenia armata has vectors in Artibeus lituratus, Artibeus phaeotis, and Vampyrodes caraccioli, further demonstrating the interconnected relationships within this ecosystem.","In this intricate ecological network, Juanulloa mexicana relies on the movement capabilities of Carollia sowelli as its vector, facilitating interactions between the species. Meanwhile, Artibeus lituratus plays a significant role in maintaining its diet, consuming various plants such as Musa paradisiaca, Piper aequale, and Anthurium stipitatum. Similarly, Uroderma bilobatum has a diversified diet consisting of Solanum donianum, Ficus citrifolia, and Ficus yoponensis. Piper auritum utilizes a trio of vectors, including Sturnira lilium, Vampyressa thyone, and Uroderma bilobatum, to spread its influence across habitats. 

Vampyressa thyone emerges as both an eater of plants like Juanulloa mexicana, Poulsenia armata, and Ficus obtusifolia, and as a Vector for various species. Poulsenia armata, on the other hand, benefits as a plant species by employing vectors like Artibeus lituratus, Artibeus phaeotis, and Vampyrodes caraccioli to ensure its propagation. This interwoven web of interactions highlights the complex interdependencies among these various species, each playing a role in the functioning of their shared ecosystem.",1,edge_replacement,semantic_kg_globi
18,"Homo sapiens is involved in a range of interactions with other species, including preying on Cercopithecus mona and consuming Sebastes maliger and Annona muricata as part of their diet. Interestingly, Anaerobiospirillum succiniciproducens is a pathogen that affects both Homo sapiens and Felis catus, highlighting an indirect connection between these species. Cercopithecus mona, on the other hand, interacts with multiple species such as Panaspis cabindae, Hapsidophrys lineatus, and Lygodactylus fischeri. Felis catus itself preys on Leipoa ocellata and Macropus giganteus, and interacts with Coereba flaveola, which consumes Sciodaphyllum ferrugineum, Paratrophis insignis, and Paullinia uloptera. Remarkably, Paullinia uloptera uses Turdus albicollis as its dispersal vector. Macropus giganteus is known to interact with Vulpes vulpes, Wallabia bicolor, and Lepus europaeus, demonstrating the complexity of ecological relationships among these varied species.","Homo sapiens is a species that preys on Cercopithecus mona and consumes both Sebastes maliger and Annona muricata. Cercopithecus mona, in turn, is known to interact with various species, including Panaspis cabindae, Hapsidophrys lineatus, and Lygodactylus fischeri. Meanwhile, Coereba flaveola primarily feeds on Sciodaphyllum ferrugineum, Paratrophis insignis, and Paullinia uloptera. Macropus giganteus, another species, interacts with Vulpes vulpes, Wallabia bicolor, and Lepus europaeus. Felis catus is a predator of Leipoa ocellata and Macropus giganteus and also interacts with Coereba flaveola. Regarding pathogenic relationships, Anaerobiospirillum succiniciproducens is a known pathogen of both Homo sapiens and Felis catus. Additionally, Paullinia uloptera uses Turdus albicollis as a dispersal vector, facilitating its spread in the ecosystem.",1,edge_replacement,semantic_kg_globi
19,"Cladocystis trifolium is a parasitic organism that targets multiple hosts, including Theraps irregularis, Vieja bifasciata, and Vieja melanura. Meanwhile, Vieja melanura is involved in consuming Crassicutis cichlasomae, a pathogen that also affects Vieja breidohri. Vieja breidohri is a species known to feed on Biomphalaria obstructa. Interestingly, Crassicutis cichlasomae is a pathogen not only for Vieja breidohri but also for Vieja hartwegi and Mayaheros urophthalmus, demonstrating its wide pathogenic impact. Additionally, Mayaheros urophthalmus interacts with Cladium jamaicense, forming another link within this ecological network.","Cladocystis trifolium is known to parasitize several fish species such as Theraps irregularis, Vieja bifasciata, and Vieja melanura. In the ecosystem, Vieja melanura also consumes Crassicutis cichlasomae, a pathogen that affects Vieja breidohri, Vieja hartwegi, and Mayaheros urophthalmus. Vieja breidohri, another fish species, feeds on Biomphalaria obstructa. Meanwhile, Mayaheros urophthalmus has interactions with Cladium jamaicense. This interconnected web highlights the complex relationships between parasites, pathogens, and various aquatic and plant species.",1,node_replacement,semantic_kg_globi
20,"The fish species Abramis brama is known for interacting with Homo sapiens and is a consumer of aquatic organisms such as Bosmina longirostris and Monospilus dispar. Bosmina longirostris itself interacts with Leptodora kindti and Notemigonus crysoleucas, creating a complex web of aquatic life interactions. Meanwhile, Dactylogyrus chranilowi is a parasite that affects both Ballerus ballerus and Abramis brama, demonstrating the diverse ecological challenges these fish face. Homo sapiens have varied interactions, consuming animals like Anas acuta and Martes melampus and also interacting with the bat Molossus molossus. This intricate network of interactions underscores the interconnectedness between aquatic life and human activities.","Homo sapiens are known to consume a variety of food sources, including Anas acuta, a species of duck. Additionally, humans interact with many other species, such as Molossus molossus, a type of bat known for its role in pest control and ecosystem balance.",0,node_removal,semantic_kg_globi
21,"Cercopithecus mitis is known to eat various plant species, including Eugenia capensis, Cyphostemma kilimandscharicum, and Rotheca quadrangulata. Interestingly, Eugenia capensis is associated with Loxodonta africana, serving as its vector. Dientamoeba fragilis acts as a root parasite on Cercopithecus mitis and Colobus guereza, and is also known as a parasite of Papio cynocephalus. Papio cynocephalus feeds on several plants, such as Trichilia emetica, Saba comorensis, and Mimusops aedificatoria. Saba comorensis has a vector relationship with both Gorilla gorilla and Pan troglodytes. Pan troglodytes, another ape species, consumes Discoglypremna caloneura, Ongokea gore, and Xylopia parviflora. Gorilla gorilla also partakes in a diet including Antidesma vogelianum and Gambeya africana. This intricate network of interactions highlights the ecological connections and dependencies among these species.","Cercopithecus mitis is known to include a variety of plants in its diet, such as Eugenia capensis, Cyphostemma kilimandscharicum, and Rotheca quadrangulata. Interestingly, Eugenia capensis also has a vector relationship with Loxodonta africana, demonstrating its ecological interconnectedness. The plant Saba comorensis has vector associations with both Gorilla gorilla and Pan troglodytes, highlighting its role in the habitat. Moreover, Saba comorensis is consumed by Papio cynocephalus, indicating it serves as a food source for different primate species. Pan troglodytes also feeds on Discoglypremna caloneura and Xylopia parviflora. On the other hand, Gorilla gorilla is noted for eating Antidesma vogelianum, showcasing diverse dietary preferences among primates within the same environment.",0,node_removal,semantic_kg_globi
22,"Calidris minutilla, a species of bird, has a diverse set of interactions within its ecosystem. It interacts with Euhaplorchis californiensis and Pluvialis squatarola, and also has a host relationship with Baccharis pilularis, illustrating its multifaceted role in the environment. Meanwhile, Pluvialis squatarola preys on Heteromastus filiformis and feeds on Emerita analoga. Another interesting relationship is shared by Dichobrephosceles actitidis, which interacts with both Actitis macularius and Calidris minutilla. Actitis macularius itself interacts with Mustela nivalis while also consuming Scapteriscus didactylus and Vanessa cardui, showcasing its varied dietary preferences. Together, these interactions outline a complex web of connections that demonstrate the intricate dynamics of these species within their ecological community.","Calidris minutilla is known to interact with Euhaplorchis californiensis and also has Baccharis pilularis as a host. This bird also interacts with Pluvialis squatarola, which is a species that preys on Heteromastus filiformis and eats Emerita analoga. Dichobrephosceles actitidis is another species that interacts with both Calidris minutilla and Actitis macularius. Actitis macularius is noted for its interactions with Mustela nivalis and it feeds on Scapteriscus didactylus and Vanessa cardui.",1,edge_deletion,semantic_kg_globi
23,"Bucephala albeola is a species known to prey on marine organisms such as Acteocina inculta and Nuttallia nuttallii. In addition to these prey interactions, B. albeola also interacts with Phocitremoides ovale. Interestingly, Phocitremoides ovale acts as a parasite to a variety of hosts, including Recurvirostra americana, Cymatogaster aggregata, and Calidris minutilla. The bivalve Nuttallia nuttallii not only serves as prey to B. albeola but also actively preys on Leukoma staminea and consumes Acanthoparyphium spinulosum. In a biological twist, Pseudocorynosoma anatarium has Bucephala albeola as one of its hosts, showcasing a complex web of ecological interactions among these species.","The organism Bucephala albeola is known to prey on various species such as Acteocina inculta and Nuttallia nuttallii, with which it has an interactive relationship with Phocitremoides ovale. Interestingly, Phocitremoides ovale acts as a parasite to Recurvirostra americana, Cymatogaster aggregata, and Calidris minutilla. On the other hand, Nuttallia nuttallii preys on Leukoma staminea and consumes Acanthoparyphium spinulosum. Additionally, the parasite Pseudocorynosoma anatarium uses Bucephala albeola as a host.",1,node_removal,semantic_kg_globi
