pair_id,response1,response2,label,perturbation_type,dataset_name
10,He said the district had been waiting for the subpoenas and had always planned to comply once it received them.,Mr. Caramore said the district waited for the subpoenas and planned to cooperate with the investigation.,1,paraphrase,mrpc
11,"In 2001, President Bush named Kathy Gregg to the Student Loan Marketing Association board of directors.","In 2001, President Bush named her to the Student Loan Marketing Association, the largest U.S. lender for students.",0,non_paraphrase,mrpc
12,"The affidavit said British customs officials stopped al-Amoudi at Heathrow Airport last month when he was attempting to travel to Damascus, Syria.","The affidavit says al-Amoudi was detained Aug. 16 attempting to travel from London to Damascus, Syria.",1,paraphrase,mrpc
13,"Government workers trapped in a burning downtown office tower frantically dialed 911 as they tried to make their way through smoke-filled staircases and hallways, officials said.","Some people trapped in a burning high-rise building in Chicago 's Loop business district frantically dialed 911 for help in escaping the smoke-filled staircases and hallways, officials said.",1,paraphrase,mrpc
14,The exam contains four sections and tests a students knowledge of algebra and geometry as well as probability and statistics.,"The test, in four sections, includes algebra and geometry, along with some questions on probability and statistics.",1,paraphrase,mrpc
15,"The specific product that is the subject of the petition, 6000 series aluminium alloy rolled plate, is used for general-purpose engineering, tooling and die applications.","At the center of the petition is a 6000 series aluminum alloy rolled plate that is used for general-purpose engineering, tooling and die applications.",1,paraphrase,mrpc
16,The mother of a Briton held by Colombian guerrillasspoke of her relief yesterday after hearing that he might be freed in the next few weeks.,The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month.,0,non_paraphrase,mrpc
17,""" But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech. ""","Byrd, speaking from the Senate floor, said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech. """,0,non_paraphrase,mrpc
18,Shares of Coke were up 6 cents at $ 44.42 in afternoon trading Wednesday on the New York Stock Exchange.,Shares of Coke were down 26 cents to close at $ 44.10 on the New York Stock Exchange.,0,non_paraphrase,mrpc
19,"His next play, "" Will Success Spoil Rock Hunter? "" a satire on Hollywood, lasted more than a year on Broadway.","His next play, Will Success Spoil Rock Hunter?, lasted more than a year on Broadway and was also filmed by Fox.",0,non_paraphrase,mrpc
20,They were among about 40 people attending the traditional Jewish ceremony colored by some non-traditional touches.,He said about 40 people attended the traditional Jewish ceremony colored by some nontraditional touches.,1,paraphrase,mrpc
21,"The bank also said its offer was subject to the agreement of Drax 's senior banks, senior bond holders and hedging banks by 30 September 2003.","The offer is also subject to Goldman signing an agreement with Drax 's senior banks, senior bond holders and hedging banks by Sept. 30, it said.",1,paraphrase,mrpc
22,"The bureau report shows significant increases in uninsured rates occurred among whites, blacks, people 18 to 24, and middle- and higher-income earners nationwide.","Reflecting the broad scope of the recession and its aftermath, significant increases in uninsured rates occurred among whites, blacks, people 18-to-64, and middle- and higher-income earners.",0,non_paraphrase,mrpc
23,"Actor Noah Wyle, who has played Dr. John Carter since the shows inception in 1994, extended his contract with the show through the 2004-2005 season.","Noah Wyle, who has played Dr. John Carter since the series launched in 1994, has inked a one-year extension to his deal with producer Warner Bros. TV.",0,non_paraphrase,mrpc
24,The decision to issue new guidance has been prompted by intelligence passed to Britain by the FBI in a secret briefing in late July.,Scotland Yard 's decision to issue new guidance has been prompted by new intelligence passed to Britain by the FBI in late July.,1,paraphrase,mrpc
25,He has also served on the president 's Homeland Security Advisory Council.,"Last year, Bush appointed him to the Homeland Security Advisory Council.",0,non_paraphrase,mrpc
26,"From July 1, 2002, to June 30, 2003, the organization said it spent $ 114.3 million but took in only $ 39.5 million.","Between July 1, 2002 and June 30, 2003, the Red Cross spent $ 114 million on disaster relief, while taking in only $ 39.5 million.",1,paraphrase,mrpc
27,Wells Fargo and Quicken Loans couldn 't be reached for comment Wednesday afternoon.,"Wells Fargo was not available for comment, and a Quicken Loans spokeswoman declined immediate comment.",0,non_paraphrase,mrpc
28,Shaklee spokeswoman Jenifer Thompson said the company is continuing to work with authorities.,Shaklee spokeswoman Jenifer Thompson referred all calls to the FBI.,0,non_paraphrase,mrpc
29,General Jeffrey said he would donate his military pension to charity for the period he was in office at Yarralumla.,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.,1,paraphrase,mrpc
30,Total sales for the period declined 8.0 percent to $ 1.99 billion from a year earlier.,Wal-Mart said sales at stores open at least a year rose 4.6 percent from a year earlier.,0,non_paraphrase,mrpc
31,"In Toronto, police said they arrested 38 people and reported 114 incidents, mostly for looting and other thefts.","Toronto police made 38 arrests linked to the blackout and reported 114 incidents, mostly for looting and other thefts, said Constable Mike Hayles.",1,paraphrase,mrpc
32,"Fatalities in rollover crashes accounted for 82 percent of the increase in 2002, NHTSA said.",Alcohol-related fatalities accounted for 41 percent of the total number of deaths.,0,non_paraphrase,mrpc
33,"The Turkish troops also could be targets for attack, the ambassador acknowledged.","Turkish troops almost surely would become targets for terrorists, the ambassador said.",1,paraphrase,mrpc
34,Workers ' taxable income then is reduced by that amount.,"The worker 's taxable income is reduced by that amount, saving money at tax time.",0,non_paraphrase,mrpc
35,The merged company will keep the Interwoven name and be headquartered in Sunnyvale.,The new company will be named Interwoven and will be headquartered in Sunnyvale.,1,paraphrase,mrpc
36,"Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.","People in a van opened fire on a pickup and SUV believed to be transporting illegal immigrants, said Pinal County Sheriff Roger Vanderpool.",1,paraphrase,mrpc
37,"Other retailers that will be affected are Argos, part of GUS, and privately owned Littlewoods.","The other main electrical goods retailers are Argos, part of GUS, privately owned Littlewoods and PowerHouse.",0,non_paraphrase,mrpc
38,The United States and Britain are seeking backing at the United Nations for their agenda to hand over power to Iraqis.,"At the United Nations, the United States and Britain are seeking backing for their agenda to hand over power to Iraqis.",1,paraphrase,mrpc
39,The company emphasized that McDonald 's USA does not import any raw beef or hamburger patties from Canada for McDonald 's use in the United States.,McDonald 's said in a statement that it does not import any raw beef or hamburger patties from Canada for use in the United States.,1,paraphrase,mrpc
40,""" It seems to be following the sun, "" said Graham Cluley, senior technology consultant at antivirus vendor Sophos.",""" This is a clear attempt to pinch money, "" said Graham Cluley, senior technology consultant with U.K.-based Sophos PLC.",0,non_paraphrase,mrpc
41,""" But they never climb out of the pot of beer again. ""","It 's just that they never climb out of the beer again. """,1,paraphrase,mrpc
42,"Progress Software plans to acquire privately held DataDirect Technologies for about $ 88 million in cash, the companies said Friday.","Progress Software Corp. is acquiring DataDirect Technologies Ltd., a privately held supplier of data-access software, for approximately $ 88 million, the companies said Friday.",1,paraphrase,mrpc
43,""" Our party will never be the choice of the NRA - and I am not looking to be the candidate of the NRA, "" he said.","Our party will never be the choice of the N.R.A., and I 'm not looking to be the candidate of the N.R.A., "" a reference to the National Rifle Association.",1,paraphrase,mrpc
44,Intel plans to present a paper on its findings today at a conference in Japan.,The breakthrough technology was presented by Intel scientists at a conference in Japan.,1,paraphrase,mrpc
45,"The market 's broader gauges also posted big gains, having climbed higher for four consecutive weeks.","The broader market also retreated, having climbed higher for four consecutive weeks.",0,non_paraphrase,mrpc
46,"Many of the countries affected, like Colombia and Ecuador, are considered critical to the administration 's efforts to bring stability to the Western Hemisphere.","Many of the affected countries, such as Colombia and Ecuador, are considered critical to the administration 's efforts to bring stability to this hemisphere.",1,paraphrase,mrpc
47,"Mosel was unable to present financial statements in time due to mergers among subsidiaries and a change of accountants, the company said on Monday.","Mosel had been unable to present financial statements in time because of mergers among subsidiaries and a change of accountants, the company said yesterday.",1,paraphrase,mrpc
48,Duke and North Carolina have been resolute in their positions against expansion.,"Two schools, Duke and North Carolina, have steadfastly opposed expansion.",1,paraphrase,mrpc
49,"The center has a budget of $ 45 million, most of which will be spent on research and testing, Bridges said.","The safety center has a $ 45 million budget for its first year, much of which will be spent on tests and analyses.",1,paraphrase,mrpc
50,"South Asia follows, with 1.1 millions youths infected — 62 percent of them female.","Of the 1.1 million infected in south Asia, 62 % are female.",1,paraphrase,mrpc
51,Estonia 's place in the European mainstream and safeguard its independence regained in 1991.,Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991.,0,non_paraphrase,mrpc
52,"Sony Ericsson also said it would shut down its GSM / UMTS R & D center in Munich, Germany, to increase profitability.","Sony Ericsson also said it plans to close its R & D site in Munich, Germany, for GSM and UMTS handsets.",0,non_paraphrase,mrpc
53,"He said: "" For the first time there is an easy and affordable way of making this treasure trove of BBC content available to all. """,""" For the first time, there is an easy and affordable way of making this treasure trove of BBC content available to all, "" Dyke said.",1,paraphrase,mrpc
54,She had been barred on the grounds that her headscarf would violate the state 's neutrality in religion.,The school had argued that it violated the state 's neutrality in religion.,0,non_paraphrase,mrpc
55,""" Everyone who has a cell phone wishes they had a better one, "" Huang said.","They have a cell phone and everybody that has a cell phone wishes they had a better one. """,1,paraphrase,mrpc
56,"The time was about 4 a.m. on March 18, just hours before the first pinpoint missiles rained down on the capital.","The seizure occurred at 4am on March 18, just hours before the first American air assault.",0,non_paraphrase,mrpc
57,"Powell fired back: "" He 's accusing the president of a ludicrous act, "" he said.","If so, Powell said, he 's calling the president ludicrous, too.",1,paraphrase,mrpc
58,"The stock closed Friday at $ 5.91, down $ 1.24, or 17 percent, on the Nasdaq Stock Market.","Shares of Brocade closed at $ 5.91, down $ 1.24, or 17.3 percent.",1,paraphrase,mrpc
59,""" The law has several weaknesses which terrorists could exploit, undermining our defenses, "" Ashcroft said.","He admits that the law "" has several weaknesses which terrorists could exploit, undermining our defenses. """,1,paraphrase,mrpc
60,"The agent, Bassem Youssef, filed the lawsuit on Friday in Federal District Court for the District of Columbia.",The lawsuit was filed on Friday at the US District Court for the District of Columbia.,1,paraphrase,mrpc
61,"The ECB has cut interest rates six times over that period, from 4.75 percent in October 2000 to 2.5 percent.",The ECB has cut rates from 4.75 percent in October 2000 to 2.5 percent in that period.,0,non_paraphrase,mrpc
62,"Paul Durousseau, 32, was charged Tuesday with five counts of first-degree murder for the Dec. 19 to Feb. 5 killings.","Paul Durousseau, 32, was charged Tuesday with murder in five Jacksonville slayings between December and February, and in a 1997 Georgia killing.",0,non_paraphrase,mrpc
63,"His spokesman, Tom Parker, said Moore 's attorneys would respond to the complaint Monday.",Parker said Moore 's lawyers were reviewing the complaint and would respond Monday.,1,paraphrase,mrpc
64,The FBI is trying to determine when White House officials and members of the vice president ’ s staff first focused on Wilson and learned about his wife ’ s employment at the agency.,The FBI is trying to determine when White House officials and members of the vice president 's staff focused on Wilson and learned about his wife 's employment.,1,paraphrase,mrpc
65,Finance Minister Masajuro Shiokawa said the yen has strengthened too much but declined to comment on whether Japan had intervened.,Japan 's Finance Minister Masajuro Shiokawa said the yen had strengthened too much but declined to comment on whether Japan had intervened in the market to stem the yen 's rise.,1,paraphrase,mrpc
66,Yeager said the suspect in the Target attack showed tendencies of being a prior offender.,"Yeager said the incident appeared to be isolated, but the suspect showed tendencies of being a prior offender.",0,non_paraphrase,mrpc
67,"Prince is replacing Sanford "" Sandy "" Weill, who will remain Citigroup 's chairman.","Prince, who heads Citigroup 's global corporate and investment bank, is replacing Sanford Weill as CEO.",0,non_paraphrase,mrpc
68,The American conservatives are clearly in the minority within the Episcopal Church.,The letter indicates the Vatican 's interest in bolstering conservatives within the Episcopal Church.,0,non_paraphrase,mrpc
69,"Before addressing the economy, Bush discussed the terrorist attacks in Saudi Arabia, which killed as many as 29 people, including seven Americans.","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people, including seven Americans.",1,paraphrase,mrpc
70,""" Everything was decided in advance, "" said one of the men, Thierry Falise, a Belgian photographer, as he arrived in Bangkok.",""" It was a total mockery of justice, a parody, "" said Thierry Falise, a Belgian photographer, as he arrived here.",0,non_paraphrase,mrpc
71,"But they are split over whether the Fed will acknowledge risks are tilted toward weakness, or say they are balanced.",Wall Street is debating whether the central bank will say risks are tilted toward weakness or balanced with inflation.,1,paraphrase,mrpc
72,""" The United States welcomes a greater NATO role in Iraq 's stabilization, "" Mr. Powell told his colleagues in a speech today.",""" The United States welcomes a greater NATO role in Iraq 's stabilization, "" Mr. Powell said in a speech to fellow NATO ministers.",1,paraphrase,mrpc
73,"In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $ 43.67.","Coca-Cola 's shares were steady in late morning trading in New York, down just 13 cents to $ 43.88.",1,paraphrase,mrpc
74,"He caused a stir by misnaming the mayor of Miami, Manny Diaz.","He greeted the mayor of Miami, Manny Diaz, as "" Alex. """,0,non_paraphrase,mrpc
75,"While dioxin levels in the environment were up last year, they have dropped by 75 percent since the 1970s, said Caswell.",The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s.,0,non_paraphrase,mrpc
76,Qanbar said the council members would possibly elect a chairman later Sunday.,US authorities have said the council would include 20 to 25 members.,0,non_paraphrase,mrpc
77,Dallas Coach Don Nelson declared Nowitzki 's status as doubtful.,Coach Don Nelson declared Nowitzki out at the team 's morning shootaround.,0,non_paraphrase,mrpc
78,"No team has overcome a 3-1 deficit in the NBA Finals, and the New Jersey Nets don 't want to try their luck at such a daunting task. ""","No team has overcome a 3-1 deficit in the NBA Finals, and the New Jersey Nets don 't want to try their luck at it.",1,paraphrase,mrpc
79,"Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents, citing recent tax legislation as a primary factor behind the move.","In addition, Goldman raised its quarterly dividend to 25 cents a share, up from 13 cents previously.",0,non_paraphrase,mrpc
80,"Earlier this year, the company announced a restatement of its 2002, 2001 and 2000 financial results.","Earlier this year, the company said it would restate its 2000, 2001 and 2002 financial results.",1,paraphrase,mrpc
81,"Searches for survivors from several previous shipwrecks have often had to be abandoned for similar reasons, leaving the vessels and most of their passengers unaccounted for.","In several previous shipwrecks, the search for survivors had to be abandoned for similar reasons, leaving the vessels and most of their passengers unaccounted for.",1,paraphrase,mrpc
82,"During the same quarter last year, EDS declared a profit of $ 354 million, or 72 cents per share.","EDS reported a first-quarter loss of $ 126 million, or 26 cents per share.",0,non_paraphrase,mrpc
83,Shiite Muslims account for about a third of Quetta 's of 1.2 million people.,About 80 percent of Pakistan 's 140 million people are Sunnis.,0,non_paraphrase,mrpc
84,ECUSA is the U.S. branch of the 70 million-member Anglican Communion.,The Episcopal Church is the American branch of the Anglican Communion.,0,non_paraphrase,mrpc
85,""" Please, keep doing your homework, "" said Bavelier, the mother of three.",""" Please, keep doing your homework, "" said Bavelier, the mother of 6-year-old twins and a 2-year old.",1,paraphrase,mrpc
86,"The loonie, meanwhile, continued to slip in early trading Friday.","The loonie, meanwhile, was on the rise again early Thursday.",0,non_paraphrase,mrpc
87,Both were declared dead about 6 p.m. at Brookdale University Hospital and Medical Center.,"Both shooting victims were rushed to Brookdale University Hospital Medical Center, where they died a short time later.",0,non_paraphrase,mrpc
88,"The capsule landed on its side and drifted about 12 metres, probably dragged by the main parachute.",The capsule ended up on its side and appeared to have been dragged about 40ft by the main parachute after landing.,1,paraphrase,mrpc
89,The United States accuses Saddam loyalists of attacks on oilfields and pipelines crucial to Iraq 's economic recovery.,Loyalists are also believed to be behind attacks on oil pipelines and fields that are crucial to Iraq 's economic recovery.,1,paraphrase,mrpc
90,"With the economy sluggish, producers have had a tough time trying to raise prices.",Economists said the report on wholesale prices showed producers were having a tough time trying to raise prices.,0,non_paraphrase,mrpc
91,"Samudra claims the meeting agreed with this and fine-tuning was handed to Dulmatin, a bombmaker still on the run and so-called smiling Bali bomber, Amrozi.","He claims they agreed on this plot and that fine-tuning was handed to Dulmatin, a bombmaker who is still on the run.",0,non_paraphrase,mrpc
92,"He had also said an interest rate cut by the European Central Bank, which meets Thursday, would be welcome.","He had also said on the eve of Monday 's talks that an interest rate cut by the European Central Bank, which meets on Thursday, would be welcome.",1,paraphrase,mrpc
93,Altria shares fell 2.5 percent or $ 1.11 to $ 42.57 and were the Dow 's biggest percentage loser.,"Its shares fell $ 9.61 to $ 50.26, ranking as the NYSE 's most-active issue and its biggest percentage loser.",0,non_paraphrase,mrpc
94,"France, Russia, China and others had advocated a stronger U.N. role to give a U.S.-chosen Iraqi authority international legitimacy.","France, Russia, China and even staunch ally Britain had advocated a stronger U.N. role, which they said was needed to give a U.S.-backed Iraqi authority international legitimacy.",1,paraphrase,mrpc
95,The transaction will grant Handspring stockholders 0.09 of a share of Palm--and no shares of PalmSource--for each share of Handspring common stock.,"Under the proposed terms of the transaction, and following the spinoff of PalmSource, Palm will exchange 0.09 shares for each share of Handspring.",0,non_paraphrase,mrpc
96,"But Mitsubishi Tokyo Financial ( JP: 8306: news, chart, profile ) declined 3,000 yen, or 0.65 percent, to 456,000 yen.","Sumitomo Mitsui Financial ( JP: 8316: news, chart, profile ) was down 2.5 percent at 198,000 yen.",0,non_paraphrase,mrpc
97,"The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel, as were schools, and much of the region 's transportation network was slowed.","In the aftermath of Hurricane Isabel, federal and local governments remained shut down, as did schools and many businesses.",0,non_paraphrase,mrpc
98,The euro < EUR = > was up 0.67 percent against the dollar at $ 1.1784 after rising to a three-month high earlier in the session above $ 1.18.,"In early U.S. trading, the euro < EUR = > was down 0.6 percent to $ 1.1741, after rising to a four-month high of $ 1.1860.",0,non_paraphrase,mrpc
99,"U.S. Capitol Police Chief Terrance Gainer said the incident resulted from "" two staff members bringing in Halloween costumes. """,U.S. Capitol Police Chief Terrance Gainer said ``two staff members bringing in Halloween costumes ' ' were responsible.,1,paraphrase,mrpc
100,The company 's shares fell 3.6 percent to close at $ 66.89 on the Nasdaq.,Shares of Express Scripts ESRX.O fell about 4 percent to $ 66.73 on the Nasdaq in late morning trade.,0,non_paraphrase,mrpc
101,"Also, hospital efforts to start "" fever clinics "" in parking lot tents to keep infectious patients out of emergency rooms are "" moving along impressively, "" Dr. Roth said.","Dr. Roth also said that hospital efforts to start "" fever clinics "" in parking-lot tents to keep infectious patients out of emergency rooms were "" moving along impressively. """,1,paraphrase,mrpc
102,"Today in the US, the book - kept under wraps by its publishers, G. P. Putnam 's Sons, since its inception - will appear in bookstores.","Tomorrow the book, kept under wraps by G. P. Putnam 's Sons since its inception, will appear in bookstores.",1,paraphrase,mrpc
103,"They said they also seized several items which might be linked to ritual killing, including an animal 's skull with a nail driven through it.","Among the evidence seized by detectives was an animal skull with a nail driven through its head, which may have been used in a "" black magic "" ceremony.",1,paraphrase,mrpc
104,"Professor Hermon-Taylor adds, An unexpected finding of the research showed that patients suffering with Irritable Bowel Syndrome ( IBS ) were also infected with the MAP bug.",Hermon-Taylor said an unexpected finding of the research showed that patients suffering from irritable bowel syndrome ( IBS ) may also be infected with MAP.,1,paraphrase,mrpc
105,Parson has been charged on one count of intentionally causing or attempting to cause damage to a computer.,Parson faces one federal count of intentionally causing damage to a protected computer.,1,paraphrase,mrpc
106,"About 1,557 genes on chromosome 6 are thought to be functional.","The remaining 1,557 genes are believed to be all functional.",1,paraphrase,mrpc
107,""" Writing safe programs that demonstrate an infection vector is adequate [ to demonstrate a vulnerability ] without building in the reproductive sequences.","Writing safe programs that demonstrate an infection vector is adequate without building in the reproductive sequences. """,1,paraphrase,mrpc
108,"More than 400 people have been killed since August, including Afghan and foreign aid workers, U.S. and Afghan soldiers, officials and police, and many guerrillas.","They have included local and foreign aid workers, U.S. troops, Afghan soldiers, officials and police, as well as many guerrillas.",0,non_paraphrase,mrpc
109,"Asked if the delegates could leave on Friday, police intelligence chief in Aceh, Surya Dharma, told reporters they could not because they did not have proper permission.","Asked if the delegates could leave on Friday, police intelligence chief Surya Dharma told reporters: "" Of course they may not go.",0,non_paraphrase,mrpc
110,"Last year, the board raised rents by 2 percent on one-year renewals, 4 percent on two-year leases.","For lofts, the board proposed increases of 4 percent for one-year leases and 7 percent for two-year renewals.",1,paraphrase,mrpc
111,"But late Thursday night, the campaign issued a statement saying there would be no news conference and no big announcement.","But late yesterday, the campaign and the state Democratic Party said there would be no news conference.",0,non_paraphrase,mrpc
112,"American Masters: Arthur Miller, Elia Kazan and the Blacklist: None Without Sin ( Wed.","Note the subheading of this terrible parable in the "" American Masters "" series, "" Arthur Miller, Elia Kazan and the Blacklist: None Without Sin. """,0,non_paraphrase,mrpc
113,The constitutionality of outlawing partial birth abortion is not an open question.,Defenders of the partial birth abortion ban downplayed the legal challenges.,0,non_paraphrase,mrpc
114,Gillespie sent a letter to CBS President Leslie Moonves asking for a historical review or a disclaimer.,Republican National Committee Chairman Ed Gillespie issued a letter Friday to CBS Television President Leslie Moonves.,0,non_paraphrase,mrpc
115,"Meanwhile, the global death toll approached 770 with more than 8,300 people sickened since the severe acute respiratory syndrome virus first appeared in southern China in November.","The global death toll from SARS was at least 767, with more than 8,300 people sickened since the virus first appeared in southern China in November.",1,paraphrase,mrpc
116,""" I conclude that plaintiffs have shown, albeit barely... that Iraq provided material support to Bin Laden and Al Qaeda, "" Baer said.","Judge Harold Baer concluded Wednesday that lawyers for the two victims "" have shown, albeit barely... that Iraq provided material support to bin Laden and al-Qaida. """,1,paraphrase,mrpc
117,The ministers also intend to initiate plans for a national centre for disease control.,The health ministers also announced plans for healthy living and tobacco control strategies.,0,non_paraphrase,mrpc
118,"About 24 percent of men who took placebo, or 1,147 men, developed prostate cancer.","The researchers found that 18 percent of the men who took finasteride, or 803 men, developed prostate cancer.",0,non_paraphrase,mrpc
119,"The 1 5 / 8 percent note maturing in April 2005 gained 1 / 16 to 100 13 / 32, lowering its yield 1 basis points to 1.41 percent.",The yield on the 3 percent note maturing in 2008 fell 22 basis points to 2.61 percent.,0,non_paraphrase,mrpc
120,"Mr. Bloomberg later told reporters that the agreement "" will be a compromise, like the real world requires. """,""" It will be a compromise, like the real world requires, "" he said.",1,paraphrase,mrpc
121,"Calvin Hollins Jr. ' s attorney, Thomas Royce, has repeatedly said his client had no link with the company that owned and operated E2.","The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2.",1,paraphrase,mrpc
122,"Some of the company 's software developers will join Microsoft, but details haven 't been finalized, said Mike Nash, corporate vice president of Microsoft 's security business unit.","Some of the companys software developers will join Microsoft, but details havent been finalized, said Mike Nash, corporate vice president of Microsofts security business unit.",1,paraphrase,mrpc
123,"The broader Standard & Poor 's 500 Index.SPX dropped 9.90 points, or 0.99 percent, to 988.61.","The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.",0,non_paraphrase,mrpc
124,She met Lady Mary at her Double Bay home yesterday to thank her for the donation.,She met Lady Mary for the first time at her Double Bay home in Sydney yesterday to thank her in person for the donation.,1,paraphrase,mrpc
125,"The GPO previously closed bookstores in San Francisco, Boston, Philadelphia, Chicago, Birmingham, Cleveland, and Columbus.","Since 2001, the agency has closed bookstores in San Francisco, Boston, Philadelphia, Chicago, Birmingham, Ala., Cleveland, Columbus, Ohio, and Washington.",1,paraphrase,mrpc
126,""" I 'm taking his office, and we 're gonna keep on building, ' ' he vowed. """,""" Yes, I 'm taking his office and we 're going to keep on building and keep on fighting, "" he added.",0,non_paraphrase,mrpc
127,Officials with the rebel group Liberians United for Reconciliation and Democracy could not be reached for comment Saturday.,"The main rebel force, the Liberians United for Reconciliation and Democracy, fears a peacekeeping force could bolster Taylor.",0,non_paraphrase,mrpc
128,"In 2001, the number of death row inmates nationally fell for the first time in a generation.","In 2001, the number of people on death row dropped for the first time in a decade.",1,paraphrase,mrpc
129,"Preliminary reports were that the men were not seen together at the airport, sources said.","The men had Pakistani passports and reportedly were seen together at the airport earlier in the evening, law enforcement sources said.",0,non_paraphrase,mrpc
130,"The 2000 Democratic platform supported "" the full inclusion of gay and lesbian families in the life of the nation. ""","The Democrat 's 2000 platform didn 't explicitly support gay marriages but backed "" the full inclusion of gay and lesbian families into the life of the nation. """,0,non_paraphrase,mrpc
131,"The NASD also alleges Young flew multiple times on Tyco corporate jets, often accompanied by Kozlowski.","The NASD alleges that the analyst flew multiples times on Tyco 's corporate jets for business trips, sometimes accompanied by Kozlowski.",1,paraphrase,mrpc
132,Iraq 's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein 's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April.,Iraq 's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April.,0,non_paraphrase,mrpc
133,"A successful attack could be launched within any type of document that supports VBA, including Microsoft Word, Excel or PowerPoint.","But this could happen with any document format that supports VBA, including Word, Excel or PowerPoint.",1,paraphrase,mrpc
134,"In Europe, France 's CAC-40 fell 0.8 percent, Britain 's FTSE 100 lost 0.9 percent and Germany 's DAX index gave back 1 percent.","In afternoon trading in Europe, France 's CAC-40 fell 1.6 percent, Britain 's FTSE 100 dropped 1.2 percent and Germany 's DAX index lost 1.9 percent.",1,paraphrase,mrpc
135,"According to the 2000 Census, Long Beach 's Hispanic or Latino population was listed at 35.8 percent.","According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures.",1,paraphrase,mrpc
136,"China accounted for about 14 percent of Motorola 's sales last year, and the company has large manufacturing operations there.",China accounted for 14 % of Motorola 's $ 26.7 billion in sales last year.,0,non_paraphrase,mrpc
137,It would be difficult to overestimate the potential dangers of the Remote Procedure Call ( RPC ) vulnerability.,"The flaw involves the Remote Procedure Call ( RPC ) protocol, which deals with inter-computer communications.",0,non_paraphrase,mrpc
138,Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her.,Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance.,0,non_paraphrase,mrpc
139,"Cardenas and Estrada, who is on trial for economic plunder, have denied any involvement.","Mr Estrada, who is in prison, has denied any involvement in the mutiny.",0,non_paraphrase,mrpc
